Call,Response
<context> <user> can you book a table with indian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bombay <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> can you book a table with indian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bombay <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you book a table with indian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bombay <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay six expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love indian food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> where should it be <query> madrid please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> where should it be <user> madrid please <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> where should it be <user> madrid please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> where should it be <user> madrid please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid eight expensive
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love italian food,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <query> london please,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> london please <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> london please <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> london please <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian london six cheap
<query> i'd like to book a table for four people,i'm on it
<context> <user> i'd like to book a table for four people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian cuisine,where should it be
<context> <user> i'd like to book a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <query> in rome,which price range are looking for
<context> <user> i'd like to book a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> in rome <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> in rome <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call indian rome four cheap
<query> may i have a table with french food in london,i'm on it
<context> <user> may i have a table with french food in london <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> may i have a table with french food in london <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for eight please,which price range are looking for
<context> <user> may i have a table with french food in london <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table with french food in london <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french london eight moderate
<query> can you make a restaurant reservation in london with british cuisine,i'm on it
<context> <user> can you make a restaurant reservation in london with british cuisine <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you make a restaurant reservation in london with british cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you make a restaurant reservation in london with british cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in london with british cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british london six expensive
<query> can you book a table with british food for eight people in a moderate price range in bombay,i'm on it
<context> <user> can you book a table with british food for eight people in a moderate price range in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with british food for eight people in a moderate price range in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay eight moderate
<query> i'd like to book a table with spanish food for eight in rome,i'm on it
<context> <user> i'd like to book a table with spanish food for eight in rome <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> i'd like to book a table with spanish food for eight in rome <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table with spanish food for eight in rome <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish rome eight moderate
<query> can you book a table for six people in rome,i'm on it
<context> <user> can you book a table for six people in rome <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table for six people in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french food,which price range are looking for
<context> <user> can you book a table for six people in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you book a table for six people in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome six cheap
<query> may i have a table in rome,i'm on it
<context> <user> may i have a table in rome <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french food,how many people would be in your party
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> may i have a table in rome <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french food <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome six moderate
<query> may i have a table in a expensive price range in madrid for eight with indian cuisine,i'm on it
<context> <user> may i have a table in a expensive price range in madrid for eight with indian cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a expensive price range in madrid for eight with indian cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid eight expensive
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <query> in london,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in london <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in london <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in london <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french london two expensive
<query> can you book a table for six with british food in a expensive price range,i'm on it
<context> <user> can you book a table for six with british food in a expensive price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table for six with british food in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> in rome,ok let me look into some options for you
<context> <user> can you book a table for six with british food in a expensive price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome six expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love spanish food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <query> london please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> london please <system> how many people would be in your party <query> for four people please,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> london please <system> how many people would be in your party <user> for four people please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> london please <system> how many people would be in your party <user> for four people please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london four expensive
<query> may i have a table for four,i'm on it
<context> <user> may i have a table for four <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian food,where should it be
<context> <user> may i have a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> where should it be <query> in paris,which price range are looking for
<context> <user> may i have a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> where should it be <user> in paris <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> where should it be <user> in paris <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris four cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <query> london please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> london please <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> london please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> london please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian london eight expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian cuisine,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <query> rome please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> rome please <system> how many people would be in your party <query> we will be eight,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> rome please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian cuisine <system> where should it be <user> rome please <system> how many people would be in your party <user> we will be eight <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian rome eight expensive
<query> may i have a table with indian food,i'm on it
<context> <user> may i have a table with indian food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <query> paris please,how many people would be in your party
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> may i have a table with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian paris two moderate
<query> i'd like to book a table in london with italian food in a cheap price range,i'm on it
<context> <user> i'd like to book a table in london with italian food in a cheap price range <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> i'd like to book a table in london with italian food in a cheap price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for two people please,ok let me look into some options for you
<context> <user> i'd like to book a table in london with italian food in a cheap price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two people please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian london two cheap
<query> can you book a table for eight with indian food,i'm on it
<context> <user> can you book a table for eight with indian food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you book a table for eight with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <query> in madrid,which price range are looking for
<context> <user> can you book a table for eight with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you book a table for eight with indian food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid eight expensive
<query> can you book a table in rome in a cheap price range with spanish food,i'm on it
<context> <user> can you book a table in rome in a cheap price range with spanish food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you book a table in rome in a cheap price range with spanish food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for two people please,ok let me look into some options for you
<context> <user> can you book a table in rome in a cheap price range with spanish food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two people please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish rome two cheap
<query> may i have a table in a expensive price range with british cuisine for eight people,i'm on it
<context> <user> may i have a table in a expensive price range with british cuisine for eight people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table in a expensive price range with british cuisine for eight people <system> i'm on it <user> <SILENCE> <system> where should it be <query> in bombay,ok let me look into some options for you
<context> <user> may i have a table in a expensive price range with british cuisine for eight people <system> i'm on it <user> <SILENCE> <system> where should it be <user> in bombay <system> ok let me look into some options for you <query> <SILENCE>,api_call british bombay eight expensive
<query> i'd like to book a table for two,i'm on it
<context> <user> i'd like to book a table for two <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish food,where should it be
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <query> paris please,which price range are looking for
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> paris please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> paris please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris two cheap
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <query> madrid please,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> madrid please <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> madrid please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish food <system> where should it be <user> madrid please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid four expensive
<query> may i have a table for eight with indian cuisine in rome,i'm on it
<context> <user> may i have a table for eight with indian cuisine in rome <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table for eight with indian cuisine in rome <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> may i have a table for eight with indian cuisine in rome <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian rome eight expensive
<query> can you make a restaurant reservation in paris,i'm on it
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian food,how many people would be in your party
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> how many people would be in your party <query> we will be two,which price range are looking for
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> how many people would be in your party <user> we will be two <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in paris <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> how many people would be in your party <user> we will be two <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris two cheap
<query> may i have a table with italian food for six people in madrid,i'm on it
<context> <user> may i have a table with italian food for six people in madrid <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table with italian food for six people in madrid <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> may i have a table with italian food for six people in madrid <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian madrid six expensive
<query> can you book a table in london in a expensive price range,i'm on it
<context> <user> can you book a table in london in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in london in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian food,how many people would be in your party
<context> <user> can you book a table in london in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> how many people would be in your party <query> for two please,ok let me look into some options for you
<context> <user> can you book a table in london in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> how many people would be in your party <user> for two please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian london two expensive
<query> can you book a table in rome with british cuisine for two,i'm on it
<context> <user> can you book a table in rome with british cuisine for two <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> can you book a table in rome with british cuisine for two <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you book a table in rome with british cuisine for two <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome two expensive
<query> may i have a table for four with british cuisine,i'm on it
<context> <user> may i have a table for four with british cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table for four with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in madrid,which price range are looking for
<context> <user> may i have a table for four with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table for four with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid four cheap
<query> can you book a table in a moderate price range in bombay with french food for four,i'm on it
<context> <user> can you book a table in a moderate price range in bombay with french food for four <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in a moderate price range in bombay with french food for four <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french bombay four moderate
<query> can you book a table with italian food in a moderate price range for eight in paris,i'm on it
<context> <user> can you book a table with italian food in a moderate price range for eight in paris <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with italian food in a moderate price range for eight in paris <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris eight moderate
<query> can you make a restaurant reservation with french food for four people in a moderate price range,i'm on it
<context> <user> can you make a restaurant reservation with french food for four people in a moderate price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with french food for four people in a moderate price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> in paris,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with french food for four people in a moderate price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in paris <system> ok let me look into some options for you <query> <SILENCE>,api_call french paris four moderate
<query> can you book a table in a expensive price range,i'm on it
<context> <user> can you book a table in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,where should it be
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <query> rome please,how many people would be in your party
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> rome please <system> how many people would be in your party <query> for two please,ok let me look into some options for you
<context> <user> can you book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> rome please <system> how many people would be in your party <user> for two please <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome two expensive
<query> can you book a table in london for six,i'm on it
<context> <user> can you book a table in london for six <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in london for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,which price range are looking for
<context> <user> can you book a table in london for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you book a table in london for six <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british london six expensive
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid two moderate
<query> can you book a table with indian cuisine in madrid in a moderate price range for six,i'm on it
<context> <user> can you book a table with indian cuisine in madrid in a moderate price range for six <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with indian cuisine in madrid in a moderate price range for six <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid six moderate
<query> can you make a restaurant reservation with french food for eight people,i'm on it
<context> <user> can you make a restaurant reservation with french food for eight people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with french food for eight people <system> i'm on it <user> <SILENCE> <system> where should it be <query> london please,which price range are looking for
<context> <user> can you make a restaurant reservation with french food for eight people <system> i'm on it <user> <SILENCE> <system> where should it be <user> london please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with french food for eight people <system> i'm on it <user> <SILENCE> <system> where should it be <user> london please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call french london eight cheap
<query> can you book a table in a expensive price range with spanish food in madrid,i'm on it
<context> <user> can you book a table in a expensive price range with spanish food in madrid <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you book a table in a expensive price range with spanish food in madrid <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be four,ok let me look into some options for you
<context> <user> can you book a table in a expensive price range with spanish food in madrid <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be four <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid four expensive
