Call,Response
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> in beijing <system> how many people would be in your party <user> for six people please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean cuisine <system> where should it be <user> in beijing <system> how many people would be in your party <user> for six people please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing six moderate
<query> i'd like to book a table with thai cuisine in a expensive price range for six people in hanoi,i'm on it
<context> <user> i'd like to book a table with thai cuisine in a expensive price range for six people in hanoi <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table with thai cuisine in a expensive price range for six people in hanoi <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call thai hanoi six expensive
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with vietnamese food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <query> hanoi please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> hanoi please <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> hanoi please <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> hanoi please <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese hanoi six expensive
<query> i'd like to book a table in a expensive price range,i'm on it
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with japanese food,where should it be
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <query> bangkok please,how many people would be in your party
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> bangkok please <system> how many people would be in your party <query> for eight please,ok let me look into some options for you
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> bangkok please <system> how many people would be in your party <user> for eight please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese bangkok eight expensive
<query> can you make a restaurant reservation for six in beijing,i'm on it
<context> <user> can you make a restaurant reservation for six in beijing <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for six in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with thai cuisine,which price range are looking for
<context> <user> can you make a restaurant reservation for six in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with thai cuisine <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for six in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with thai cuisine <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call thai beijing six moderate
<query> can you make a restaurant reservation with vietnamese food in seoul,i'm on it
<context> <user> can you make a restaurant reservation with vietnamese food in seoul <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you make a restaurant reservation with vietnamese food in seoul <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> can you make a restaurant reservation with vietnamese food in seoul <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with vietnamese food in seoul <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese seoul two cheap
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with thai food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with thai food <system> where should it be <query> beijing please,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with thai food <system> where should it be <user> beijing please <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with thai food <system> where should it be <user> beijing please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with thai food <system> where should it be <user> beijing please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call thai beijing four moderate
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with japanese food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <query> beijing please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> beijing please <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> beijing please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> beijing please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese beijing eight expensive
<query> can you make a restaurant reservation for two in a moderate price range with japanese food,i'm on it
<context> <user> can you make a restaurant reservation for two in a moderate price range with japanese food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation for two in a moderate price range with japanese food <system> i'm on it <user> <SILENCE> <system> where should it be <query> in tokyo,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for two in a moderate price range with japanese food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in tokyo <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese tokyo two moderate
<query> can you book a table with cantonese food in bangkok for two in a expensive price range,i'm on it
<context> <user> can you book a table with cantonese food in bangkok for two in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with cantonese food in bangkok for two in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese bangkok two expensive
<query> can you make a restaurant reservation in seoul in a moderate price range,i'm on it
<context> <user> can you make a restaurant reservation in seoul in a moderate price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in seoul in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with japanese food,how many people would be in your party
<context> <user> can you make a restaurant reservation in seoul in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> how many people would be in your party <query> we will be four,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in seoul in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> how many people would be in your party <user> we will be four <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese seoul four moderate
<query> i'd like to book a table in beijing for eight in a cheap price range with cantonese cuisine,i'm on it
<context> <user> i'd like to book a table in beijing for eight in a cheap price range with cantonese cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table in beijing for eight in a cheap price range with cantonese cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese beijing eight cheap
<query> can you book a table in hanoi with thai cuisine for six in a expensive price range,i'm on it
<context> <user> can you book a table in hanoi with thai cuisine for six in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in hanoi with thai cuisine for six in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call thai hanoi six expensive
<query> i'd like to book a table with korean food in bangkok,i'm on it
<context> <user> i'd like to book a table with korean food in bangkok <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> i'd like to book a table with korean food in bangkok <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for six please,which price range are looking for
<context> <user> i'd like to book a table with korean food in bangkok <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for six please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> i'd like to book a table with korean food in bangkok <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for six please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean bangkok six moderate
<query> may i have a table in a moderate price range with korean food,i'm on it
<context> <user> may i have a table in a moderate price range with korean food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table in a moderate price range with korean food <system> i'm on it <user> <SILENCE> <system> where should it be <query> in beijing,how many people would be in your party
<context> <user> may i have a table in a moderate price range with korean food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in beijing <system> how many people would be in your party <query> we will be four,ok let me look into some options for you
<context> <user> may i have a table in a moderate price range with korean food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in beijing <system> how many people would be in your party <user> we will be four <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing four moderate
<query> can you book a table in a cheap price range,i'm on it
<context> <user> can you book a table in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with vietnamese cuisine,where should it be
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese cuisine <system> where should it be <query> in seoul,how many people would be in your party
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese cuisine <system> where should it be <user> in seoul <system> how many people would be in your party <query> for two people please,ok let me look into some options for you
<context> <user> can you book a table in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese cuisine <system> where should it be <user> in seoul <system> how many people would be in your party <user> for two people please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese seoul two cheap
<query> may i have a table in hanoi in a cheap price range,i'm on it
<context> <user> may i have a table in hanoi in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in hanoi in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love thai food,how many people would be in your party
<context> <user> may i have a table in hanoi in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> how many people would be in your party <query> for eight people please,ok let me look into some options for you
<context> <user> may i have a table in hanoi in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> how many people would be in your party <user> for eight people please <system> ok let me look into some options for you <query> <SILENCE>,api_call thai hanoi eight cheap
<query> may i have a table in a cheap price range with cantonese food in beijing,i'm on it
<context> <user> may i have a table in a cheap price range with cantonese food in beijing <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> may i have a table in a cheap price range with cantonese food in beijing <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be six,ok let me look into some options for you
<context> <user> may i have a table in a cheap price range with cantonese food in beijing <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be six <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese beijing six cheap
<query> can you make a restaurant reservation for two with cantonese cuisine in a expensive price range in tokyo,i'm on it
<context> <user> can you make a restaurant reservation for two with cantonese cuisine in a expensive price range in tokyo <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for two with cantonese cuisine in a expensive price range in tokyo <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese tokyo two expensive
<query> can you book a table for two,i'm on it
<context> <user> can you book a table for two <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with vietnamese food,where should it be
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <query> in hanoi,which price range are looking for
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> in hanoi <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you book a table for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese food <system> where should it be <user> in hanoi <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese hanoi two cheap
<query> may i have a table in bangkok,i'm on it
<context> <user> may i have a table in bangkok <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love thai food,how many people would be in your party
<context> <user> may i have a table in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> may i have a table in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table in bangkok <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love thai food <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call thai bangkok two cheap
<query> can you make a restaurant reservation in a cheap price range with japanese food for six in bangkok,i'm on it
<context> <user> can you make a restaurant reservation in a cheap price range with japanese food for six in bangkok <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range with japanese food for six in bangkok <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese bangkok six cheap
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love korean food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <query> in beijing,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> in beijing <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> in beijing <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> where should it be <user> in beijing <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean beijing two moderate
<query> i'd like to book a table in a moderate price range with thai food for six people,i'm on it
<context> <user> i'd like to book a table in a moderate price range with thai food for six people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table in a moderate price range with thai food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <query> hanoi please,ok let me look into some options for you
<context> <user> i'd like to book a table in a moderate price range with thai food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <user> hanoi please <system> ok let me look into some options for you <query> <SILENCE>,api_call thai hanoi six moderate
<query> can you book a table in seoul with cantonese food for eight people in a expensive price range,i'm on it
<context> <user> can you book a table in seoul with cantonese food for eight people in a expensive price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in seoul with cantonese food for eight people in a expensive price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese seoul eight expensive
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with japanese food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <query> in tokyo,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> in tokyo <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> in tokyo <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> in tokyo <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese tokyo two moderate
<query> may i have a table with japanese cuisine in bangkok for two people,i'm on it
<context> <user> may i have a table with japanese cuisine in bangkok for two people <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table with japanese cuisine in bangkok for two people <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table with japanese cuisine in bangkok for two people <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese bangkok two cheap
<query> can you book a table in seoul with cantonese food,i'm on it
<context> <user> can you book a table in seoul with cantonese food <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you book a table in seoul with cantonese food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> can you book a table in seoul with cantonese food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you book a table in seoul with cantonese food <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese seoul four cheap
<query> may i have a table with japanese food in bangkok for six people,i'm on it
<context> <user> may i have a table with japanese food in bangkok for six people <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> may i have a table with japanese food in bangkok for six people <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> may i have a table with japanese food in bangkok for six people <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese bangkok six expensive
<query> i'd like to book a table in a moderate price range,i'm on it
<context> <user> i'd like to book a table in a moderate price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean food,where should it be
<context> <user> i'd like to book a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <query> seoul please,how many people would be in your party
<context> <user> i'd like to book a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> seoul please <system> how many people would be in your party <query> for eight people please,ok let me look into some options for you
<context> <user> i'd like to book a table in a moderate price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> seoul please <system> how many people would be in your party <user> for eight people please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean seoul eight moderate
<query> may i have a table in seoul with thai cuisine in a moderate price range,i'm on it
<context> <user> may i have a table in seoul with thai cuisine in a moderate price range <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> may i have a table in seoul with thai cuisine in a moderate price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> for two please,ok let me look into some options for you
<context> <user> may i have a table in seoul with thai cuisine in a moderate price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for two please <system> ok let me look into some options for you <query> <SILENCE>,api_call thai seoul two moderate
<query> can you make a restaurant reservation in tokyo with japanese food for four people in a cheap price range,i'm on it
<context> <user> can you make a restaurant reservation in tokyo with japanese food for four people in a cheap price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in tokyo with japanese food for four people in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese tokyo four cheap
<query> can you make a restaurant reservation in a cheap price range,i'm on it
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love japanese food,where should it be
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love japanese food <system> where should it be <query> bangkok please,how many people would be in your party
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love japanese food <system> where should it be <user> bangkok please <system> how many people would be in your party <query> for six people please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love japanese food <system> where should it be <user> bangkok please <system> how many people would be in your party <user> for six people please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese bangkok six cheap
<query> can you book a table with thai food in a expensive price range for two people in tokyo,i'm on it
<context> <user> can you book a table with thai food in a expensive price range for two people in tokyo <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table with thai food in a expensive price range for two people in tokyo <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call thai tokyo two expensive
<query> may i have a table with cantonese food,i'm on it
<context> <user> may i have a table with cantonese food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> may i have a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <query> seoul please,how many people would be in your party
<context> <user> may i have a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <user> seoul please <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> may i have a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <user> seoul please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> may i have a table with cantonese food <system> i'm on it <user> <SILENCE> <system> where should it be <user> seoul please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese seoul two cheap
<query> may i have a table for four people,i'm on it
<context> <user> may i have a table for four people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love vietnamese food,where should it be
<context> <user> may i have a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> where should it be <query> in beijing,which price range are looking for
<context> <user> may i have a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> where should it be <user> in beijing <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> may i have a table for four people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love vietnamese food <system> where should it be <user> in beijing <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese beijing four cheap
<query> may i have a table in a cheap price range with vietnamese food in bangkok for two,i'm on it
<context> <user> may i have a table in a cheap price range with vietnamese food in bangkok for two <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a cheap price range with vietnamese food in bangkok for two <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese bangkok two cheap
<query> i'd like to book a table in bangkok in a cheap price range for two people,i'm on it
<context> <user> i'd like to book a table in bangkok in a cheap price range for two people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in bangkok in a cheap price range for two people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with thai cuisine,ok let me look into some options for you
<context> <user> i'd like to book a table in bangkok in a cheap price range for two people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with thai cuisine <system> ok let me look into some options for you <query> <SILENCE>,api_call thai bangkok two cheap
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with japanese food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <query> in bangkok,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> in bangkok <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> in bangkok <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with japanese food <system> where should it be <user> in bangkok <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call japanese bangkok six cheap
<query> i'd like to book a table with cantonese cuisine in bangkok in a expensive price range for six,i'm on it
<context> <user> i'd like to book a table with cantonese cuisine in bangkok in a expensive price range for six <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table with cantonese cuisine in bangkok in a expensive price range for six <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call cantonese bangkok six expensive
<query> i'd like to book a table in tokyo for eight people with japanese cuisine in a expensive price range,i'm on it
