Call,Response
<query> can you make a restaurant reservation in a moderate price range with italian food for six people in bombay,i'm on it
<context> <user> can you make a restaurant reservation in a moderate price range with italian food for six people in bombay <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a moderate price range with italian food for six people in bombay <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay six moderate
<query> can you make a restaurant reservation,i'm on it
<context> <user> can you make a restaurant reservation <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love spanish food,where should it be
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <query> rome please,how many people would be in your party
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> rome please <system> how many people would be in your party <query> for six people please,which price range are looking for
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> rome please <system> how many people would be in your party <user> for six people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> rome please <system> how many people would be in your party <user> for six people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish rome six cheap
<query> can you make a restaurant reservation in a expensive price range,i'm on it
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian food,where should it be
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <query> paris please,how many people would be in your party
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> paris please <system> how many people would be in your party <query> for two people please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> paris please <system> how many people would be in your party <user> for two people please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian paris two expensive
<query> may i have a table in a moderate price range for six people in bombay with indian cuisine,i'm on it
<context> <user> may i have a table in a moderate price range for six people in bombay with indian cuisine <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in a moderate price range for six people in bombay with indian cuisine <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay six moderate
<query> i'd like to book a table for six people in a cheap price range,i'm on it
<context> <user> i'd like to book a table for six people in a cheap price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for six people in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love italian food,where should it be
<context> <user> i'd like to book a table for six people in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <query> rome please,ok let me look into some options for you
<context> <user> i'd like to book a table for six people in a cheap price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> rome please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian rome six cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love italian food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <query> bombay please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> bombay please <system> how many people would be in your party <query> for six people please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> bombay please <system> how many people would be in your party <user> for six people please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> bombay please <system> how many people would be in your party <user> for six people please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay six cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with indian food,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <query> bombay please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> bombay please <system> how many people would be in your party <query> for four please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> bombay please <system> how many people would be in your party <user> for four please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with indian food <system> where should it be <user> bombay please <system> how many people would be in your party <user> for four please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay four cheap
<query> can you make a restaurant reservation with british food,i'm on it
<context> <user> can you make a restaurant reservation with british food <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with british food <system> i'm on it <user> <SILENCE> <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> can you make a restaurant reservation with british food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <query> for six people please,which price range are looking for
<context> <user> can you make a restaurant reservation with british food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for six people please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with british food <system> i'm on it <user> <SILENCE> <system> where should it be <user> in madrid <system> how many people would be in your party <user> for six people please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid six expensive
<query> i'd like to book a table for six with italian food in paris,i'm on it
<context> <user> i'd like to book a table for six with italian food in paris <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> i'd like to book a table for six with italian food in paris <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table for six with italian food in paris <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris six expensive
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> where should it be <query> in london,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> where should it be <user> in london <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> where should it be <user> in london <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian food <system> where should it be <user> in london <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian london four cheap
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <query> in madrid,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <query> for two please,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <user> for two please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> in madrid <system> how many people would be in your party <user> for two please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid two moderate
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <query> paris please,how many people would be in your party
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> paris please <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> paris please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> where should it be <user> paris please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french paris two cheap
<query> can you book a table in london with italian food for four in a cheap price range,i'm on it
<context> <user> can you book a table in london with italian food for four in a cheap price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in london with italian food for four in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian london four cheap
<query> can you make a restaurant reservation in madrid with british food in a expensive price range for eight people,i'm on it
<context> <user> can you make a restaurant reservation in madrid with british food in a expensive price range for eight people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in madrid with british food in a expensive price range for eight people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british madrid eight expensive
<query> can you make a restaurant reservation in london in a cheap price range for four,i'm on it
<context> <user> can you make a restaurant reservation in london in a cheap price range for four <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in london in a cheap price range for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in london in a cheap price range for four <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london four cheap
<query> i'd like to book a table in a expensive price range,i'm on it
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,where should it be
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <query> paris please,how many people would be in your party
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> paris please <system> how many people would be in your party <query> for four please,ok let me look into some options for you
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> where should it be <user> paris please <system> how many people would be in your party <user> for four please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris four expensive
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love british food,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <query> in rome,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in rome <system> how many people would be in your party <query> we will be two,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be two <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love british food <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be two <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome two moderate
<query> i'd like to book a table in a moderate price range in bombay for six people,i'm on it
<context> <user> i'd like to book a table in a moderate price range in bombay for six people <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a moderate price range in bombay for six people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love indian food,ok let me look into some options for you
<context> <user> i'd like to book a table in a moderate price range in bombay for six people <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love indian food <system> ok let me look into some options for you <query> <SILENCE>,api_call indian bombay six moderate
<query> can you make a restaurant reservation in paris in a expensive price range,i'm on it
<context> <user> can you make a restaurant reservation in paris in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation in paris in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with spanish cuisine,how many people would be in your party
<context> <user> can you make a restaurant reservation in paris in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> how many people would be in your party <query> for four people please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in paris in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with spanish cuisine <system> how many people would be in your party <user> for four people please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris four expensive
<query> can you make a restaurant reservation in bombay in a cheap price range with italian cuisine,i'm on it
<context> <user> can you make a restaurant reservation in bombay in a cheap price range with italian cuisine <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you make a restaurant reservation in bombay in a cheap price range with italian cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be eight,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in bombay in a cheap price range with italian cuisine <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be eight <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay eight cheap
<query> can you make a restaurant reservation with british cuisine,i'm on it
<context> <user> can you make a restaurant reservation with british cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> rome please,how many people would be in your party
<context> <user> can you make a restaurant reservation with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> can you make a restaurant reservation with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with british cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> i am looking for a cheap restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight cheap
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love spanish food,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <query> in london,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> in london <system> how many people would be in your party <query> for four please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> in london <system> how many people would be in your party <user> for four please <system> which price range are looking for <query> i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> where should it be <user> in london <system> how many people would be in your party <user> for four please <system> which price range are looking for <user> i am looking for a moderate restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london four moderate
<query> can you make a restaurant reservation with french food in a moderate price range in rome for four people,i'm on it
<context> <user> can you make a restaurant reservation with french food in a moderate price range in rome for four people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with french food in a moderate price range in rome for four people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call french rome four moderate
<query> i'd like to book a table in a cheap price range with indian cuisine for six in madrid,i'm on it
<context> <user> i'd like to book a table in a cheap price range with indian cuisine for six in madrid <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> i'd like to book a table in a cheap price range with indian cuisine for six in madrid <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid six cheap
<query> i'd like to book a table with british food for eight in a cheap price range,i'm on it
<context> <user> i'd like to book a table with british food for eight in a cheap price range <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table with british food for eight in a cheap price range <system> i'm on it <user> <SILENCE> <system> where should it be <query> in rome,ok let me look into some options for you
<context> <user> i'd like to book a table with british food for eight in a cheap price range <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight cheap
<query> can you make a restaurant reservation with italian cuisine,i'm on it
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> paris please,how many people would be in your party
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> how many people would be in your party <query> for eight people please,which price range are looking for
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> paris please <system> how many people would be in your party <user> for eight people please <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris eight expensive
<query> can you make a restaurant reservation for two,i'm on it
<context> <user> can you make a restaurant reservation for two <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love italian food,where should it be
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <query> in bombay,which price range are looking for
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> in bombay <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for two <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> in bombay <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay two cheap
<query> can you book a table,i'm on it
<context> <user> can you book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with italian cuisine,where should it be
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <query> bombay please,how many people would be in your party
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> bombay please <system> how many people would be in your party <query> for four please,which price range are looking for
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> bombay please <system> how many people would be in your party <user> for four please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with italian cuisine <system> where should it be <user> bombay please <system> how many people would be in your party <user> for four please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian bombay four cheap
<query> may i have a table in madrid in a expensive price range,i'm on it
<context> <user> may i have a table in madrid in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love spanish food,how many people would be in your party
<context> <user> may i have a table in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> how many people would be in your party <query> for two people please,ok let me look into some options for you
<context> <user> may i have a table in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love spanish food <system> how many people would be in your party <user> for two people please <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish madrid two expensive
<query> may i have a table for four people with italian cuisine in a moderate price range in paris,i'm on it
<context> <user> may i have a table for four people with italian cuisine in a moderate price range in paris <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table for four people with italian cuisine in a moderate price range in paris <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris four moderate
<query> i'd like to book a table in a expensive price range,i'm on it
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love italian food,where should it be
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <query> in paris,how many people would be in your party
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> in paris <system> how many people would be in your party <query> we will be six,ok let me look into some options for you
<context> <user> i'd like to book a table in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love italian food <system> where should it be <user> in paris <system> how many people would be in your party <user> we will be six <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris six expensive
<query> can you make a restaurant reservation with italian cuisine,i'm on it
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> in rome,how many people would be in your party
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with italian cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> in rome <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call italian rome four expensive
<query> can you make a restaurant reservation with italian food in madrid in a expensive price range,i'm on it
<context> <user> can you make a restaurant reservation with italian food in madrid in a expensive price range <system> i'm on it <query> <SILENCE>,how many people would be in your party
<context> <user> can you make a restaurant reservation with italian food in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <query> we will be two,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with italian food in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> we will be two <system> ok let me look into some options for you <query> <SILENCE>,api_call italian madrid two expensive
<query> may i have a table in paris with italian food in a expensive price range for four people,i'm on it
<context> <user> may i have a table in paris with italian food in a expensive price range for four people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table in paris with italian food in a expensive price range for four people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris four expensive
<query> can you make a restaurant reservation with italian cuisine for four in paris,i'm on it
<context> <user> can you make a restaurant reservation with italian cuisine for four in paris <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> can you make a restaurant reservation with italian cuisine for four in paris <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation with italian cuisine for four in paris <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian paris four expensive
<query> can you book a table in a moderate price range for two people in paris with spanish food,i'm on it
<context> <user> can you book a table in a moderate price range for two people in paris with spanish food <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you book a table in a moderate price range for two people in paris with spanish food <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish paris two moderate
<query> i'd like to book a table in madrid in a expensive price range,i'm on it
<context> <user> i'd like to book a table in madrid in a expensive price range <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with french cuisine,how many people would be in your party
<context> <user> i'd like to book a table in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <query> for two please,ok let me look into some options for you
<context> <user> i'd like to book a table in madrid in a expensive price range <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with french cuisine <system> how many people would be in your party <user> for two please <system> ok let me look into some options for you <query> <SILENCE>,api_call french madrid two expensive
<query> can you make a restaurant reservation for four people in london with spanish cuisine in a cheap price range,i'm on it
<context> <user> can you make a restaurant reservation for four people in london with spanish cuisine in a cheap price range <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> can you make a restaurant reservation for four people in london with spanish cuisine in a cheap price range <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish london four cheap
<query> can you book a table for eight people in madrid with indian food,i'm on it
