Call,Response
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for six people please <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_4stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for six people please <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_4stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_rome_expensive_italian_3stars
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for six people please <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_4stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_3stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for six people please <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_4stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_3stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_rome_expensive_italian_1stars
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in rome <system> how many people would be in your party <user>  for six people please <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_4stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_3stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_expensive_italian_1stars <query>  that looks great,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  i'd like to book a table,i'm on it
<context> <user>  i'd like to book a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with indian food,where should it be
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <query>  in london,how many people would be in your party
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <query>  we will be four,which price range are looking for
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <query>  i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_3stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_2stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_indian_1stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with indian food <system> where should it be <user>  in london <system> how many people would be in your party <user>  we will be four <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_3stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_2stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_indian_1stars <query>  let's do it,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  may i have a table in paris with spanish cuisine in a moderate price range,i'm on it
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <query>  <SILENCE>,how many people would be in your party
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <query>  we will be two,ok let me look into some options for you
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_paris_moderate_spanish_8stars
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_8stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_8stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_paris_moderate_spanish_5stars
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_5stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_5stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_paris_moderate_spanish_4stars
<context> <user>  may i have a table in paris with spanish cuisine in a moderate price range <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_5stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_4stars <query>  let's do it,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  may i have a table in a moderate price range,i'm on it
<context> <user>  may i have a table in a moderate price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with spanish cuisine,where should it be
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with spanish cuisine <system> where should it be <query>  in paris,how many people would be in your party
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with spanish cuisine <system> where should it be <user>  in paris <system> how many people would be in your party <query>  we will be six,ok let me look into some options for you
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with spanish cuisine <system> where should it be <user>  in paris <system> how many people would be in your party <user>  we will be six <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_paris_moderate_spanish_7stars
<context> <user>  may i have a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with spanish cuisine <system> where should it be <user>  in paris <system> how many people would be in your party <user>  we will be six <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_spanish_7stars <query>  it's perfect,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  i'd like to book a table with indian cuisine for four in paris,i'm on it
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <query>  <SILENCE>,which price range are looking for
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <user>  <SILENCE> <system> which price range are looking for <query>  in a moderate price range please,ok let me look into some options for you
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <user>  <SILENCE> <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_paris_moderate_indian_8stars
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <user>  <SILENCE> <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_8stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <user>  <SILENCE> <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_8stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_paris_moderate_indian_5stars
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <user>  <SILENCE> <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_5stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <user>  <SILENCE> <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_5stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_paris_moderate_indian_1stars
<context> <user>  i'd like to book a table with indian cuisine for four in paris <system> i'm on it <user>  <SILENCE> <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_moderate_indian_1stars <query>  i love that,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  i'd like to book a table,i'm on it
<context> <user>  i'd like to book a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love french food,where should it be
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <query>  rome please,how many people would be in your party
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <query>  for eight people please,which price range are looking for
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <query>  i am looking for a cheap restaurant,ok let me look into some options for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_rome_cheap_french_6stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_6stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_6stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_rome_cheap_french_4stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_4stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_4stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_rome_cheap_french_3stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love french food <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight people please <system> which price range are looking for <user>  i am looking for a cheap restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_4stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_cheap_french_3stars <query>  that looks great,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  may i have a table in bombay in a cheap price range with french food,i'm on it
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <query>  <SILENCE>,how many people would be in your party
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <query>  we will be two,ok let me look into some options for you
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_bombay_cheap_french_7stars
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bombay_cheap_french_4stars
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_4stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_4stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bombay_cheap_french_2stars
<context> <user>  may i have a table in bombay in a cheap price range with french food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_4stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_cheap_french_2stars <query>  i love that,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  i'd like to book a table in a moderate price range,i'm on it
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with french food,where should it be
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <query>  in bombay,how many people would be in your party
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <query>  we will be two,ok let me look into some options for you
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_bombay_moderate_french_8stars
<context> <user>  i'd like to book a table in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with french food <system> where should it be <user>  in bombay <system> how many people would be in your party <user>  we will be two <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bombay_moderate_french_8stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table with indian cuisine for six,i'm on it
<context> <user>  may i have a table with indian cuisine for six <system> i'm on it <query>  <SILENCE>,where should it be
<context> <user>  may i have a table with indian cuisine for six <system> i'm on it <user>  <SILENCE> <system> where should it be <query>  in madrid,which price range are looking for
<context> <user>  may i have a table with indian cuisine for six <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in madrid <system> which price range are looking for <query>  i am looking for a moderate restaurant,ok let me look into some options for you
<context> <user>  may i have a table with indian cuisine for six <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in madrid <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_madrid_moderate_indian_7stars
<context> <user>  may i have a table with indian cuisine for six <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in madrid <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_moderate_indian_7stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table with indian cuisine for six <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in madrid <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_moderate_indian_7stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_madrid_moderate_indian_5stars
<context> <user>  may i have a table with indian cuisine for six <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in madrid <system> which price range are looking for <user>  i am looking for a moderate restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_moderate_indian_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_madrid_moderate_indian_5stars <query>  i love that,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  can you book a table in a moderate price range with british cuisine in london,i'm on it
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <query>  <SILENCE>,how many people would be in your party
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <query>  for four please,ok let me look into some options for you
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_british_8stars
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_8stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_8stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_british_6stars
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_6stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_6stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_british_4stars
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_4stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_4stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_london_moderate_british_1stars
<context> <user>  can you book a table in a moderate price range with british cuisine in london <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for four please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_8stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_4stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_moderate_british_1stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  i'd like to book a table with spanish food,i'm on it
<context> <user>  i'd like to book a table with spanish food <system> i'm on it <query>  <SILENCE>,where should it be
<context> <user>  i'd like to book a table with spanish food <system> i'm on it <user>  <SILENCE> <system> where should it be <query>  rome please,how many people would be in your party
<context> <user>  i'd like to book a table with spanish food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  rome please <system> how many people would be in your party <query>  for eight please,which price range are looking for
<context> <user>  i'd like to book a table with spanish food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight please <system> which price range are looking for <query>  in a moderate price range please,ok let me look into some options for you
<context> <user>  i'd like to book a table with spanish food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_rome_moderate_spanish_4stars
<context> <user>  i'd like to book a table with spanish food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  rome please <system> how many people would be in your party <user>  for eight please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_rome_moderate_spanish_4stars <query>  it's perfect,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  may i have a table,i'm on it
<context> <user>  may i have a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love indian food,where should it be
<context> <user>  may i have a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love indian food <system> where should it be <query>  london please,how many people would be in your party
