Call,Response
<context> <user>  can you book a table for eight people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese food <system> where should it be <user>  in hanoi <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_6stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_expensive_cantonese_5stars
<context> <user>  can you book a table for eight people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese food <system> where should it be <user>  in hanoi <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_5stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you book a table for eight people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese food <system> where should it be <user>  in hanoi <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_5stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_expensive_cantonese_2stars
<context> <user>  can you book a table for eight people <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese food <system> where should it be <user>  in hanoi <system> which price range are looking for <user>  i am looking for a expensive restaurant <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_6stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_5stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_cantonese_2stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table with japanese food,i'm on it
<context> <user>  may i have a table with japanese food <system> i'm on it <query>  <SILENCE>,where should it be
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <query>  in hanoi,how many people would be in your party
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <query>  we will be two,which price range are looking for
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <query>  in a expensive price range please,ok let me look into some options for you
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_expensive_japanese_7stars
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_7stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_7stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_expensive_japanese_6stars
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_6stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_6stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_expensive_japanese_2stars
<context> <user>  may i have a table with japanese food <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in hanoi <system> how many people would be in your party <user>  we will be two <system> which price range are looking for <user>  in a expensive price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_6stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_expensive_japanese_2stars <query>  let's do it,great let me do the reservation
<query>  good morning,hello what can i help you with today
<query>  may i have a table in a moderate price range in hanoi,i'm on it
<context> <user>  may i have a table in a moderate price range in hanoi <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table in a moderate price range in hanoi <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love vietnamese food,how many people would be in your party
<context> <user>  may i have a table in a moderate price range in hanoi <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love vietnamese food <system> how many people would be in your party <query>  for six people please,ok let me look into some options for you
<context> <user>  may i have a table in a moderate price range in hanoi <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love vietnamese food <system> how many people would be in your party <user>  for six people please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_moderate_vietnamese_7stars
<context> <user>  may i have a table in a moderate price range in hanoi <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love vietnamese food <system> how many people would be in your party <user>  for six people please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_moderate_vietnamese_7stars <query>  that looks great,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  may i have a table for two,i'm on it
<context> <user>  may i have a table for two <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with cantonese cuisine,where should it be
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <query>  bangkok please,which price range are looking for
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <user>  bangkok please <system> which price range are looking for <query>  in a moderate price range please,ok let me look into some options for you
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <user>  bangkok please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_8stars
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <user>  bangkok please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_8stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <user>  bangkok please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_7stars
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <user>  bangkok please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_7stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <user>  bangkok please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_7stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_moderate_cantonese_3stars
<context> <user>  may i have a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with cantonese cuisine <system> where should it be <user>  bangkok please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_moderate_cantonese_3stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table in hanoi in a cheap price range for two with vietnamese food,i'm on it
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <query>  <SILENCE>,ok let me look into some options for you
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_vietnamese_7stars
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_vietnamese_5stars
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_vietnamese_4stars
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_4stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_4stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_vietnamese_2stars
<context> <user>  may i have a table in hanoi in a cheap price range for two with vietnamese food <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_4stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_vietnamese_2stars <query>  that looks great,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  i'd like to book a table for two in seoul in a moderate price range,i'm on it
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love japanese food,ok let me look into some options for you
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_8stars
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_6stars
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_5stars
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_5stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_5stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_4stars
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_4stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_4stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_seoul_moderate_japanese_3stars
<context> <user>  i'd like to book a table for two in seoul in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love japanese food <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_4stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_seoul_moderate_japanese_3stars <query>  let's do it,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  can you book a table for two,i'm on it
<context> <user>  can you book a table for two <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with thai food,where should it be
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <query>  beijing please,which price range are looking for
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  beijing please <system> which price range are looking for <query>  in a moderate price range please,ok let me look into some options for you
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  beijing please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_beijing_moderate_thai_6stars
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  beijing please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_6stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  beijing please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_6stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_beijing_moderate_thai_5stars
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  beijing please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_5stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  beijing please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_5stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_beijing_moderate_thai_3stars
<context> <user>  can you book a table for two <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with thai food <system> where should it be <user>  beijing please <system> which price range are looking for <user>  in a moderate price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_5stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_moderate_thai_3stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  can you make a restaurant reservation for two in a expensive price range,i'm on it
<context> <user>  can you make a restaurant reservation for two in a expensive price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  can you make a restaurant reservation for two in a expensive price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with korean food,where should it be
<context> <user>  can you make a restaurant reservation for two in a expensive price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with korean food <system> where should it be <query>  in beijing,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation for two in a expensive price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with korean food <system> where should it be <user>  in beijing <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_beijing_expensive_korean_4stars
<context> <user>  can you make a restaurant reservation for two in a expensive price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with korean food <system> where should it be <user>  in beijing <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_korean_4stars <query>  let's do it,great let me do the reservation
<query>  hello,hello what can i help you with today
<query>  can you make a restaurant reservation in hanoi with cantonese food,i'm on it
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <query>  <SILENCE>,how many people would be in your party
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <query>  for six please,which price range are looking for
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for six please <system> which price range are looking for <query>  in a cheap price range please,ok let me look into some options for you
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for six please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_cantonese_7stars
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for six please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_7stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for six please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_7stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_cantonese_6stars
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for six please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_6stars <query>  do you have something else,sure let me find an other option for you
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for six please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_6stars <user>  do you have something else <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_hanoi_cheap_cantonese_1stars
<context> <user>  can you make a restaurant reservation in hanoi with cantonese food <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  for six please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_7stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_6stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_hanoi_cheap_cantonese_1stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table in beijing in a moderate price range,i'm on it
<context> <user>  may i have a table in beijing in a moderate price range <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  may i have a table in beijing in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  i love cantonese food,how many people would be in your party
<context> <user>  may i have a table in beijing in a moderate price range <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  i love cantonese food <system> how many people would be in your party <query>  we will be two,ok let me look into some options for you
