Call,Response,Count
for two please,which price range are looking for,517
i am looking for a moderate restaurant,ok let me look into some options for you,517
<SILENCE>,api_call french madrid two moderate,517
can you book a table with indian cuisine in madrid in a moderate price range for six,i'm on it,518
<SILENCE>,ok let me look into some options for you,518
<SILENCE>,api_call indian madrid six moderate,518
can you make a restaurant reservation with french food for eight people,i'm on it,519
<SILENCE>,where should it be,519
london please,which price range are looking for,519
i am looking for a cheap restaurant,ok let me look into some options for you,519
<SILENCE>,api_call french london eight cheap,519
can you book a table in a expensive price range with spanish food in madrid,i'm on it,520
<SILENCE>,how many people would be in your party,520
we will be four,ok let me look into some options for you,520
<SILENCE>,api_call spanish madrid four expensive,520
may i have a table in bombay with british food,i'm on it,521
<SILENCE>,how many people would be in your party,521
for two people please,which price range are looking for,521
in a expensive price range please,ok let me look into some options for you,521
<SILENCE>,api_call british bombay two expensive,521
i'd like to book a table,i'm on it,522
<SILENCE>,any preference on a type of cuisine,522
with indian cuisine,where should it be,522
in madrid,how many people would be in your party,522
for eight people please,which price range are looking for,522
in a expensive price range please,ok let me look into some options for you,522
<SILENCE>,api_call indian madrid eight expensive,522
may i have a table in a expensive price range in paris for eight people,i'm on it,523
<SILENCE>,any preference on a type of cuisine,523
with indian cuisine,ok let me look into some options for you,523
<SILENCE>,api_call indian paris eight expensive,523
can you book a table for eight people in a expensive price range in madrid with indian cuisine,i'm on it,524
<SILENCE>,ok let me look into some options for you,524
<SILENCE>,api_call indian madrid eight expensive,524
i'd like to book a table for six,i'm on it,525
<SILENCE>,any preference on a type of cuisine,525
with italian food,where should it be,525
in madrid,which price range are looking for,525
i am looking for a cheap restaurant,ok let me look into some options for you,525
<SILENCE>,api_call italian madrid six cheap,525
can you make a restaurant reservation in madrid,i'm on it,526
<SILENCE>,any preference on a type of cuisine,526
with italian cuisine,how many people would be in your party,526
for eight people please,which price range are looking for,526
in a expensive price range please,ok let me look into some options for you,526
<SILENCE>,api_call italian madrid eight expensive,526
can you book a table in bombay,i'm on it,527
<SILENCE>,any preference on a type of cuisine,527
with italian food,how many people would be in your party,527
for two people please,which price range are looking for,527
in a expensive price range please,ok let me look into some options for you,527
<SILENCE>,api_call italian bombay two expensive,527
can you book a table in a cheap price range in bombay for two people with spanish food,i'm on it,528
<SILENCE>,ok let me look into some options for you,528
<SILENCE>,api_call spanish bombay two cheap,528
can you make a restaurant reservation with british food,i'm on it,529
<SILENCE>,where should it be,529
london please,how many people would be in your party,529
for six please,which price range are looking for,529
in a cheap price range please,ok let me look into some options for you,529
<SILENCE>,api_call british london six cheap,529
can you make a restaurant reservation in a moderate price range,i'm on it,530
<SILENCE>,any preference on a type of cuisine,530
with french food,where should it be,530
in madrid,how many people would be in your party,530
for two please,ok let me look into some options for you,530
<SILENCE>,api_call french madrid two moderate,530
may i have a table for two with french cuisine in a moderate price range in bombay,i'm on it,531
<SILENCE>,ok let me look into some options for you,531
<SILENCE>,api_call french bombay two moderate,531
can you book a table for eight people,i'm on it,532
<SILENCE>,any preference on a type of cuisine,532
with indian food,where should it be,532
bombay please,which price range are looking for,532
in a cheap price range please,ok let me look into some options for you,532
<SILENCE>,api_call indian bombay eight cheap,532
can you book a table with spanish cuisine in bombay in a cheap price range for four,i'm on it,533
<SILENCE>,ok let me look into some options for you,533
<SILENCE>,api_call spanish bombay four cheap,533
can you book a table with spanish cuisine in a cheap price range for eight people,i'm on it,534
<SILENCE>,where should it be,534
london please,ok let me look into some options for you,534
<SILENCE>,api_call spanish london eight cheap,534
may i have a table,i'm on it,535
<SILENCE>,any preference on a type of cuisine,535
with spanish cuisine,where should it be,535
in madrid,how many people would be in your party,535
for six please,which price range are looking for,535
i am looking for a cheap restaurant,ok let me look into some options for you,535
<SILENCE>,api_call spanish madrid six cheap,535
i'd like to book a table for four,i'm on it,536
<SILENCE>,any preference on a type of cuisine,536
i love french food,where should it be,536
in paris,which price range are looking for,536
i am looking for a moderate restaurant,ok let me look into some options for you,536
<SILENCE>,api_call french paris four moderate,536
may i have a table for eight people,i'm on it,537
<SILENCE>,any preference on a type of cuisine,537
with spanish food,where should it be,537
in madrid,which price range are looking for,537
in a expensive price range please,ok let me look into some options for you,537
<SILENCE>,api_call spanish madrid eight expensive,537
can you book a table,i'm on it,538
<SILENCE>,any preference on a type of cuisine,538
with french food,where should it be,538
in madrid,how many people would be in your party,538
for two please,which price range are looking for,538
in a moderate price range please,ok let me look into some options for you,538
<SILENCE>,api_call french madrid two moderate,538
can you make a restaurant reservation in a expensive price range,i'm on it,539
<SILENCE>,any preference on a type of cuisine,539
with british food,where should it be,539
london please,how many people would be in your party,539
for six people please,ok let me look into some options for you,539
<SILENCE>,api_call british london six expensive,539
i'd like to book a table in a moderate price range with italian cuisine for eight in madrid,i'm on it,540
<SILENCE>,ok let me look into some options for you,540
<SILENCE>,api_call italian madrid eight moderate,540
i'd like to book a table,i'm on it,541
<SILENCE>,any preference on a type of cuisine,541
with british food,where should it be,541
in bombay,how many people would be in your party,541
for six people please,which price range are looking for,541
in a expensive price range please,ok let me look into some options for you,541
<SILENCE>,api_call british bombay six expensive,541
can you make a restaurant reservation for six in a expensive price range with spanish food in rome,i'm on it,542
<SILENCE>,ok let me look into some options for you,542
<SILENCE>,api_call spanish rome six expensive,542
can you make a restaurant reservation in a cheap price range,i'm on it,543
<SILENCE>,any preference on a type of cuisine,543
with spanish food,where should it be,543
london please,how many people would be in your party,543
for eight please,ok let me look into some options for you,543
<SILENCE>,api_call spanish london eight cheap,543
may i have a table in madrid,i'm on it,544
<SILENCE>,any preference on a type of cuisine,544
i love italian food,how many people would be in your party,544
for six people please,which price range are looking for,544
in a cheap price range please,ok let me look into some options for you,544
<SILENCE>,api_call italian madrid six cheap,544
can you make a restaurant reservation in london,i'm on it,545
<SILENCE>,any preference on a type of cuisine,545
with indian food,how many people would be in your party,545
we will be eight,which price range are looking for,545
in a expensive price range please,ok let me look into some options for you,545
<SILENCE>,api_call indian london eight expensive,545
can you make a restaurant reservation in a expensive price range,i'm on it,546
<SILENCE>,any preference on a type of cuisine,546
with french food,where should it be,546
in rome,how many people would be in your party,546
for two please,ok let me look into some options for you,546
<SILENCE>,api_call french rome two expensive,546
i'd like to book a table in paris for eight people with indian food in a moderate price range,i'm on it,547
<SILENCE>,ok let me look into some options for you,547
<SILENCE>,api_call indian paris eight moderate,547
i'd like to book a table with spanish cuisine in a cheap price range for two in madrid,i'm on it,548
<SILENCE>,ok let me look into some options for you,548
<SILENCE>,api_call spanish madrid two cheap,548
may i have a table,i'm on it,549
<SILENCE>,any preference on a type of cuisine,549
with french food,where should it be,549
bombay please,how many people would be in your party,549
for four please,which price range are looking for,549
in a expensive price range please,ok let me look into some options for you,549
<SILENCE>,api_call french bombay four expensive,549
can you make a restaurant reservation in madrid with italian cuisine,i'm on it,550
<SILENCE>,how many people would be in your party,550
for two people please,which price range are looking for,550
i am looking for a moderate restaurant,ok let me look into some options for you,550
<SILENCE>,api_call italian madrid two moderate,550
may i have a table with french food for two in a cheap price range in bombay,i'm on it,551
<SILENCE>,ok let me look into some options for you,551
<SILENCE>,api_call french bombay two cheap,551
can you book a table,i'm on it,552
<SILENCE>,any preference on a type of cuisine,552
i love british food,where should it be,552
in london,how many people would be in your party,552
for six please,which price range are looking for,552
i am looking for a cheap restaurant,ok let me look into some options for you,552
<SILENCE>,api_call british london six cheap,552
may i have a table in rome with british food for six,i'm on it,553
<SILENCE>,which price range are looking for,553
i am looking for a moderate restaurant,ok let me look into some options for you,553
<SILENCE>,api_call british rome six moderate,553
may i have a table in a moderate price range in bombay for two with italian cuisine,i'm on it,554
<SILENCE>,ok let me look into some options for you,554
<SILENCE>,api_call italian bombay two moderate,554
can you book a table with italian food,i'm on it,555
<SILENCE>,where should it be,555
london please,how many people would be in your party,555
for six people please,which price range are looking for,555
i am looking for a expensive restaurant,ok let me look into some options for you,555
<SILENCE>,api_call italian london six expensive,555
may i have a table with french food in paris for two in a moderate price range,i'm on it,556
<SILENCE>,ok let me look into some options for you,556
<SILENCE>,api_call french paris two moderate,556
can you make a restaurant reservation with french cuisine in a cheap price range in rome,i'm on it,557
<SILENCE>,how many people would be in your party,557
for six people please,ok let me look into some options for you,557
<SILENCE>,api_call french rome six cheap,557
i'd like to book a table in a cheap price range for six in paris with indian cuisine,i'm on it,558
<SILENCE>,ok let me look into some options for you,558
<SILENCE>,api_call indian paris six cheap,558
may i have a table,i'm on it,559
<SILENCE>,any preference on a type of cuisine,559
i love italian food,where should it be,559
in bombay,how many people would be in your party,559
we will be six,which price range are looking for,559
in a expensive price range please,ok let me look into some options for you,559
<SILENCE>,api_call italian bombay six expensive,559
can you make a restaurant reservation in madrid in a expensive price range,i'm on it,560
<SILENCE>,any preference on a type of cuisine,560
with british food,how many people would be in your party,560
we will be four,ok let me look into some options for you,560
<SILENCE>,api_call british madrid four expensive,560
may i have a table in a cheap price range with spanish food in bombay,i'm on it,561
<SILENCE>,how many people would be in your party,561
for six people please,ok let me look into some options for you,561
<SILENCE>,api_call spanish bombay six cheap,561
may i have a table in a moderate price range for two people with italian food in madrid,i'm on it,562
<SILENCE>,ok let me look into some options for you,562
<SILENCE>,api_call italian madrid two moderate,562
may i have a table in a cheap price range,i'm on it,563
<SILENCE>,any preference on a type of cuisine,563
with indian cuisine,where should it be,563
in paris,how many people would be in your party,563
for six people please,ok let me look into some options for you,563
<SILENCE>,api_call indian paris six cheap,563
i'd like to book a table with french food for two people in bombay,i'm on it,564
<SILENCE>,which price range are looking for,564
i am looking for a expensive restaurant,ok let me look into some options for you,564
<SILENCE>,api_call french bombay two expensive,564
may i have a table,i'm on it,565
<SILENCE>,any preference on a type of cuisine,565
i love indian food,where should it be,565
in paris,how many people would be in your party,565
we will be six,which price range are looking for,565
in a cheap price range please,ok let me look into some options for you,565
<SILENCE>,api_call indian paris six cheap,565
can you make a restaurant reservation in paris with indian cuisine in a cheap price range,i'm on it,566
<SILENCE>,how many people would be in your party,566
for two people please,ok let me look into some options for you,566
<SILENCE>,api_call indian paris two cheap,566
can you make a restaurant reservation for eight in london in a cheap price range with spanish cuisine,i'm on it,567
<SILENCE>,ok let me look into some options for you,567
<SILENCE>,api_call spanish london eight cheap,567
i'd like to book a table with indian food in a cheap price range for six people in rome,i'm on it,568
<SILENCE>,ok let me look into some options for you,568
<SILENCE>,api_call indian rome six cheap,568
can you make a restaurant reservation for eight in a cheap price range with indian food in bombay,i'm on it,569
<SILENCE>,ok let me look into some options for you,569
<SILENCE>,api_call indian bombay eight cheap,569
may i have a table for two in a moderate price range with british cuisine,i'm on it,570
<SILENCE>,where should it be,570
paris please,ok let me look into some options for you,570
<SILENCE>,api_call british paris two moderate,570
can you make a restaurant reservation with british cuisine,i'm on it,571
<SILENCE>,where should it be,571
in london,how many people would be in your party,571
for eight please,which price range are looking for,571
i am looking for a expensive restaurant,ok let me look into some options for you,571
<SILENCE>,api_call british london eight expensive,571
i'd like to book a table,i'm on it,572
<SILENCE>,any preference on a type of cuisine,572
i love spanish food,where should it be,572
in bombay,how many people would be in your party,572
we will be four,which price range are looking for,572
in a cheap price range please,ok let me look into some options for you,572
<SILENCE>,api_call spanish bombay four cheap,572
can you book a table,i'm on it,573
<SILENCE>,any preference on a type of cuisine,573
with british food,where should it be,573
in madrid,how many people would be in your party,573
for two people please,which price range are looking for,573
in a cheap price range please,ok let me look into some options for you,573
<SILENCE>,api_call british madrid two cheap,573
i'd like to book a table in madrid for eight people in a cheap price range with french food,i'm on it,574
<SILENCE>,ok let me look into some options for you,574
<SILENCE>,api_call french madrid eight cheap,574
may i have a table in a cheap price range with indian cuisine in rome for two people,i'm on it,575
<SILENCE>,ok let me look into some options for you,575
<SILENCE>,api_call indian rome two cheap,575
i'd like to book a table with british food for six people in a cheap price range,i'm on it,576
<SILENCE>,where should it be,576
in rome,ok let me look into some options for you,576
<SILENCE>,api_call british rome six cheap,576
can you make a restaurant reservation with french food in a expensive price range,i'm on it,577
<SILENCE>,where should it be,577
in rome,how many people would be in your party,577
for six please,ok let me look into some options for you,577
<SILENCE>,api_call french rome six expensive,577
may i have a table in paris for eight in a moderate price range,i'm on it,578
<SILENCE>,any preference on a type of cuisine,578
with spanish food,ok let me look into some options for you,578
<SILENCE>,api_call spanish paris eight moderate,578
can you make a restaurant reservation,i'm on it,579
<SILENCE>,any preference on a type of cuisine,579
with british food,where should it be,579
rome please,how many people would be in your party,579
we will be four,which price range are looking for,579
i am looking for a cheap restaurant,ok let me look into some options for you,579
<SILENCE>,api_call british rome four cheap,579
can you book a table with spanish food in bombay for four people,i'm on it,580
<SILENCE>,which price range are looking for,580
in a cheap price range please,ok let me look into some options for you,580
<SILENCE>,api_call spanish bombay four cheap,580
can you book a table for six in paris,i'm on it,581
<SILENCE>,any preference on a type of cuisine,581
i love french food,which price range are looking for,581
in a cheap price range please,ok let me look into some options for you,581
<SILENCE>,api_call french paris six cheap,581
can you make a restaurant reservation for eight people in a moderate price range in paris with indian food,i'm on it,582
<SILENCE>,ok let me look into some options for you,582
<SILENCE>,api_call indian paris eight moderate,582
can you make a restaurant reservation in a expensive price range with british cuisine,i'm on it,583
<SILENCE>,where should it be,583
in bombay,how many people would be in your party,583
we will be eight,ok let me look into some options for you,583
<SILENCE>,api_call british bombay eight expensive,583
can you book a table for two people,i'm on it,584
<SILENCE>,any preference on a type of cuisine,584
with british food,where should it be,584
paris please,which price range are looking for,584
in a expensive price range please,ok let me look into some options for you,584
<SILENCE>,api_call british paris two expensive,584
can you book a table with spanish cuisine in a moderate price range for eight in madrid,i'm on it,585
<SILENCE>,ok let me look into some options for you,585
<SILENCE>,api_call spanish madrid eight moderate,585
can you book a table,i'm on it,586
<SILENCE>,any preference on a type of cuisine,586
with french food,where should it be,586
bombay please,how many people would be in your party,586
for four people please,which price range are looking for,586
in a expensive price range please,ok let me look into some options for you,586
<SILENCE>,api_call french bombay four expensive,586
may i have a table,i'm on it,587
<SILENCE>,any preference on a type of cuisine,587
i love italian food,where should it be,587
bombay please,how many people would be in your party,587
we will be two,which price range are looking for,587
in a moderate price range please,ok let me look into some options for you,587
<SILENCE>,api_call italian bombay two moderate,587
can you book a table in a cheap price range in rome with indian cuisine for two,i'm on it,588
<SILENCE>,ok let me look into some options for you,588
<SILENCE>,api_call indian rome two cheap,588
can you make a restaurant reservation,i'm on it,589
<SILENCE>,any preference on a type of cuisine,589
with french food,where should it be,589
rome please,how many people would be in your party,589
for eight people please,which price range are looking for,589
in a cheap price range please,ok let me look into some options for you,589
<SILENCE>,api_call french rome eight cheap,589
can you make a restaurant reservation in london with italian cuisine in a expensive price range for two,i'm on it,590
<SILENCE>,ok let me look into some options for you,590
<SILENCE>,api_call italian london two expensive,590
can you make a restaurant reservation,i'm on it,591
<SILENCE>,any preference on a type of cuisine,591
i love spanish food,where should it be,591
in london,how many people would be in your party,591
for eight people please,which price range are looking for,591
in a cheap price range please,ok let me look into some options for you,591
<SILENCE>,api_call spanish london eight cheap,591
can you book a table,i'm on it,592
<SILENCE>,any preference on a type of cuisine,592
with french cuisine,where should it be,592
bombay please,how many people would be in your party,592
for four please,which price range are looking for,592
in a moderate price range please,ok let me look into some options for you,592
<SILENCE>,api_call french bombay four moderate,592
may i have a table in madrid for two people with indian food,i'm on it,593
<SILENCE>,which price range are looking for,593
in a cheap price range please,ok let me look into some options for you,593
<SILENCE>,api_call indian madrid two cheap,593
can you make a restaurant reservation with spanish food for four people in london,i'm on it,594
<SILENCE>,which price range are looking for,594
i am looking for a expensive restaurant,ok let me look into some options for you,594
<SILENCE>,api_call spanish london four expensive,594
may i have a table with spanish cuisine in a expensive price range for six people,i'm on it,595
<SILENCE>,where should it be,595
in madrid,ok let me look into some options for you,595
<SILENCE>,api_call spanish madrid six expensive,595
may i have a table in a cheap price range,i'm on it,596
<SILENCE>,any preference on a type of cuisine,596
with french cuisine,where should it be,596
paris please,how many people would be in your party,596
we will be four,ok let me look into some options for you,596
<SILENCE>,api_call french paris four cheap,596
can you book a table with spanish food in a expensive price range in rome for six people,i'm on it,597
<SILENCE>,ok let me look into some options for you,597
<SILENCE>,api_call spanish rome six expensive,597
i'd like to book a table with french cuisine in a cheap price range in rome for two,i'm on it,598
<SILENCE>,ok let me look into some options for you,598
<SILENCE>,api_call french rome two cheap,598
may i have a table in a cheap price range with french cuisine for two in rome,i'm on it,599
<SILENCE>,ok let me look into some options for you,599
<SILENCE>,api_call french rome two cheap,599
can you book a table for two people in a moderate price range with italian cuisine in madrid,i'm on it,600
<SILENCE>,ok let me look into some options for you,600
<SILENCE>,api_call italian madrid two moderate,600
can you make a restaurant reservation,i'm on it,601
<SILENCE>,any preference on a type of cuisine,601
with spanish food,where should it be,601
rome please,how many people would be in your party,601
for six please,which price range are looking for,601
i am looking for a moderate restaurant,ok let me look into some options for you,601
<SILENCE>,api_call spanish rome six moderate,601
can you book a table in a cheap price range in madrid for four,i'm on it,602
<SILENCE>,any preference on a type of cuisine,602
with british cuisine,ok let me look into some options for you,602
<SILENCE>,api_call british madrid four cheap,602
may i have a table in rome,i'm on it,603
<SILENCE>,any preference on a type of cuisine,603
i love spanish food,how many people would be in your party,603
for two please,which price range are looking for,603
in a expensive price range please,ok let me look into some options for you,603
<SILENCE>,api_call spanish rome two expensive,603
i'd like to book a table in rome for two people with british cuisine,i'm on it,604
<SILENCE>,which price range are looking for,604
i am looking for a expensive restaurant,ok let me look into some options for you,604
<SILENCE>,api_call british rome two expensive,604
can you make a restaurant reservation in a cheap price range for eight people in london with french cuisine,i'm on it,605
<SILENCE>,ok let me look into some options for you,605
<SILENCE>,api_call french london eight cheap,605
can you make a restaurant reservation for six people in a moderate price range in paris,i'm on it,606
<SILENCE>,any preference on a type of cuisine,606
with spanish cuisine,ok let me look into some options for you,606
<SILENCE>,api_call spanish paris six moderate,606
can you book a table,i'm on it,607
<SILENCE>,any preference on a type of cuisine,607
with italian food,where should it be,607
in paris,how many people would be in your party,607
for two people please,which price range are looking for,607
in a expensive price range please,ok let me look into some options for you,607
<SILENCE>,api_call italian paris two expensive,607
i'd like to book a table,i'm on it,608
<SILENCE>,any preference on a type of cuisine,608
with spanish cuisine,where should it be,608
in madrid,how many people would be in your party,608
for eight people please,which price range are looking for,608
i am looking for a moderate restaurant,ok let me look into some options for you,608
<SILENCE>,api_call spanish madrid eight moderate,608
i'd like to book a table for two people,i'm on it,609
<SILENCE>,any preference on a type of cuisine,609
i love indian food,where should it be,609
rome please,which price range are looking for,609
in a cheap price range please,ok let me look into some options for you,609
<SILENCE>,api_call indian rome two cheap,609
may i have a table with indian food in paris in a cheap price range,i'm on it,610
<SILENCE>,how many people would be in your party,610
for two people please,ok let me look into some options for you,610
<SILENCE>,api_call indian paris two cheap,610
can you book a table with italian food in a cheap price range for two in rome,i'm on it,611
<SILENCE>,ok let me look into some options for you,611
<SILENCE>,api_call italian rome two cheap,611
may i have a table with indian food for six people in a moderate price range in paris,i'm on it,612
<SILENCE>,ok let me look into some options for you,612
<SILENCE>,api_call indian paris six moderate,612
can you book a table in paris for four in a expensive price range,i'm on it,613
<SILENCE>,any preference on a type of cuisine,613
with french cuisine,ok let me look into some options for you,613
<SILENCE>,api_call french paris four expensive,613
can you book a table for six people in london with british cuisine in a expensive price range,i'm on it,614
<SILENCE>,ok let me look into some options for you,614
<SILENCE>,api_call british london six expensive,614
can you book a table for two in a expensive price range,i'm on it,615
<SILENCE>,any preference on a type of cuisine,615
with french food,where should it be,615
rome please,ok let me look into some options for you,615
<SILENCE>,api_call french rome two expensive,615
can you book a table in paris in a expensive price range for six with indian food,i'm on it,616
<SILENCE>,ok let me look into some options for you,616
<SILENCE>,api_call indian paris six expensive,616
can you book a table,i'm on it,617
<SILENCE>,any preference on a type of cuisine,617
i love british food,where should it be,617
bombay please,how many people would be in your party,617
for six people please,which price range are looking for,617
i am looking for a expensive restaurant,ok let me look into some options for you,617
<SILENCE>,api_call british bombay six expensive,617
i'd like to book a table with british cuisine,i'm on it,618
<SILENCE>,where should it be,618
bombay please,how many people would be in your party,618
for six please,which price range are looking for,618
in a expensive price range please,ok let me look into some options for you,618
<SILENCE>,api_call british bombay six expensive,618
i'd like to book a table in a moderate price range,i'm on it,619
<SILENCE>,any preference on a type of cuisine,619
with french cuisine,where should it be,619
paris please,how many people would be in your party,619
for four people please,ok let me look into some options for you,619
<SILENCE>,api_call french paris four moderate,619
may i have a table for eight,i'm on it,620
<SILENCE>,any preference on a type of cuisine,620
i love italian food,where should it be,620
london please,which price range are looking for,620
i am looking for a cheap restaurant,ok let me look into some options for you,620
<SILENCE>,api_call italian london eight cheap,620
can you book a table in london,i'm on it,621
<SILENCE>,any preference on a type of cuisine,621
with indian cuisine,how many people would be in your party,621
for four please,which price range are looking for,621
in a cheap price range please,ok let me look into some options for you,621
<SILENCE>,api_call indian london four cheap,621
can you make a restaurant reservation in a cheap price range in rome for eight people,i'm on it,622
<SILENCE>,any preference on a type of cuisine,622
with spanish cuisine,ok let me look into some options for you,622
<SILENCE>,api_call spanish rome eight cheap,622
can you book a table,i'm on it,623
<SILENCE>,any preference on a type of cuisine,623
i love indian food,where should it be,623
madrid please,how many people would be in your party,623
for four people please,which price range are looking for,623
i am looking for a cheap restaurant,ok let me look into some options for you,623
<SILENCE>,api_call indian madrid four cheap,623
can you make a restaurant reservation for eight people,i'm on it,624
<SILENCE>,any preference on a type of cuisine,624
with spanish cuisine,where should it be,624
in rome,which price range are looking for,624
in a cheap price range please,ok let me look into some options for you,624
<SILENCE>,api_call spanish rome eight cheap,624
i'd like to book a table,i'm on it,625
<SILENCE>,any preference on a type of cuisine,625
with british food,where should it be,625
rome please,how many people would be in your party,625
we will be two,which price range are looking for,625
i am looking for a cheap restaurant,ok let me look into some options for you,625
<SILENCE>,api_call british rome two cheap,625
may i have a table for two in a cheap price range,i'm on it,626
<SILENCE>,any preference on a type of cuisine,626
i love italian food,where should it be,626
in rome,ok let me look into some options for you,626
<SILENCE>,api_call italian rome two cheap,626
i'd like to book a table in a cheap price range with spanish food in bombay for four people,i'm on it,627
<SILENCE>,ok let me look into some options for you,627
<SILENCE>,api_call spanish bombay four cheap,627
can you make a restaurant reservation in a cheap price range,i'm on it,628
<SILENCE>,any preference on a type of cuisine,628
with british cuisine,where should it be,628
london please,how many people would be in your party,628
for six people please,ok let me look into some options for you,628
<SILENCE>,api_call british london six cheap,628
can you book a table in a expensive price range for two,i'm on it,629
<SILENCE>,any preference on a type of cuisine,629
with french cuisine,where should it be,629
rome please,ok let me look into some options for you,629
<SILENCE>,api_call french rome two expensive,629
i'd like to book a table with french cuisine,i'm on it,630
<SILENCE>,where should it be,630
rome please,how many people would be in your party,630
for eight please,which price range are looking for,630
i am looking for a cheap restaurant,ok let me look into some options for you,630
<SILENCE>,api_call french rome eight cheap,630
can you make a restaurant reservation,i'm on it,631
<SILENCE>,any preference on a type of cuisine,631
i love indian food,where should it be,631
in madrid,how many people would be in your party,631
for six people please,which price range are looking for,631
in a moderate price range please,ok let me look into some options for you,631
<SILENCE>,api_call indian madrid six moderate,631
can you book a table in a moderate price range with spanish cuisine,i'm on it,632
<SILENCE>,where should it be,632
in madrid,how many people would be in your party,632
for eight please,ok let me look into some options for you,632
<SILENCE>,api_call spanish madrid eight moderate,632
can you book a table for four in madrid with british food,i'm on it,633
<SILENCE>,which price range are looking for,633
in a expensive price range please,ok let me look into some options for you,633
<SILENCE>,api_call british madrid four expensive,633
can you make a restaurant reservation in rome for six,i'm on it,634
<SILENCE>,any preference on a type of cuisine,634
with italian cuisine,which price range are looking for,634
i am looking for a moderate restaurant,ok let me look into some options for you,634
<SILENCE>,api_call italian rome six moderate,634
can you book a table,i'm on it,635
<SILENCE>,any preference on a type of cuisine,635
with british cuisine,where should it be,635
in bombay,how many people would be in your party,635
we will be two,which price range are looking for,635
in a expensive price range please,ok let me look into some options for you,635
<SILENCE>,api_call british bombay two expensive,635
i'd like to book a table for two people with british cuisine in paris in a moderate price range,i'm on it,636
<SILENCE>,ok let me look into some options for you,636
<SILENCE>,api_call british paris two moderate,636
can you make a restaurant reservation in london,i'm on it,637
<SILENCE>,any preference on a type of cuisine,637
with indian food,how many people would be in your party,637
for four please,which price range are looking for,637
i am looking for a expensive restaurant,ok let me look into some options for you,637
<SILENCE>,api_call indian london four expensive,637
i'd like to book a table,i'm on it,638
<SILENCE>,any preference on a type of cuisine,638
i love british food,where should it be,638
in london,how many people would be in your party,638
we will be eight,which price range are looking for,638
i am looking for a cheap restaurant,ok let me look into some options for you,638
<SILENCE>,api_call british london eight cheap,638
can you book a table in bombay with indian cuisine in a expensive price range for six,i'm on it,639
<SILENCE>,ok let me look into some options for you,639
<SILENCE>,api_call indian bombay six expensive,639
can you book a table,i'm on it,640
<SILENCE>,any preference on a type of cuisine,640
i love british food,where should it be,640
in madrid,how many people would be in your party,640
we will be six,which price range are looking for,640
i am looking for a moderate restaurant,ok let me look into some options for you,640
<SILENCE>,api_call british madrid six moderate,640
can you make a restaurant reservation,i'm on it,641
<SILENCE>,any preference on a type of cuisine,641
with french food,where should it be,641
madrid please,how many people would be in your party,641
for six please,which price range are looking for,641
in a cheap price range please,ok let me look into some options for you,641
<SILENCE>,api_call french madrid six cheap,641
i'd like to book a table in paris,i'm on it,642
<SILENCE>,any preference on a type of cuisine,642
with french food,how many people would be in your party,642
we will be six,which price range are looking for,642
in a moderate price range please,ok let me look into some options for you,642
<SILENCE>,api_call french paris six moderate,642
i'd like to book a table with french food,i'm on it,643
<SILENCE>,where should it be,643
bombay please,how many people would be in your party,643
for four please,which price range are looking for,643
in a expensive price range please,ok let me look into some options for you,643
<SILENCE>,api_call french bombay four expensive,643
can you make a restaurant reservation for eight people in a cheap price range,i'm on it,644
<SILENCE>,any preference on a type of cuisine,644
i love spanish food,where should it be,644
in rome,ok let me look into some options for you,644
<SILENCE>,api_call spanish rome eight cheap,644
can you make a restaurant reservation in a moderate price range with indian cuisine,i'm on it,645
<SILENCE>,where should it be,645
in paris,how many people would be in your party,645
for six people please,ok let me look into some options for you,645
<SILENCE>,api_call indian paris six moderate,645
i'd like to book a table for six in bombay,i'm on it,646
<SILENCE>,any preference on a type of cuisine,646
with british food,which price range are looking for,646
in a expensive price range please,ok let me look into some options for you,646
<SILENCE>,api_call british bombay six expensive,646
may i have a table,i'm on it,647
<SILENCE>,any preference on a type of cuisine,647
i love italian food,where should it be,647
rome please,how many people would be in your party,647
we will be eight,which price range are looking for,647
in a moderate price range please,ok let me look into some options for you,647
<SILENCE>,api_call italian rome eight moderate,647
can you make a restaurant reservation,i'm on it,648
<SILENCE>,any preference on a type of cuisine,648
with spanish food,where should it be,648
in paris,how many people would be in your party,648
for four please,which price range are looking for,648
i am looking for a cheap restaurant,ok let me look into some options for you,648
<SILENCE>,api_call spanish paris four cheap,648
i'd like to book a table in madrid with british cuisine for four people in a cheap price range,i'm on it,649
<SILENCE>,ok let me look into some options for you,649
<SILENCE>,api_call british madrid four cheap,649
i'd like to book a table,i'm on it,650
<SILENCE>,any preference on a type of cuisine,650
with british cuisine,where should it be,650
in rome,how many people would be in your party,650
for two please,which price range are looking for,650
i am looking for a cheap restaurant,ok let me look into some options for you,650
<SILENCE>,api_call british rome two cheap,650
may i have a table in madrid for six in a moderate price range with british food,i'm on it,651
<SILENCE>,ok let me look into some options for you,651
<SILENCE>,api_call british madrid six moderate,651
i'd like to book a table in a expensive price range in london with indian food for eight people,i'm on it,652
<SILENCE>,ok let me look into some options for you,652
<SILENCE>,api_call indian london eight expensive,652
may i have a table,i'm on it,653
<SILENCE>,any preference on a type of cuisine,653
i love italian food,where should it be,653
in rome,how many people would be in your party,653
for six please,which price range are looking for,653
in a expensive price range please,ok let me look into some options for you,653
<SILENCE>,api_call italian rome six expensive,653
