Call,Response,Count
no,ok let me look into some options for you,606
<SILENCE>,api_call indian paris six moderate,606
 thanks,you're welcome,606
may i have a table with spanish cuisine for eight people in a cheap price range in london,i'm on it,607
<SILENCE>,ok let me look into some options for you,607
<SILENCE>,api_call spanish london eight cheap,607
actually i would prefer with british food,sure is there anything else to update,607
actually i would prefer in madrid,sure is there anything else to update,607
no,ok let me look into some options for you,607
<SILENCE>,api_call british madrid eight cheap,607
thank you,you're welcome,607
can you book a table for four in paris in a cheap price range with french food,i'm on it,608
<SILENCE>,ok let me look into some options for you,608
<SILENCE>,api_call french paris four cheap,608
instead could it be for eight people,sure is there anything else to update,608
instead could it be in madrid,sure is there anything else to update,608
no,ok let me look into some options for you,608
<SILENCE>,api_call french madrid eight cheap,608
thank you,you're welcome,608
i'd like to book a table in a moderate price range for four with british food in bombay,i'm on it,609
<SILENCE>,ok let me look into some options for you,609
<SILENCE>,api_call british bombay four moderate,609
instead could it be in rome,sure is there anything else to update,609
instead could it be in a expensive price range,sure is there anything else to update,609
actually i would prefer for eight,sure is there anything else to update,609
no,ok let me look into some options for you,609
<SILENCE>,api_call british rome eight expensive,609
 you rock,you're welcome,609
i'd like to book a table for eight with italian food in rome in a expensive price range,i'm on it,610
<SILENCE>,ok let me look into some options for you,610
<SILENCE>,api_call italian rome eight expensive,610
instead could it be in a moderate price range,sure is there anything else to update,610
instead could it be in bombay,sure is there anything else to update,610
actually i would prefer with british cuisine,sure is there anything else to update,610
no,ok let me look into some options for you,610
<SILENCE>,api_call british bombay eight moderate,610
 thanks,you're welcome,610
may i have a table for four people with indian cuisine in london in a cheap price range,i'm on it,611
<SILENCE>,ok let me look into some options for you,611
<SILENCE>,api_call indian london four cheap,611
instead could it be in a moderate price range,sure is there anything else to update,611
actually i would prefer with spanish cuisine,sure is there anything else to update,611
no,ok let me look into some options for you,611
<SILENCE>,api_call spanish london four moderate,611
thanks,you're welcome,611
can you make a restaurant reservation for six people with italian food in a cheap price range in madrid,i'm on it,612
<SILENCE>,ok let me look into some options for you,612
<SILENCE>,api_call italian madrid six cheap,612
instead could it be in paris,sure is there anything else to update,612
instead could it be in a moderate price range,sure is there anything else to update,612
no,ok let me look into some options for you,612
<SILENCE>,api_call italian paris six moderate,612
you rock,you're welcome,612
can you book a table in a moderate price range with indian food for six people in rome,i'm on it,613
<SILENCE>,ok let me look into some options for you,613
<SILENCE>,api_call indian rome six moderate,613
actually i would prefer with french food,sure is there anything else to update,613
actually i would prefer in a expensive price range,sure is there anything else to update,613
no,ok let me look into some options for you,613
<SILENCE>,api_call french rome six expensive,613
thanks,you're welcome,613
can you book a table with french food in a expensive price range in london for eight people,i'm on it,614
<SILENCE>,ok let me look into some options for you,614
<SILENCE>,api_call french london eight expensive,614
instead could it be with italian food,sure is there anything else to update,614
instead could it be in paris,sure is there anything else to update,614
no,ok let me look into some options for you,614
<SILENCE>,api_call italian paris eight expensive,614
you rock,you're welcome,614
can you make a restaurant reservation with indian food for four people in a expensive price range in paris,i'm on it,615
<SILENCE>,ok let me look into some options for you,615
<SILENCE>,api_call indian paris four expensive,615
actually i would prefer with british food,sure is there anything else to update,615
instead could it be for two people,sure is there anything else to update,615
actually i would prefer in london,sure is there anything else to update,615
no,ok let me look into some options for you,615
<SILENCE>,api_call british london two expensive,615
 thank you,you're welcome,615
i'd like to book a table for two people in a expensive price range in london with indian food,i'm on it,616
<SILENCE>,ok let me look into some options for you,616
<SILENCE>,api_call indian london two expensive,616
instead could it be in rome,sure is there anything else to update,616
no,ok let me look into some options for you,616
<SILENCE>,api_call indian rome two expensive,616
thank you,you're welcome,616
can you make a restaurant reservation in bombay for two in a cheap price range with british cuisine,i'm on it,617
<SILENCE>,ok let me look into some options for you,617
<SILENCE>,api_call british bombay two cheap,617
instead could it be in madrid,sure is there anything else to update,617
no,ok let me look into some options for you,617
<SILENCE>,api_call british madrid two cheap,617
you rock,you're welcome,617
may i have a table for eight people in a cheap price range in paris with french cuisine,i'm on it,618
<SILENCE>,ok let me look into some options for you,618
<SILENCE>,api_call french paris eight cheap,618
instead could it be for two people,sure is there anything else to update,618
instead could it be in a expensive price range,sure is there anything else to update,618
instead could it be in bombay,sure is there anything else to update,618
no,ok let me look into some options for you,618
<SILENCE>,api_call french bombay two expensive,618
 you rock,you're welcome,618
may i have a table in a moderate price range for eight with spanish cuisine in rome,i'm on it,619
<SILENCE>,ok let me look into some options for you,619
<SILENCE>,api_call spanish rome eight moderate,619
actually i would prefer in a cheap price range,sure is there anything else to update,619
actually i would prefer in paris,sure is there anything else to update,619
actually i would prefer with italian cuisine,sure is there anything else to update,619
instead could it be for four,sure is there anything else to update,619
no,ok let me look into some options for you,619
 <SILENCE>,api_call italian paris four cheap,619
 thanks,you're welcome,619
may i have a table with british cuisine in paris for two in a moderate price range,i'm on it,620
<SILENCE>,ok let me look into some options for you,620
<SILENCE>,api_call british paris two moderate,620
actually i would prefer for four people,sure is there anything else to update,620
actually i would prefer in rome,sure is there anything else to update,620
no,ok let me look into some options for you,620
<SILENCE>,api_call british rome four moderate,620
thank you,you're welcome,620
i'd like to book a table in london for four in a cheap price range with indian cuisine,i'm on it,621
<SILENCE>,ok let me look into some options for you,621
<SILENCE>,api_call indian london four cheap,621
actually i would prefer in a moderate price range,sure is there anything else to update,621
instead could it be in rome,sure is there anything else to update,621
instead could it be with italian cuisine,sure is there anything else to update,621
actually i would prefer for six people,sure is there anything else to update,621
no,ok let me look into some options for you,621
 <SILENCE>,api_call italian rome six moderate,621
 thank you,you're welcome,621
can you book a table in bombay for eight people in a moderate price range with italian cuisine,i'm on it,622
<SILENCE>,ok let me look into some options for you,622
<SILENCE>,api_call italian bombay eight moderate,622
actually i would prefer in madrid,sure is there anything else to update,622
actually i would prefer for four,sure is there anything else to update,622
no,ok let me look into some options for you,622
<SILENCE>,api_call italian madrid four moderate,622
thank you,you're welcome,622
can you book a table with british food in a cheap price range for eight in bombay,i'm on it,623
<SILENCE>,ok let me look into some options for you,623
<SILENCE>,api_call british bombay eight cheap,623
instead could it be for four people,sure is there anything else to update,623
instead could it be in paris,sure is there anything else to update,623
no,ok let me look into some options for you,623
<SILENCE>,api_call british paris four cheap,623
you rock,you're welcome,623
can you book a table in london with spanish food in a moderate price range for two people,i'm on it,624
<SILENCE>,ok let me look into some options for you,624
<SILENCE>,api_call spanish london two moderate,624
actually i would prefer in a expensive price range,sure is there anything else to update,624
instead could it be in bombay,sure is there anything else to update,624
actually i would prefer with french food,sure is there anything else to update,624
actually i would prefer for six people,sure is there anything else to update,624
no,ok let me look into some options for you,624
 <SILENCE>,api_call french bombay six expensive,624
 thanks,you're welcome,624
can you make a restaurant reservation in a moderate price range with british cuisine for six in rome,i'm on it,625
<SILENCE>,ok let me look into some options for you,625
<SILENCE>,api_call british rome six moderate,625
instead could it be with indian cuisine,sure is there anything else to update,625
no,ok let me look into some options for you,625
<SILENCE>,api_call indian rome six moderate,625
you rock,you're welcome,625
can you make a restaurant reservation for six in rome with french cuisine in a expensive price range,i'm on it,626
<SILENCE>,ok let me look into some options for you,626
<SILENCE>,api_call french rome six expensive,626
actually i would prefer for two,sure is there anything else to update,626
actually i would prefer with british food,sure is there anything else to update,626
instead could it be in madrid,sure is there anything else to update,626
no,ok let me look into some options for you,626
<SILENCE>,api_call british madrid two expensive,626
 you rock,you're welcome,626
can you make a restaurant reservation for four in bombay with spanish cuisine in a cheap price range,i'm on it,627
<SILENCE>,ok let me look into some options for you,627
<SILENCE>,api_call spanish bombay four cheap,627
actually i would prefer for two people,sure is there anything else to update,627
instead could it be in a moderate price range,sure is there anything else to update,627
instead could it be in paris,sure is there anything else to update,627
instead could it be with indian cuisine,sure is there anything else to update,627
no,ok let me look into some options for you,627
 <SILENCE>,api_call indian paris two moderate,627
 thank you,you're welcome,627
can you make a restaurant reservation with french cuisine in bombay in a moderate price range for six people,i'm on it,628
<SILENCE>,ok let me look into some options for you,628
<SILENCE>,api_call french bombay six moderate,628
instead could it be in paris,sure is there anything else to update,628
no,ok let me look into some options for you,628
<SILENCE>,api_call french paris six moderate,628
you rock,you're welcome,628
may i have a table with french food in paris in a cheap price range for eight people,i'm on it,629
<SILENCE>,ok let me look into some options for you,629
<SILENCE>,api_call french paris eight cheap,629
actually i would prefer with british cuisine,sure is there anything else to update,629
actually i would prefer for six,sure is there anything else to update,629
instead could it be in rome,sure is there anything else to update,629
instead could it be in a expensive price range,sure is there anything else to update,629
no,ok let me look into some options for you,629
 <SILENCE>,api_call british rome six expensive,629
 thank you,you're welcome,629
i'd like to book a table in bombay in a cheap price range for four people with indian food,i'm on it,630
<SILENCE>,ok let me look into some options for you,630
<SILENCE>,api_call indian bombay four cheap,630
instead could it be in rome,sure is there anything else to update,630
actually i would prefer in a moderate price range,sure is there anything else to update,630
instead could it be for two people,sure is there anything else to update,630
no,ok let me look into some options for you,630
<SILENCE>,api_call indian rome two moderate,630
 thank you,you're welcome,630
can you make a restaurant reservation for eight in a moderate price range with spanish cuisine in rome,i'm on it,631
<SILENCE>,ok let me look into some options for you,631
<SILENCE>,api_call spanish rome eight moderate,631
actually i would prefer for four people,sure is there anything else to update,631
instead could it be in paris,sure is there anything else to update,631
actually i would prefer with british food,sure is there anything else to update,631
instead could it be in a expensive price range,sure is there anything else to update,631
no,ok let me look into some options for you,631
 <SILENCE>,api_call british paris four expensive,631
 you rock,you're welcome,631
i'd like to book a table in rome in a moderate price range for six people with italian food,i'm on it,632
<SILENCE>,ok let me look into some options for you,632
<SILENCE>,api_call italian rome six moderate,632
actually i would prefer in a cheap price range,sure is there anything else to update,632
instead could it be for two,sure is there anything else to update,632
instead could it be with british cuisine,sure is there anything else to update,632
actually i would prefer in london,sure is there anything else to update,632
no,ok let me look into some options for you,632
 <SILENCE>,api_call british london two cheap,632
 thank you,you're welcome,632
can you make a restaurant reservation for four in london in a moderate price range with british food,i'm on it,633
<SILENCE>,ok let me look into some options for you,633
<SILENCE>,api_call british london four moderate,633
instead could it be with spanish food,sure is there anything else to update,633
actually i would prefer in a expensive price range,sure is there anything else to update,633
instead could it be in paris,sure is there anything else to update,633
no,ok let me look into some options for you,633
<SILENCE>,api_call spanish paris four expensive,633
 thank you,you're welcome,633
can you book a table in london for two in a expensive price range with french food,i'm on it,634
<SILENCE>,ok let me look into some options for you,634
<SILENCE>,api_call french london two expensive,634
instead could it be in rome,sure is there anything else to update,634
instead could it be for eight people,sure is there anything else to update,634
no,ok let me look into some options for you,634
<SILENCE>,api_call french rome eight expensive,634
you rock,you're welcome,634
may i have a table in a cheap price range in paris with british cuisine for two,i'm on it,635
<SILENCE>,ok let me look into some options for you,635
<SILENCE>,api_call british paris two cheap,635
actually i would prefer in rome,sure is there anything else to update,635
actually i would prefer for six people,sure is there anything else to update,635
instead could it be in a moderate price range,sure is there anything else to update,635
no,ok let me look into some options for you,635
<SILENCE>,api_call british rome six moderate,635
 thank you,you're welcome,635
can you make a restaurant reservation in paris with italian cuisine in a expensive price range for two,i'm on it,636
<SILENCE>,ok let me look into some options for you,636
<SILENCE>,api_call italian paris two expensive,636
instead could it be with british cuisine,sure is there anything else to update,636
actually i would prefer in a moderate price range,sure is there anything else to update,636
no,ok let me look into some options for you,636
<SILENCE>,api_call british paris two moderate,636
thanks,you're welcome,636
can you make a restaurant reservation for four with french food in bombay in a expensive price range,i'm on it,637
<SILENCE>,ok let me look into some options for you,637
<SILENCE>,api_call french bombay four expensive,637
instead could it be in rome,sure is there anything else to update,637
instead could it be for eight,sure is there anything else to update,637
no,ok let me look into some options for you,637
<SILENCE>,api_call french rome eight expensive,637
you rock,you're welcome,637
can you make a restaurant reservation for four people in a cheap price range with indian food in rome,i'm on it,638
<SILENCE>,ok let me look into some options for you,638
<SILENCE>,api_call indian rome four cheap,638
actually i would prefer in a expensive price range,sure is there anything else to update,638
actually i would prefer for six,sure is there anything else to update,638
actually i would prefer in madrid,sure is there anything else to update,638
no,ok let me look into some options for you,638
<SILENCE>,api_call indian madrid six expensive,638
 thank you,you're welcome,638
i'd like to book a table in london for six with indian cuisine in a expensive price range,i'm on it,639
<SILENCE>,ok let me look into some options for you,639
<SILENCE>,api_call indian london six expensive,639
actually i would prefer in rome,sure is there anything else to update,639
instead could it be with spanish food,sure is there anything else to update,639
instead could it be for four,sure is there anything else to update,639
actually i would prefer in a moderate price range,sure is there anything else to update,639
no,ok let me look into some options for you,639
 <SILENCE>,api_call spanish rome four moderate,639
 you rock,you're welcome,639
i'd like to book a table for four people in a moderate price range with british cuisine in rome,i'm on it,640
<SILENCE>,ok let me look into some options for you,640
<SILENCE>,api_call british rome four moderate,640
actually i would prefer for eight people,sure is there anything else to update,640
actually i would prefer with french cuisine,sure is there anything else to update,640
instead could it be in a expensive price range,sure is there anything else to update,640
instead could it be in bombay,sure is there anything else to update,640
no,ok let me look into some options for you,640
 <SILENCE>,api_call french bombay eight expensive,640
 thanks,you're welcome,640
i'd like to book a table in a expensive price range for four people in madrid with italian cuisine,i'm on it,641
<SILENCE>,ok let me look into some options for you,641
<SILENCE>,api_call italian madrid four expensive,641
actually i would prefer for two,sure is there anything else to update,641
actually i would prefer in a cheap price range,sure is there anything else to update,641
no,ok let me look into some options for you,641
<SILENCE>,api_call italian madrid two cheap,641
thank you,you're welcome,641
can you book a table in a moderate price range with indian food for eight in madrid,i'm on it,642
<SILENCE>,ok let me look into some options for you,642
<SILENCE>,api_call indian madrid eight moderate,642
instead could it be in a expensive price range,sure is there anything else to update,642
actually i would prefer for six,sure is there anything else to update,642
actually i would prefer with spanish cuisine,sure is there anything else to update,642
no,ok let me look into some options for you,642
<SILENCE>,api_call spanish madrid six expensive,642
 you rock,you're welcome,642
i'd like to book a table in a cheap price range with italian food in rome for eight,i'm on it,643
<SILENCE>,ok let me look into some options for you,643
<SILENCE>,api_call italian rome eight cheap,643
instead could it be in paris,sure is there anything else to update,643
no,ok let me look into some options for you,643
<SILENCE>,api_call italian paris eight cheap,643
you rock,you're welcome,643
i'd like to book a table in paris with italian cuisine in a expensive price range for four,i'm on it,644
<SILENCE>,ok let me look into some options for you,644
<SILENCE>,api_call italian paris four expensive,644
instead could it be in a cheap price range,sure is there anything else to update,644
instead could it be in rome,sure is there anything else to update,644
no,ok let me look into some options for you,644
<SILENCE>,api_call italian rome four cheap,644
thanks,you're welcome,644
can you make a restaurant reservation with british cuisine in a expensive price range for six people in bombay,i'm on it,645
<SILENCE>,ok let me look into some options for you,645
<SILENCE>,api_call british bombay six expensive,645
actually i would prefer in madrid,sure is there anything else to update,645
instead could it be for four people,sure is there anything else to update,645
no,ok let me look into some options for you,645
<SILENCE>,api_call british madrid four expensive,645
thanks,you're welcome,645
can you book a table in paris in a moderate price range with british food for eight,i'm on it,646
<SILENCE>,ok let me look into some options for you,646
<SILENCE>,api_call british paris eight moderate,646
instead could it be with indian food,sure is there anything else to update,646
actually i would prefer in bombay,sure is there anything else to update,646
no,ok let me look into some options for you,646
<SILENCE>,api_call indian bombay eight moderate,646
you rock,you're welcome,646
can you book a table in bombay with spanish food for eight people in a moderate price range,i'm on it,647
<SILENCE>,ok let me look into some options for you,647
<SILENCE>,api_call spanish bombay eight moderate,647
actually i would prefer in a cheap price range,sure is there anything else to update,647
actually i would prefer in london,sure is there anything else to update,647
actually i would prefer with italian food,sure is there anything else to update,647
no,ok let me look into some options for you,647
<SILENCE>,api_call italian london eight cheap,647
 you rock,you're welcome,647
can you book a table in a cheap price range with spanish food in bombay for six people,i'm on it,648
<SILENCE>,ok let me look into some options for you,648
<SILENCE>,api_call spanish bombay six cheap,648
instead could it be in london,sure is there anything else to update,648
no,ok let me look into some options for you,648
<SILENCE>,api_call spanish london six cheap,648
you rock,you're welcome,648
can you book a table with italian cuisine in bombay for six people in a cheap price range,i'm on it,649
<SILENCE>,ok let me look into some options for you,649
<SILENCE>,api_call italian bombay six cheap,649
actually i would prefer with french cuisine,sure is there anything else to update,649
actually i would prefer in london,sure is there anything else to update,649
no,ok let me look into some options for you,649
<SILENCE>,api_call french london six cheap,649
thank you,you're welcome,649
i'd like to book a table for eight people in paris in a cheap price range with spanish cuisine,i'm on it,650
<SILENCE>,ok let me look into some options for you,650
<SILENCE>,api_call spanish paris eight cheap,650
instead could it be for six,sure is there anything else to update,650
actually i would prefer with french cuisine,sure is there anything else to update,650
instead could it be in bombay,sure is there anything else to update,650
no,ok let me look into some options for you,650
<SILENCE>,api_call french bombay six cheap,650
 thank you,you're welcome,650
may i have a table with spanish cuisine in bombay in a moderate price range for six people,i'm on it,651
<SILENCE>,ok let me look into some options for you,651
<SILENCE>,api_call spanish bombay six moderate,651
actually i would prefer with italian food,sure is there anything else to update,651
instead could it be in a cheap price range,sure is there anything else to update,651
instead could it be for four,sure is there anything else to update,651
actually i would prefer in rome,sure is there anything else to update,651
no,ok let me look into some options for you,651
 <SILENCE>,api_call italian rome four cheap,651
 thank you,you're welcome,651
can you book a table in bombay in a moderate price range with italian cuisine for eight people,i'm on it,652
<SILENCE>,ok let me look into some options for you,652
<SILENCE>,api_call italian bombay eight moderate,652
actually i would prefer for six,sure is there anything else to update,652
instead could it be in rome,sure is there anything else to update,652
no,ok let me look into some options for you,652
<SILENCE>,api_call italian rome six moderate,652
thank you,you're welcome,652
may i have a table for eight in london in a moderate price range with italian food,i'm on it,653
<SILENCE>,ok let me look into some options for you,653
<SILENCE>,api_call italian london eight moderate,653
instead could it be in bombay,sure is there anything else to update,653
no,ok let me look into some options for you,653
<SILENCE>,api_call italian bombay eight moderate,653
thanks,you're welcome,653
i'd like to book a table in rome with italian cuisine for two people in a expensive price range,i'm on it,654
<SILENCE>,ok let me look into some options for you,654
<SILENCE>,api_call italian rome two expensive,654
instead could it be for eight people,sure is there anything else to update,654
no,ok let me look into some options for you,654
<SILENCE>,api_call italian rome eight expensive,654
you rock,you're welcome,654
i'd like to book a table in a expensive price range for six with indian cuisine in madrid,i'm on it,655
<SILENCE>,ok let me look into some options for you,655
<SILENCE>,api_call indian madrid six expensive,655
instead could it be in paris,sure is there anything else to update,655
actually i would prefer with british cuisine,sure is there anything else to update,655
no,ok let me look into some options for you,655
<SILENCE>,api_call british paris six expensive,655
thanks,you're welcome,655
can you make a restaurant reservation in london with indian cuisine in a cheap price range for six,i'm on it,656
<SILENCE>,ok let me look into some options for you,656
<SILENCE>,api_call indian london six cheap,656
instead could it be in paris,sure is there anything else to update,656
actually i would prefer with french food,sure is there anything else to update,656
no,ok let me look into some options for you,656
<SILENCE>,api_call french paris six cheap,656
thanks,you're welcome,656
i'd like to book a table for eight people in a cheap price range in rome with british food,i'm on it,657
<SILENCE>,ok let me look into some options for you,657
<SILENCE>,api_call british rome eight cheap,657
instead could it be in a expensive price range,sure is there anything else to update,657
actually i would prefer in madrid,sure is there anything else to update,657
actually i would prefer for four,sure is there anything else to update,657
no,ok let me look into some options for you,657
<SILENCE>,api_call british madrid four expensive,657
 thank you,you're welcome,657
can you book a table with french cuisine in bombay for two in a expensive price range,i'm on it,658
<SILENCE>,ok let me look into some options for you,658
<SILENCE>,api_call french bombay two expensive,658
instead could it be in a moderate price range,sure is there anything else to update,658
actually i would prefer in london,sure is there anything else to update,658
instead could it be with british cuisine,sure is there anything else to update,658
instead could it be for six,sure is there anything else to update,658
no,ok let me look into some options for you,658
 <SILENCE>,api_call british london six moderate,658
 you rock,you're welcome,658
can you book a table in a expensive price range with british food in bombay for two,i'm on it,659
<SILENCE>,ok let me look into some options for you,659
<SILENCE>,api_call british bombay two expensive,659
instead could it be for four,sure is there anything else to update,659
instead could it be in paris,sure is there anything else to update,659
no,ok let me look into some options for you,659
<SILENCE>,api_call british paris four expensive,659
thanks,you're welcome,659
i'd like to book a table for four with french food in a cheap price range in paris,i'm on it,660
<SILENCE>,ok let me look into some options for you,660
<SILENCE>,api_call french paris four cheap,660
actually i would prefer with italian food,sure is there anything else to update,660
no,ok let me look into some options for you,660
<SILENCE>,api_call italian paris four cheap,660
you rock,you're welcome,660
can you book a table with indian cuisine in london in a cheap price range for two people,i'm on it,661
<SILENCE>,ok let me look into some options for you,661
<SILENCE>,api_call indian london two cheap,661
actually i would prefer for eight,sure is there anything else to update,661
actually i would prefer with french cuisine,sure is there anything else to update,661
actually i would prefer in rome,sure is there anything else to update,661
no,ok let me look into some options for you,661
<SILENCE>,api_call french rome eight cheap,661
 thanks,you're welcome,661
can you make a restaurant reservation in london in a moderate price range for two people with british cuisine,i'm on it,662
<SILENCE>,ok let me look into some options for you,662
<SILENCE>,api_call british london two moderate,662
actually i would prefer with french cuisine,sure is there anything else to update,662
actually i would prefer in madrid,sure is there anything else to update,662
actually i would prefer for six people,sure is there anything else to update,662
actually i would prefer in a cheap price range,sure is there anything else to update,662
no,ok let me look into some options for you,662
 <SILENCE>,api_call french madrid six cheap,662
 thank you,you're welcome,662
i'd like to book a table for six with indian food in a expensive price range in paris,i'm on it,663
<SILENCE>,ok let me look into some options for you,663
<SILENCE>,api_call indian paris six expensive,663
instead could it be for two people,sure is there anything else to update,663
instead could it be in a moderate price range,sure is there anything else to update,663
instead could it be with french food,sure is there anything else to update,663
no,ok let me look into some options for you,663
<SILENCE>,api_call french paris two moderate,663
 thank you,you're welcome,663
can you book a table in bombay in a expensive price range with italian food for two people,i'm on it,664
<SILENCE>,ok let me look into some options for you,664
<SILENCE>,api_call italian bombay two expensive,664
instead could it be with french food,sure is there anything else to update,664
no,ok let me look into some options for you,664
<SILENCE>,api_call french bombay two expensive,664
you rock,you're welcome,664
i'd like to book a table in a cheap price range for four people with french food in paris,i'm on it,665
<SILENCE>,ok let me look into some options for you,665
<SILENCE>,api_call french paris four cheap,665
instead could it be in london,sure is there anything else to update,665
actually i would prefer in a moderate price range,sure is there anything else to update,665
actually i would prefer for eight,sure is there anything else to update,665
actually i would prefer with spanish cuisine,sure is there anything else to update,665
no,ok let me look into some options for you,665
 <SILENCE>,api_call spanish london eight moderate,665
 thank you,you're welcome,665
i'd like to book a table with british cuisine in paris in a cheap price range for eight people,i'm on it,666
<SILENCE>,ok let me look into some options for you,666
<SILENCE>,api_call british paris eight cheap,666
actually i would prefer for two people,sure is there anything else to update,666
no,ok let me look into some options for you,666
<SILENCE>,api_call british paris two cheap,666
thank you,you're welcome,666
can you book a table for two people with indian cuisine in a expensive price range in london,i'm on it,667
<SILENCE>,ok let me look into some options for you,667
<SILENCE>,api_call indian london two expensive,667
instead could it be with british food,sure is there anything else to update,667
actually i would prefer for six people,sure is there anything else to update,667
instead could it be in paris,sure is there anything else to update,667
actually i would prefer in a moderate price range,sure is there anything else to update,667
no,ok let me look into some options for you,667
 <SILENCE>,api_call british paris six moderate,667
 you rock,you're welcome,667
may i have a table for six in a moderate price range in rome with british food,i'm on it,668
<SILENCE>,ok let me look into some options for you,668
<SILENCE>,api_call british rome six moderate,668
actually i would prefer in madrid,sure is there anything else to update,668
actually i would prefer in a expensive price range,sure is there anything else to update,668
instead could it be for two,sure is there anything else to update,668
no,ok let me look into some options for you,668
<SILENCE>,api_call british madrid two expensive,668
 thanks,you're welcome,668
i'd like to book a table in a moderate price range with spanish food in paris for six people,i'm on it,669
<SILENCE>,ok let me look into some options for you,669
<SILENCE>,api_call spanish paris six moderate,669
actually i would prefer with british cuisine,sure is there anything else to update,669
instead could it be in london,sure is there anything else to update,669
actually i would prefer in a expensive price range,sure is there anything else to update,669
no,ok let me look into some options for you,669
<SILENCE>,api_call british london six expensive,669
 you rock,you're welcome,669
can you book a table for four people in london with british cuisine in a expensive price range,i'm on it,670
<SILENCE>,ok let me look into some options for you,670
<SILENCE>,api_call british london four expensive,670
actually i would prefer in a moderate price range,sure is there anything else to update,670
actually i would prefer with italian food,sure is there anything else to update,670
no,ok let me look into some options for you,670
<SILENCE>,api_call italian london four moderate,670
you rock,you're welcome,670
may i have a table in madrid for four people with french food in a cheap price range,i'm on it,671
<SILENCE>,ok let me look into some options for you,671
<SILENCE>,api_call french madrid four cheap,671
instead could it be in a expensive price range,sure is there anything else to update,671
instead could it be for six people,sure is there anything else to update,671
instead could it be in bombay,sure is there anything else to update,671
instead could it be with spanish food,sure is there anything else to update,671
no,ok let me look into some options for you,671
 <SILENCE>,api_call spanish bombay six expensive,671
 thank you,you're welcome,671
may i have a table in a expensive price range for eight people in london with italian cuisine,i'm on it,672
<SILENCE>,ok let me look into some options for you,672
<SILENCE>,api_call italian london eight expensive,672
actually i would prefer in a cheap price range,sure is there anything else to update,672
actually i would prefer with indian cuisine,sure is there anything else to update,672
instead could it be for two people,sure is there anything else to update,672
instead could it be in paris,sure is there anything else to update,672
no,ok let me look into some options for you,672
 <SILENCE>,api_call indian paris two cheap,672
 thank you,you're welcome,672
can you make a restaurant reservation for six people with french food in paris in a expensive price range,i'm on it,673
<SILENCE>,ok let me look into some options for you,673
<SILENCE>,api_call french paris six expensive,673
instead could it be in a moderate price range,sure is there anything else to update,673
instead could it be for eight,sure is there anything else to update,673
instead could it be in london,sure is there anything else to update,673
instead could it be with british cuisine,sure is there anything else to update,673
no,ok let me look into some options for you,673
 <SILENCE>,api_call british london eight moderate,673
 you rock,you're welcome,673
may i have a table in a cheap price range with spanish cuisine in bombay for four,i'm on it,674
<SILENCE>,ok let me look into some options for you,674
<SILENCE>,api_call spanish bombay four cheap,674
instead could it be in paris,sure is there anything else to update,674
instead could it be for two,sure is there anything else to update,674
no,ok let me look into some options for you,674
<SILENCE>,api_call spanish paris two cheap,674
you rock,you're welcome,674
i'd like to book a table in a expensive price range for four with spanish cuisine in paris,i'm on it,675
<SILENCE>,ok let me look into some options for you,675
<SILENCE>,api_call spanish paris four expensive,675
actually i would prefer with british cuisine,sure is there anything else to update,675
instead could it be in madrid,sure is there anything else to update,675
actually i would prefer in a moderate price range,sure is there anything else to update,675
no,ok let me look into some options for you,675
<SILENCE>,api_call british madrid four moderate,675
 you rock,you're welcome,675
can you book a table for eight people in paris in a moderate price range with french cuisine,i'm on it,676
<SILENCE>,ok let me look into some options for you,676
<SILENCE>,api_call french paris eight moderate,676
actually i would prefer in bombay,sure is there anything else to update,676
instead could it be in a expensive price range,sure is there anything else to update,676
no,ok let me look into some options for you,676
<SILENCE>,api_call french bombay eight expensive,676
you rock,you're welcome,676
can you book a table with spanish food for two people in london in a moderate price range,i'm on it,677
<SILENCE>,ok let me look into some options for you,677
<SILENCE>,api_call spanish london two moderate,677
actually i would prefer for four,sure is there anything else to update,677
actually i would prefer with french cuisine,sure is there anything else to update,677
no,ok let me look into some options for you,677
<SILENCE>,api_call french london four moderate,677
thank you,you're welcome,677
can you make a restaurant reservation in a cheap price range in bombay for two people with italian cuisine,i'm on it,678
<SILENCE>,ok let me look into some options for you,678
<SILENCE>,api_call italian bombay two cheap,678
actually i would prefer in a moderate price range,sure is there anything else to update,678
no,ok let me look into some options for you,678
<SILENCE>,api_call italian bombay two moderate,678
you rock,you're welcome,678
can you make a restaurant reservation with italian cuisine in a moderate price range in london for eight,i'm on it,679
<SILENCE>,ok let me look into some options for you,679
<SILENCE>,api_call italian london eight moderate,679
actually i would prefer for four,sure is there anything else to update,679
instead could it be with spanish food,sure is there anything else to update,679
actually i would prefer in a cheap price range,sure is there anything else to update,679
actually i would prefer in rome,sure is there anything else to update,679
no,ok let me look into some options for you,679
 <SILENCE>,api_call spanish rome four cheap,679
 thanks,you're welcome,679
can you book a table in madrid for four in a cheap price range with british cuisine,i'm on it,680
<SILENCE>,ok let me look into some options for you,680
<SILENCE>,api_call british madrid four cheap,680
instead could it be in bombay,sure is there anything else to update,680
instead could it be with italian cuisine,sure is there anything else to update,680
no,ok let me look into some options for you,680
<SILENCE>,api_call italian bombay four cheap,680
thank you,you're welcome,680
can you book a table with british food in madrid in a moderate price range for two,i'm on it,681
<SILENCE>,ok let me look into some options for you,681
<SILENCE>,api_call british madrid two moderate,681
