Call,Response,Count
no,ok let me look into some options for you,473
<SILENCE>,api_call indian bombay eight expensive,473
 thanks,you're welcome,473
i'd like to book a table in a cheap price range in rome with spanish cuisine for six people,i'm on it,474
<SILENCE>,ok let me look into some options for you,474
<SILENCE>,api_call spanish rome six cheap,474
instead could it be with french food,sure is there anything else to update,474
actually i would prefer in a expensive price range,sure is there anything else to update,474
no,ok let me look into some options for you,474
<SILENCE>,api_call french rome six expensive,474
thanks,you're welcome,474
may i have a table in london in a cheap price range for six with spanish food,i'm on it,475
<SILENCE>,ok let me look into some options for you,475
<SILENCE>,api_call spanish london six cheap,475
actually i would prefer for eight,sure is there anything else to update,475
instead could it be in a expensive price range,sure is there anything else to update,475
instead could it be with british food,sure is there anything else to update,475
no,ok let me look into some options for you,475
<SILENCE>,api_call british london eight expensive,475
 you rock,you're welcome,475
can you book a table with indian cuisine in bombay for four in a moderate price range,i'm on it,476
<SILENCE>,ok let me look into some options for you,476
<SILENCE>,api_call indian bombay four moderate,476
instead could it be in a expensive price range,sure is there anything else to update,476
no,ok let me look into some options for you,476
<SILENCE>,api_call indian bombay four expensive,476
thanks,you're welcome,476
may i have a table in a cheap price range for eight in rome with spanish food,i'm on it,477
<SILENCE>,ok let me look into some options for you,477
<SILENCE>,api_call spanish rome eight cheap,477
actually i would prefer for six,sure is there anything else to update,477
instead could it be in london,sure is there anything else to update,477
actually i would prefer with british cuisine,sure is there anything else to update,477
no,ok let me look into some options for you,477
<SILENCE>,api_call british london six cheap,477
 you rock,you're welcome,477
may i have a table with italian food for four people in a cheap price range in madrid,i'm on it,478
<SILENCE>,ok let me look into some options for you,478
<SILENCE>,api_call italian madrid four cheap,478
instead could it be in bombay,sure is there anything else to update,478
actually i would prefer in a moderate price range,sure is there anything else to update,478
no,ok let me look into some options for you,478
<SILENCE>,api_call italian bombay four moderate,478
you rock,you're welcome,478
can you book a table in a expensive price range for eight with french food in madrid,i'm on it,479
<SILENCE>,ok let me look into some options for you,479
<SILENCE>,api_call french madrid eight expensive,479
actually i would prefer in bombay,sure is there anything else to update,479
no,ok let me look into some options for you,479
<SILENCE>,api_call french bombay eight expensive,479
thanks,you're welcome,479
i'd like to book a table with french cuisine in madrid for six in a expensive price range,i'm on it,480
<SILENCE>,ok let me look into some options for you,480
<SILENCE>,api_call french madrid six expensive,480
actually i would prefer in paris,sure is there anything else to update,480
instead could it be with italian cuisine,sure is there anything else to update,480
instead could it be in a cheap price range,sure is there anything else to update,480
no,ok let me look into some options for you,480
<SILENCE>,api_call italian paris six cheap,480
 thanks,you're welcome,480
i'd like to book a table in paris with spanish food in a moderate price range for eight,i'm on it,481
<SILENCE>,ok let me look into some options for you,481
<SILENCE>,api_call spanish paris eight moderate,481
actually i would prefer in bombay,sure is there anything else to update,481
no,ok let me look into some options for you,481
<SILENCE>,api_call spanish bombay eight moderate,481
you rock,you're welcome,481
can you make a restaurant reservation for two people in a expensive price range in london with italian food,i'm on it,482
<SILENCE>,ok let me look into some options for you,482
<SILENCE>,api_call italian london two expensive,482
instead could it be in a cheap price range,sure is there anything else to update,482
no,ok let me look into some options for you,482
<SILENCE>,api_call italian london two cheap,482
you rock,you're welcome,482
can you book a table in a moderate price range for eight in london with british cuisine,i'm on it,483
<SILENCE>,ok let me look into some options for you,483
<SILENCE>,api_call british london eight moderate,483
actually i would prefer for two,sure is there anything else to update,483
no,ok let me look into some options for you,483
<SILENCE>,api_call british london two moderate,483
you rock,you're welcome,483
can you make a restaurant reservation in a expensive price range for four with indian cuisine in bombay,i'm on it,484
<SILENCE>,ok let me look into some options for you,484
<SILENCE>,api_call indian bombay four expensive,484
actually i would prefer in madrid,sure is there anything else to update,484
instead could it be with french food,sure is there anything else to update,484
actually i would prefer for two people,sure is there anything else to update,484
no,ok let me look into some options for you,484
<SILENCE>,api_call french madrid two expensive,484
 thanks,you're welcome,484
i'd like to book a table with british cuisine in a cheap price range for four people in paris,i'm on it,485
<SILENCE>,ok let me look into some options for you,485
<SILENCE>,api_call british paris four cheap,485
actually i would prefer in madrid,sure is there anything else to update,485
instead could it be for eight,sure is there anything else to update,485
instead could it be with french cuisine,sure is there anything else to update,485
actually i would prefer in a expensive price range,sure is there anything else to update,485
no,ok let me look into some options for you,485
 <SILENCE>,api_call french madrid eight expensive,485
 thank you,you're welcome,485
can you make a restaurant reservation in a expensive price range in paris for two people with spanish food,i'm on it,486
<SILENCE>,ok let me look into some options for you,486
<SILENCE>,api_call spanish paris two expensive,486
actually i would prefer for four people,sure is there anything else to update,486
actually i would prefer with indian food,sure is there anything else to update,486
instead could it be in a cheap price range,sure is there anything else to update,486
actually i would prefer in bombay,sure is there anything else to update,486
no,ok let me look into some options for you,486
 <SILENCE>,api_call indian bombay four cheap,486
 thank you,you're welcome,486
i'd like to book a table for two in paris with spanish food in a cheap price range,i'm on it,487
<SILENCE>,ok let me look into some options for you,487
<SILENCE>,api_call spanish paris two cheap,487
instead could it be with indian food,sure is there anything else to update,487
actually i would prefer in a moderate price range,sure is there anything else to update,487
instead could it be in bombay,sure is there anything else to update,487
no,ok let me look into some options for you,487
<SILENCE>,api_call indian bombay two moderate,487
 thank you,you're welcome,487
can you book a table in paris for two with italian food in a moderate price range,i'm on it,488
<SILENCE>,ok let me look into some options for you,488
<SILENCE>,api_call italian paris two moderate,488
instead could it be in rome,sure is there anything else to update,488
instead could it be with french cuisine,sure is there anything else to update,488
no,ok let me look into some options for you,488
<SILENCE>,api_call french rome two moderate,488
thanks,you're welcome,488
can you book a table for two people in paris in a expensive price range with spanish cuisine,i'm on it,489
<SILENCE>,ok let me look into some options for you,489
<SILENCE>,api_call spanish paris two expensive,489
actually i would prefer with italian food,sure is there anything else to update,489
no,ok let me look into some options for you,489
<SILENCE>,api_call italian paris two expensive,489
you rock,you're welcome,489
i'd like to book a table in madrid with indian cuisine in a cheap price range for eight people,i'm on it,490
<SILENCE>,ok let me look into some options for you,490
<SILENCE>,api_call indian madrid eight cheap,490
instead could it be for two,sure is there anything else to update,490
no,ok let me look into some options for you,490
<SILENCE>,api_call indian madrid two cheap,490
thanks,you're welcome,490
can you book a table with french food in madrid in a expensive price range for six people,i'm on it,491
<SILENCE>,ok let me look into some options for you,491
<SILENCE>,api_call french madrid six expensive,491
instead could it be in a moderate price range,sure is there anything else to update,491
instead could it be in bombay,sure is there anything else to update,491
actually i would prefer for eight,sure is there anything else to update,491
instead could it be with spanish food,sure is there anything else to update,491
no,ok let me look into some options for you,491
 <SILENCE>,api_call spanish bombay eight moderate,491
 you rock,you're welcome,491
can you book a table in a expensive price range in london for eight people with british food,i'm on it,492
<SILENCE>,ok let me look into some options for you,492
<SILENCE>,api_call british london eight expensive,492
instead could it be in a cheap price range,sure is there anything else to update,492
actually i would prefer in rome,sure is there anything else to update,492
actually i would prefer with italian cuisine,sure is there anything else to update,492
instead could it be for two people,sure is there anything else to update,492
no,ok let me look into some options for you,492
 <SILENCE>,api_call italian rome two cheap,492
 thanks,you're welcome,492
i'd like to book a table in london with british cuisine for eight people in a moderate price range,i'm on it,493
<SILENCE>,ok let me look into some options for you,493
<SILENCE>,api_call british london eight moderate,493
instead could it be in a cheap price range,sure is there anything else to update,493
no,ok let me look into some options for you,493
<SILENCE>,api_call british london eight cheap,493
you rock,you're welcome,493
can you book a table in a expensive price range in rome with indian food for four people,i'm on it,494
<SILENCE>,ok let me look into some options for you,494
<SILENCE>,api_call indian rome four expensive,494
actually i would prefer in a moderate price range,sure is there anything else to update,494
instead could it be in paris,sure is there anything else to update,494
instead could it be for eight people,sure is there anything else to update,494
no,ok let me look into some options for you,494
<SILENCE>,api_call indian paris eight moderate,494
 thanks,you're welcome,494
may i have a table for eight people in madrid with british cuisine in a cheap price range,i'm on it,495
<SILENCE>,ok let me look into some options for you,495
<SILENCE>,api_call british madrid eight cheap,495
instead could it be in paris,sure is there anything else to update,495
no,ok let me look into some options for you,495
<SILENCE>,api_call british paris eight cheap,495
thanks,you're welcome,495
may i have a table with french food in rome for four people in a moderate price range,i'm on it,496
<SILENCE>,ok let me look into some options for you,496
<SILENCE>,api_call french rome four moderate,496
instead could it be with british cuisine,sure is there anything else to update,496
actually i would prefer in bombay,sure is there anything else to update,496
no,ok let me look into some options for you,496
<SILENCE>,api_call british bombay four moderate,496
thank you,you're welcome,496
i'd like to book a table with british cuisine in a expensive price range in madrid for two,i'm on it,497
<SILENCE>,ok let me look into some options for you,497
<SILENCE>,api_call british madrid two expensive,497
actually i would prefer for four people,sure is there anything else to update,497
actually i would prefer with french cuisine,sure is there anything else to update,497
instead could it be in bombay,sure is there anything else to update,497
no,ok let me look into some options for you,497
<SILENCE>,api_call french bombay four expensive,497
 you rock,you're welcome,497
i'd like to book a table in a cheap price range in rome with spanish food for two,i'm on it,498
<SILENCE>,ok let me look into some options for you,498
<SILENCE>,api_call spanish rome two cheap,498
actually i would prefer in a expensive price range,sure is there anything else to update,498
instead could it be in bombay,sure is there anything else to update,498
no,ok let me look into some options for you,498
<SILENCE>,api_call spanish bombay two expensive,498
thanks,you're welcome,498
i'd like to book a table in a expensive price range with french food for eight people in bombay,i'm on it,499
<SILENCE>,ok let me look into some options for you,499
<SILENCE>,api_call french bombay eight expensive,499
instead could it be for two people,sure is there anything else to update,499
actually i would prefer in a moderate price range,sure is there anything else to update,499
actually i would prefer in paris,sure is there anything else to update,499
no,ok let me look into some options for you,499
<SILENCE>,api_call french paris two moderate,499
 thank you,you're welcome,499
i'd like to book a table with indian cuisine in a expensive price range in paris for eight people,i'm on it,500
<SILENCE>,ok let me look into some options for you,500
<SILENCE>,api_call indian paris eight expensive,500
instead could it be with british cuisine,sure is there anything else to update,500
actually i would prefer for two,sure is there anything else to update,500
instead could it be in a moderate price range,sure is there anything else to update,500
instead could it be in bombay,sure is there anything else to update,500
no,ok let me look into some options for you,500
 <SILENCE>,api_call british bombay two moderate,500
 you rock,you're welcome,500
can you book a table with italian cuisine in a moderate price range in paris for six,i'm on it,501
<SILENCE>,ok let me look into some options for you,501
<SILENCE>,api_call italian paris six moderate,501
actually i would prefer in a expensive price range,sure is there anything else to update,501
actually i would prefer in bombay,sure is there anything else to update,501
actually i would prefer for four people,sure is there anything else to update,501
actually i would prefer with indian food,sure is there anything else to update,501
no,ok let me look into some options for you,501
 <SILENCE>,api_call indian bombay four expensive,501
 thank you,you're welcome,501
may i have a table in a cheap price range with spanish cuisine for two in rome,i'm on it,502
<SILENCE>,ok let me look into some options for you,502
<SILENCE>,api_call spanish rome two cheap,502
actually i would prefer for six,sure is there anything else to update,502
instead could it be in paris,sure is there anything else to update,502
actually i would prefer in a expensive price range,sure is there anything else to update,502
instead could it be with british food,sure is there anything else to update,502
no,ok let me look into some options for you,502
 <SILENCE>,api_call british paris six expensive,502
 thank you,you're welcome,502
can you book a table with italian cuisine for six people in a moderate price range in madrid,i'm on it,503
<SILENCE>,ok let me look into some options for you,503
<SILENCE>,api_call italian madrid six moderate,503
actually i would prefer in rome,sure is there anything else to update,503
actually i would prefer in a expensive price range,sure is there anything else to update,503
instead could it be with british cuisine,sure is there anything else to update,503
no,ok let me look into some options for you,503
<SILENCE>,api_call british rome six expensive,503
 you rock,you're welcome,503
can you book a table in bombay for six people with italian cuisine in a moderate price range,i'm on it,504
<SILENCE>,ok let me look into some options for you,504
<SILENCE>,api_call italian bombay six moderate,504
actually i would prefer with french cuisine,sure is there anything else to update,504
instead could it be in a expensive price range,sure is there anything else to update,504
instead could it be for two,sure is there anything else to update,504
no,ok let me look into some options for you,504
<SILENCE>,api_call french bombay two expensive,504
 thank you,you're welcome,504
may i have a table for six in london with british food in a cheap price range,i'm on it,505
<SILENCE>,ok let me look into some options for you,505
<SILENCE>,api_call british london six cheap,505
actually i would prefer in a expensive price range,sure is there anything else to update,505
instead could it be for two,sure is there anything else to update,505
instead could it be with italian food,sure is there anything else to update,505
no,ok let me look into some options for you,505
<SILENCE>,api_call italian london two expensive,505
 you rock,you're welcome,505
can you book a table in madrid in a moderate price range with italian food for four people,i'm on it,506
<SILENCE>,ok let me look into some options for you,506
<SILENCE>,api_call italian madrid four moderate,506
instead could it be for eight,sure is there anything else to update,506
instead could it be with french cuisine,sure is there anything else to update,506
actually i would prefer in a expensive price range,sure is there anything else to update,506
no,ok let me look into some options for you,506
<SILENCE>,api_call french madrid eight expensive,506
 thanks,you're welcome,506
i'd like to book a table with spanish cuisine in a cheap price range for six people in rome,i'm on it,507
<SILENCE>,ok let me look into some options for you,507
<SILENCE>,api_call spanish rome six cheap,507
instead could it be with french food,sure is there anything else to update,507
no,ok let me look into some options for you,507
<SILENCE>,api_call french rome six cheap,507
thanks,you're welcome,507
i'd like to book a table in paris for six people in a expensive price range with british cuisine,i'm on it,508
<SILENCE>,ok let me look into some options for you,508
<SILENCE>,api_call british paris six expensive,508
actually i would prefer in a cheap price range,sure is there anything else to update,508
actually i would prefer for four,sure is there anything else to update,508
no,ok let me look into some options for you,508
<SILENCE>,api_call british paris four cheap,508
thank you,you're welcome,508
can you make a restaurant reservation in madrid with italian food for eight people in a cheap price range,i'm on it,509
<SILENCE>,ok let me look into some options for you,509
<SILENCE>,api_call italian madrid eight cheap,509
instead could it be with british food,sure is there anything else to update,509
no,ok let me look into some options for you,509
<SILENCE>,api_call british madrid eight cheap,509
you rock,you're welcome,509
i'd like to book a table in london with italian food in a expensive price range for two,i'm on it,510
<SILENCE>,ok let me look into some options for you,510
<SILENCE>,api_call italian london two expensive,510
actually i would prefer in a cheap price range,sure is there anything else to update,510
actually i would prefer with british cuisine,sure is there anything else to update,510
no,ok let me look into some options for you,510
<SILENCE>,api_call british london two cheap,510
you rock,you're welcome,510
can you make a restaurant reservation in rome in a expensive price range with spanish food for six people,i'm on it,511
<SILENCE>,ok let me look into some options for you,511
<SILENCE>,api_call spanish rome six expensive,511
instead could it be in london,sure is there anything else to update,511
actually i would prefer for eight people,sure is there anything else to update,511
actually i would prefer in a moderate price range,sure is there anything else to update,511
no,ok let me look into some options for you,511
<SILENCE>,api_call spanish london eight moderate,511
 you rock,you're welcome,511
may i have a table for eight in paris in a expensive price range with spanish food,i'm on it,512
<SILENCE>,ok let me look into some options for you,512
<SILENCE>,api_call spanish paris eight expensive,512
instead could it be in a moderate price range,sure is there anything else to update,512
actually i would prefer for two people,sure is there anything else to update,512
no,ok let me look into some options for you,512
<SILENCE>,api_call spanish paris two moderate,512
you rock,you're welcome,512
i'd like to book a table in paris with italian food for two people in a moderate price range,i'm on it,513
<SILENCE>,ok let me look into some options for you,513
<SILENCE>,api_call italian paris two moderate,513
instead could it be with british cuisine,sure is there anything else to update,513
instead could it be for four,sure is there anything else to update,513
instead could it be in a expensive price range,sure is there anything else to update,513
no,ok let me look into some options for you,513
<SILENCE>,api_call british paris four expensive,513
 thank you,you're welcome,513
can you make a restaurant reservation with italian food in a expensive price range for four in rome,i'm on it,514
<SILENCE>,ok let me look into some options for you,514
<SILENCE>,api_call italian rome four expensive,514
actually i would prefer in a moderate price range,sure is there anything else to update,514
actually i would prefer for six,sure is there anything else to update,514
instead could it be with british food,sure is there anything else to update,514
instead could it be in bombay,sure is there anything else to update,514
no,ok let me look into some options for you,514
 <SILENCE>,api_call british bombay six moderate,514
 thank you,you're welcome,514
i'd like to book a table in a cheap price range with italian cuisine for four in madrid,i'm on it,515
<SILENCE>,ok let me look into some options for you,515
<SILENCE>,api_call italian madrid four cheap,515
instead could it be in london,sure is there anything else to update,515
no,ok let me look into some options for you,515
<SILENCE>,api_call italian london four cheap,515
you rock,you're welcome,515
i'd like to book a table in bombay for four people in a expensive price range with spanish food,i'm on it,516
<SILENCE>,ok let me look into some options for you,516
<SILENCE>,api_call spanish bombay four expensive,516
instead could it be in madrid,sure is there anything else to update,516
instead could it be with french food,sure is there anything else to update,516
no,ok let me look into some options for you,516
<SILENCE>,api_call french madrid four expensive,516
you rock,you're welcome,516
can you book a table in paris in a moderate price range with spanish cuisine for two,i'm on it,517
<SILENCE>,ok let me look into some options for you,517
<SILENCE>,api_call spanish paris two moderate,517
instead could it be with italian cuisine,sure is there anything else to update,517
instead could it be for eight people,sure is there anything else to update,517
actually i would prefer in london,sure is there anything else to update,517
no,ok let me look into some options for you,517
<SILENCE>,api_call italian london eight moderate,517
 thank you,you're welcome,517
may i have a table with italian food for eight in paris in a moderate price range,i'm on it,518
<SILENCE>,ok let me look into some options for you,518
<SILENCE>,api_call italian paris eight moderate,518
instead could it be with indian food,sure is there anything else to update,518
actually i would prefer in rome,sure is there anything else to update,518
actually i would prefer in a expensive price range,sure is there anything else to update,518
instead could it be for four people,sure is there anything else to update,518
no,ok let me look into some options for you,518
 <SILENCE>,api_call indian rome four expensive,518
 thanks,you're welcome,518
i'd like to book a table with indian food in a cheap price range for six people in rome,i'm on it,519
<SILENCE>,ok let me look into some options for you,519
<SILENCE>,api_call indian rome six cheap,519
actually i would prefer with italian cuisine,sure is there anything else to update,519
no,ok let me look into some options for you,519
<SILENCE>,api_call italian rome six cheap,519
thank you,you're welcome,519
may i have a table in madrid for six with british food in a cheap price range,i'm on it,520
<SILENCE>,ok let me look into some options for you,520
<SILENCE>,api_call british madrid six cheap,520
actually i would prefer with spanish food,sure is there anything else to update,520
no,ok let me look into some options for you,520
<SILENCE>,api_call spanish madrid six cheap,520
thank you,you're welcome,520
may i have a table for six in rome with italian food in a cheap price range,i'm on it,521
<SILENCE>,ok let me look into some options for you,521
<SILENCE>,api_call italian rome six cheap,521
actually i would prefer with indian food,sure is there anything else to update,521
no,ok let me look into some options for you,521
<SILENCE>,api_call indian rome six cheap,521
thank you,you're welcome,521
may i have a table for four with indian cuisine in bombay in a moderate price range,i'm on it,522
<SILENCE>,ok let me look into some options for you,522
<SILENCE>,api_call indian bombay four moderate,522
instead could it be with italian cuisine,sure is there anything else to update,522
instead could it be in paris,sure is there anything else to update,522
no,ok let me look into some options for you,522
<SILENCE>,api_call italian paris four moderate,522
thanks,you're welcome,522
can you book a table with italian cuisine in rome in a moderate price range for two,i'm on it,523
<SILENCE>,ok let me look into some options for you,523
<SILENCE>,api_call italian rome two moderate,523
actually i would prefer with spanish food,sure is there anything else to update,523
no,ok let me look into some options for you,523
<SILENCE>,api_call spanish rome two moderate,523
thanks,you're welcome,523
can you make a restaurant reservation with indian food in a moderate price range for six in bombay,i'm on it,524
<SILENCE>,ok let me look into some options for you,524
<SILENCE>,api_call indian bombay six moderate,524
instead could it be in madrid,sure is there anything else to update,524
instead could it be for eight,sure is there anything else to update,524
no,ok let me look into some options for you,524
<SILENCE>,api_call indian madrid eight moderate,524
thanks,you're welcome,524
can you make a restaurant reservation for six in madrid with french food in a cheap price range,i'm on it,525
<SILENCE>,ok let me look into some options for you,525
<SILENCE>,api_call french madrid six cheap,525
instead could it be in rome,sure is there anything else to update,525
no,ok let me look into some options for you,525
<SILENCE>,api_call french rome six cheap,525
you rock,you're welcome,525
can you book a table with french food in a cheap price range in bombay for four people,i'm on it,526
<SILENCE>,ok let me look into some options for you,526
<SILENCE>,api_call french bombay four cheap,526
instead could it be with british food,sure is there anything else to update,526
no,ok let me look into some options for you,526
<SILENCE>,api_call british bombay four cheap,526
you rock,you're welcome,526
can you make a restaurant reservation in a expensive price range in london for six with british cuisine,i'm on it,527
<SILENCE>,ok let me look into some options for you,527
<SILENCE>,api_call british london six expensive,527
actually i would prefer for eight people,sure is there anything else to update,527
instead could it be with french cuisine,sure is there anything else to update,527
no,ok let me look into some options for you,527
<SILENCE>,api_call french london eight expensive,527
thank you,you're welcome,527
may i have a table with spanish food in a cheap price range in paris for four,i'm on it,528
<SILENCE>,ok let me look into some options for you,528
<SILENCE>,api_call spanish paris four cheap,528
instead could it be in a moderate price range,sure is there anything else to update,528
actually i would prefer for eight people,sure is there anything else to update,528
instead could it be in london,sure is there anything else to update,528
instead could it be with italian food,sure is there anything else to update,528
no,ok let me look into some options for you,528
 <SILENCE>,api_call italian london eight moderate,528
 thanks,you're welcome,528
can you make a restaurant reservation with indian food for two in a expensive price range in madrid,i'm on it,529
<SILENCE>,ok let me look into some options for you,529
<SILENCE>,api_call indian madrid two expensive,529
actually i would prefer in rome,sure is there anything else to update,529
instead could it be in a moderate price range,sure is there anything else to update,529
actually i would prefer for eight,sure is there anything else to update,529
no,ok let me look into some options for you,529
<SILENCE>,api_call indian rome eight moderate,529
 thank you,you're welcome,529
i'd like to book a table for four in a expensive price range with spanish cuisine in rome,i'm on it,530
<SILENCE>,ok let me look into some options for you,530
<SILENCE>,api_call spanish rome four expensive,530
instead could it be in london,sure is there anything else to update,530
actually i would prefer with french food,sure is there anything else to update,530
instead could it be for eight,sure is there anything else to update,530
no,ok let me look into some options for you,530
<SILENCE>,api_call french london eight expensive,530
 you rock,you're welcome,530
can you book a table in london for eight people with british food in a moderate price range,i'm on it,531
<SILENCE>,ok let me look into some options for you,531
<SILENCE>,api_call british london eight moderate,531
actually i would prefer for four people,sure is there anything else to update,531
no,ok let me look into some options for you,531
<SILENCE>,api_call british london four moderate,531
thank you,you're welcome,531
i'd like to book a table for four people with french food in bombay in a cheap price range,i'm on it,532
<SILENCE>,ok let me look into some options for you,532
<SILENCE>,api_call french bombay four cheap,532
instead could it be in a expensive price range,sure is there anything else to update,532
actually i would prefer for six,sure is there anything else to update,532
no,ok let me look into some options for you,532
<SILENCE>,api_call french bombay six expensive,532
thanks,you're welcome,532
may i have a table with indian cuisine for two people in rome in a cheap price range,i'm on it,533
<SILENCE>,ok let me look into some options for you,533
<SILENCE>,api_call indian rome two cheap,533
instead could it be in a moderate price range,sure is there anything else to update,533
no,ok let me look into some options for you,533
<SILENCE>,api_call indian rome two moderate,533
you rock,you're welcome,533
i'd like to book a table for six people in rome with spanish food in a cheap price range,i'm on it,534
<SILENCE>,ok let me look into some options for you,534
<SILENCE>,api_call spanish rome six cheap,534
actually i would prefer in a expensive price range,sure is there anything else to update,534
actually i would prefer in madrid,sure is there anything else to update,534
instead could it be with british cuisine,sure is there anything else to update,534
instead could it be for eight people,sure is there anything else to update,534
no,ok let me look into some options for you,534
 <SILENCE>,api_call british madrid eight expensive,534
 thank you,you're welcome,534
can you book a table in madrid with spanish cuisine for four people in a expensive price range,i'm on it,535
<SILENCE>,ok let me look into some options for you,535
<SILENCE>,api_call spanish madrid four expensive,535
actually i would prefer for two,sure is there anything else to update,535
actually i would prefer in london,sure is there anything else to update,535
actually i would prefer in a moderate price range,sure is there anything else to update,535
instead could it be with british cuisine,sure is there anything else to update,535
no,ok let me look into some options for you,535
 <SILENCE>,api_call british london two moderate,535
 thank you,you're welcome,535
can you make a restaurant reservation with spanish food for eight people in a expensive price range in bombay,i'm on it,536
<SILENCE>,ok let me look into some options for you,536
<SILENCE>,api_call spanish bombay eight expensive,536
actually i would prefer with french cuisine,sure is there anything else to update,536
instead could it be in a cheap price range,sure is there anything else to update,536
no,ok let me look into some options for you,536
<SILENCE>,api_call french bombay eight cheap,536
thank you,you're welcome,536
can you make a restaurant reservation with spanish food in a cheap price range for two in bombay,i'm on it,537
<SILENCE>,ok let me look into some options for you,537
<SILENCE>,api_call spanish bombay two cheap,537
instead could it be for six people,sure is there anything else to update,537
instead could it be in a expensive price range,sure is there anything else to update,537
no,ok let me look into some options for you,537
<SILENCE>,api_call spanish bombay six expensive,537
thanks,you're welcome,537
may i have a table in a expensive price range for two with spanish cuisine in rome,i'm on it,538
<SILENCE>,ok let me look into some options for you,538
<SILENCE>,api_call spanish rome two expensive,538
instead could it be in a cheap price range,sure is there anything else to update,538
instead could it be in london,sure is there anything else to update,538
actually i would prefer for six people,sure is there anything else to update,538
instead could it be with british cuisine,sure is there anything else to update,538
no,ok let me look into some options for you,538
 <SILENCE>,api_call british london six cheap,538
 thank you,you're welcome,538
can you make a restaurant reservation in a expensive price range with british food in paris for two,i'm on it,539
<SILENCE>,ok let me look into some options for you,539
<SILENCE>,api_call british paris two expensive,539
actually i would prefer for four,sure is there anything else to update,539
instead could it be in rome,sure is there anything else to update,539
no,ok let me look into some options for you,539
<SILENCE>,api_call british rome four expensive,539
thank you,you're welcome,539
i'd like to book a table in rome with spanish cuisine in a expensive price range for four,i'm on it,540
<SILENCE>,ok let me look into some options for you,540
<SILENCE>,api_call spanish rome four expensive,540
actually i would prefer for six,sure is there anything else to update,540
actually i would prefer with indian food,sure is there anything else to update,540
no,ok let me look into some options for you,540
<SILENCE>,api_call indian rome six expensive,540
you rock,you're welcome,540
i'd like to book a table in paris with italian cuisine in a cheap price range for two,i'm on it,541
<SILENCE>,ok let me look into some options for you,541
<SILENCE>,api_call italian paris two cheap,541
actually i would prefer in rome,sure is there anything else to update,541
instead could it be with indian cuisine,sure is there anything else to update,541
no,ok let me look into some options for you,541
<SILENCE>,api_call indian rome two cheap,541
thanks,you're welcome,541
may i have a table with british cuisine in rome for eight in a moderate price range,i'm on it,542
<SILENCE>,ok let me look into some options for you,542
<SILENCE>,api_call british rome eight moderate,542
instead could it be for two people,sure is there anything else to update,542
instead could it be in a cheap price range,sure is there anything else to update,542
actually i would prefer in bombay,sure is there anything else to update,542
no,ok let me look into some options for you,542
<SILENCE>,api_call british bombay two cheap,542
 thank you,you're welcome,542
may i have a table with indian cuisine in madrid in a expensive price range for eight people,i'm on it,543
<SILENCE>,ok let me look into some options for you,543
<SILENCE>,api_call indian madrid eight expensive,543
actually i would prefer in a cheap price range,sure is there anything else to update,543
actually i would prefer in rome,sure is there anything else to update,543
actually i would prefer for four people,sure is there anything else to update,543
actually i would prefer with british cuisine,sure is there anything else to update,543
no,ok let me look into some options for you,543
 <SILENCE>,api_call british rome four cheap,543
 you rock,you're welcome,543
may i have a table with italian food for six people in london in a expensive price range,i'm on it,544
<SILENCE>,ok let me look into some options for you,544
<SILENCE>,api_call italian london six expensive,544
instead could it be in a moderate price range,sure is there anything else to update,544
instead could it be with british food,sure is there anything else to update,544
instead could it be in madrid,sure is there anything else to update,544
no,ok let me look into some options for you,544
<SILENCE>,api_call british madrid six moderate,544
 you rock,you're welcome,544
may i have a table for eight with british cuisine in a expensive price range in bombay,i'm on it,545
<SILENCE>,ok let me look into some options for you,545
<SILENCE>,api_call british bombay eight expensive,545
instead could it be in paris,sure is there anything else to update,545
actually i would prefer for four people,sure is there anything else to update,545
actually i would prefer with italian cuisine,sure is there anything else to update,545
instead could it be in a cheap price range,sure is there anything else to update,545
no,ok let me look into some options for you,545
 <SILENCE>,api_call italian paris four cheap,545
 you rock,you're welcome,545
may i have a table for eight in a expensive price range with british cuisine in rome,i'm on it,546
<SILENCE>,ok let me look into some options for you,546
<SILENCE>,api_call british rome eight expensive,546
actually i would prefer in a cheap price range,sure is there anything else to update,546
actually i would prefer in paris,sure is there anything else to update,546
no,ok let me look into some options for you,546
<SILENCE>,api_call british paris eight cheap,546
thanks,you're welcome,546
may i have a table in a moderate price range in bombay with italian cuisine for four,i'm on it,547
<SILENCE>,ok let me look into some options for you,547
<SILENCE>,api_call italian bombay four moderate,547
actually i would prefer for eight,sure is there anything else to update,547
actually i would prefer with british food,sure is there anything else to update,547
instead could it be in london,sure is there anything else to update,547
actually i would prefer in a expensive price range,sure is there anything else to update,547
no,ok let me look into some options for you,547
 <SILENCE>,api_call british london eight expensive,547
 thank you,you're welcome,547
can you make a restaurant reservation in a expensive price range in london with italian cuisine for two,i'm on it,548
<SILENCE>,ok let me look into some options for you,548
<SILENCE>,api_call italian london two expensive,548
actually i would prefer for eight,sure is there anything else to update,548
instead could it be with indian food,sure is there anything else to update,548
actually i would prefer in bombay,sure is there anything else to update,548
actually i would prefer in a moderate price range,sure is there anything else to update,548
no,ok let me look into some options for you,548
 <SILENCE>,api_call indian bombay eight moderate,548
 thanks,you're welcome,548
can you make a restaurant reservation with british cuisine in a expensive price range for eight people in bombay,i'm on it,549
<SILENCE>,ok let me look into some options for you,549
