Call,Response,Count
<SILENCE>,api_call thai bangkok two cheap,482
instead could it be for eight,sure is there anything else to update,482
instead could it be with cantonese food,sure is there anything else to update,482
actually i would prefer in tokyo,sure is there anything else to update,482
actually i would prefer in a expensive price range,sure is there anything else to update,482
no,ok let me look into some options for you,482
 <SILENCE>,api_call cantonese tokyo eight expensive,482
 thanks,you're welcome,482
can you make a restaurant reservation in bangkok with korean cuisine in a moderate price range for eight people,i'm on it,483
<SILENCE>,ok let me look into some options for you,483
<SILENCE>,api_call korean bangkok eight moderate,483
actually i would prefer for four,sure is there anything else to update,483
actually i would prefer in seoul,sure is there anything else to update,483
instead could it be in a cheap price range,sure is there anything else to update,483
instead could it be with japanese cuisine,sure is there anything else to update,483
no,ok let me look into some options for you,483
 <SILENCE>,api_call japanese seoul four cheap,483
 thank you,you're welcome,483
can you book a table for four in a cheap price range with vietnamese food in seoul,i'm on it,484
<SILENCE>,ok let me look into some options for you,484
<SILENCE>,api_call vietnamese seoul four cheap,484
actually i would prefer in a moderate price range,sure is there anything else to update,484
instead could it be in bangkok,sure is there anything else to update,484
no,ok let me look into some options for you,484
<SILENCE>,api_call vietnamese bangkok four moderate,484
thanks,you're welcome,484
can you make a restaurant reservation with korean food for eight people in a expensive price range in beijing,i'm on it,485
<SILENCE>,ok let me look into some options for you,485
<SILENCE>,api_call korean beijing eight expensive,485
actually i would prefer in a cheap price range,sure is there anything else to update,485
actually i would prefer for four people,sure is there anything else to update,485
no,ok let me look into some options for you,485
<SILENCE>,api_call korean beijing four cheap,485
you rock,you're welcome,485
can you book a table in a expensive price range in hanoi for eight with thai cuisine,i'm on it,486
<SILENCE>,ok let me look into some options for you,486
<SILENCE>,api_call thai hanoi eight expensive,486
actually i would prefer in a moderate price range,sure is there anything else to update,486
no,ok let me look into some options for you,486
<SILENCE>,api_call thai hanoi eight moderate,486
thanks,you're welcome,486
can you book a table in beijing for two people with vietnamese food in a cheap price range,i'm on it,487
<SILENCE>,ok let me look into some options for you,487
<SILENCE>,api_call vietnamese beijing two cheap,487
instead could it be in bangkok,sure is there anything else to update,487
no,ok let me look into some options for you,487
<SILENCE>,api_call vietnamese bangkok two cheap,487
thank you,you're welcome,487
can you make a restaurant reservation with thai cuisine in beijing in a moderate price range for eight,i'm on it,488
<SILENCE>,ok let me look into some options for you,488
<SILENCE>,api_call thai beijing eight moderate,488
actually i would prefer in a cheap price range,sure is there anything else to update,488
instead could it be with vietnamese food,sure is there anything else to update,488
instead could it be in tokyo,sure is there anything else to update,488
no,ok let me look into some options for you,488
<SILENCE>,api_call vietnamese tokyo eight cheap,488
 you rock,you're welcome,488
can you book a table with thai cuisine for two people in a moderate price range in bangkok,i'm on it,489
<SILENCE>,ok let me look into some options for you,489
<SILENCE>,api_call thai bangkok two moderate,489
actually i would prefer with cantonese food,sure is there anything else to update,489
instead could it be in seoul,sure is there anything else to update,489
actually i would prefer in a expensive price range,sure is there anything else to update,489
instead could it be for eight people,sure is there anything else to update,489
no,ok let me look into some options for you,489
 <SILENCE>,api_call cantonese seoul eight expensive,489
 thanks,you're welcome,489
can you book a table with cantonese cuisine for four people in hanoi in a moderate price range,i'm on it,490
<SILENCE>,ok let me look into some options for you,490
<SILENCE>,api_call cantonese hanoi four moderate,490
instead could it be in a expensive price range,sure is there anything else to update,490
actually i would prefer with korean cuisine,sure is there anything else to update,490
actually i would prefer in beijing,sure is there anything else to update,490
no,ok let me look into some options for you,490
<SILENCE>,api_call korean beijing four expensive,490
 thank you,you're welcome,490
i'd like to book a table in a expensive price range in tokyo with cantonese food for six,i'm on it,491
<SILENCE>,ok let me look into some options for you,491
<SILENCE>,api_call cantonese tokyo six expensive,491
actually i would prefer for eight,sure is there anything else to update,491
actually i would prefer with korean food,sure is there anything else to update,491
actually i would prefer in a cheap price range,sure is there anything else to update,491
instead could it be in seoul,sure is there anything else to update,491
no,ok let me look into some options for you,491
 <SILENCE>,api_call korean seoul eight cheap,491
 you rock,you're welcome,491
can you make a restaurant reservation in bangkok in a cheap price range for two with thai cuisine,i'm on it,492
<SILENCE>,ok let me look into some options for you,492
<SILENCE>,api_call thai bangkok two cheap,492
instead could it be in beijing,sure is there anything else to update,492
actually i would prefer in a moderate price range,sure is there anything else to update,492
no,ok let me look into some options for you,492
<SILENCE>,api_call thai beijing two moderate,492
thank you,you're welcome,492
i'd like to book a table with thai food for two people in hanoi in a moderate price range,i'm on it,493
<SILENCE>,ok let me look into some options for you,493
<SILENCE>,api_call thai hanoi two moderate,493
instead could it be for six,sure is there anything else to update,493
instead could it be in a cheap price range,sure is there anything else to update,493
actually i would prefer with vietnamese cuisine,sure is there anything else to update,493
no,ok let me look into some options for you,493
<SILENCE>,api_call vietnamese hanoi six cheap,493
 you rock,you're welcome,493
may i have a table in bangkok in a moderate price range with japanese cuisine for six people,i'm on it,494
<SILENCE>,ok let me look into some options for you,494
<SILENCE>,api_call japanese bangkok six moderate,494
actually i would prefer for four people,sure is there anything else to update,494
no,ok let me look into some options for you,494
<SILENCE>,api_call japanese bangkok four moderate,494
you rock,you're welcome,494
can you book a table in a moderate price range with cantonese cuisine for eight people in tokyo,i'm on it,495
<SILENCE>,ok let me look into some options for you,495
<SILENCE>,api_call cantonese tokyo eight moderate,495
actually i would prefer in a cheap price range,sure is there anything else to update,495
actually i would prefer with thai cuisine,sure is there anything else to update,495
instead could it be in beijing,sure is there anything else to update,495
no,ok let me look into some options for you,495
<SILENCE>,api_call thai beijing eight cheap,495
 thanks,you're welcome,495
may i have a table with thai cuisine for four in bangkok in a expensive price range,i'm on it,496
<SILENCE>,ok let me look into some options for you,496
<SILENCE>,api_call thai bangkok four expensive,496
actually i would prefer in tokyo,sure is there anything else to update,496
no,ok let me look into some options for you,496
<SILENCE>,api_call thai tokyo four expensive,496
thanks,you're welcome,496
can you book a table with thai food in tokyo for two in a moderate price range,i'm on it,497
<SILENCE>,ok let me look into some options for you,497
<SILENCE>,api_call thai tokyo two moderate,497
instead could it be for four,sure is there anything else to update,497
actually i would prefer with korean cuisine,sure is there anything else to update,497
instead could it be in hanoi,sure is there anything else to update,497
no,ok let me look into some options for you,497
<SILENCE>,api_call korean hanoi four moderate,497
 you rock,you're welcome,497
i'd like to book a table in beijing in a expensive price range for six people with thai cuisine,i'm on it,498
<SILENCE>,ok let me look into some options for you,498
<SILENCE>,api_call thai beijing six expensive,498
actually i would prefer for two people,sure is there anything else to update,498
instead could it be with korean cuisine,sure is there anything else to update,498
actually i would prefer in a moderate price range,sure is there anything else to update,498
actually i would prefer in seoul,sure is there anything else to update,498
no,ok let me look into some options for you,498
 <SILENCE>,api_call korean seoul two moderate,498
 thanks,you're welcome,498
may i have a table in a expensive price range for four with japanese food in tokyo,i'm on it,499
<SILENCE>,ok let me look into some options for you,499
<SILENCE>,api_call japanese tokyo four expensive,499
instead could it be with korean cuisine,sure is there anything else to update,499
actually i would prefer in a moderate price range,sure is there anything else to update,499
no,ok let me look into some options for you,499
<SILENCE>,api_call korean tokyo four moderate,499
you rock,you're welcome,499
i'd like to book a table with vietnamese cuisine in a expensive price range in beijing for four people,i'm on it,500
<SILENCE>,ok let me look into some options for you,500
<SILENCE>,api_call vietnamese beijing four expensive,500
instead could it be with cantonese food,sure is there anything else to update,500
no,ok let me look into some options for you,500
<SILENCE>,api_call cantonese beijing four expensive,500
thank you,you're welcome,500
can you make a restaurant reservation for two people in bangkok in a moderate price range with korean cuisine,i'm on it,501
<SILENCE>,ok let me look into some options for you,501
<SILENCE>,api_call korean bangkok two moderate,501
actually i would prefer for eight,sure is there anything else to update,501
actually i would prefer in tokyo,sure is there anything else to update,501
no,ok let me look into some options for you,501
<SILENCE>,api_call korean tokyo eight moderate,501
thank you,you're welcome,501
i'd like to book a table with japanese cuisine for four in a moderate price range in hanoi,i'm on it,502
<SILENCE>,ok let me look into some options for you,502
<SILENCE>,api_call japanese hanoi four moderate,502
instead could it be in tokyo,sure is there anything else to update,502
instead could it be for two people,sure is there anything else to update,502
no,ok let me look into some options for you,502
<SILENCE>,api_call japanese tokyo two moderate,502
thanks,you're welcome,502
i'd like to book a table in hanoi in a moderate price range with japanese cuisine for six people,i'm on it,503
<SILENCE>,ok let me look into some options for you,503
<SILENCE>,api_call japanese hanoi six moderate,503
instead could it be in seoul,sure is there anything else to update,503
instead could it be in a expensive price range,sure is there anything else to update,503
actually i would prefer with korean cuisine,sure is there anything else to update,503
no,ok let me look into some options for you,503
<SILENCE>,api_call korean seoul six expensive,503
 you rock,you're welcome,503
may i have a table for six people in bangkok in a expensive price range with japanese food,i'm on it,504
<SILENCE>,ok let me look into some options for you,504
<SILENCE>,api_call japanese bangkok six expensive,504
instead could it be for four,sure is there anything else to update,504
instead could it be in a moderate price range,sure is there anything else to update,504
no,ok let me look into some options for you,504
<SILENCE>,api_call japanese bangkok four moderate,504
thank you,you're welcome,504
may i have a table with vietnamese cuisine for six people in a expensive price range in tokyo,i'm on it,505
<SILENCE>,ok let me look into some options for you,505
<SILENCE>,api_call vietnamese tokyo six expensive,505
actually i would prefer in beijing,sure is there anything else to update,505
actually i would prefer in a cheap price range,sure is there anything else to update,505
instead could it be for two people,sure is there anything else to update,505
instead could it be with japanese cuisine,sure is there anything else to update,505
no,ok let me look into some options for you,505
 <SILENCE>,api_call japanese beijing two cheap,505
 thanks,you're welcome,505
can you book a table with cantonese food in tokyo for eight people in a moderate price range,i'm on it,506
<SILENCE>,ok let me look into some options for you,506
<SILENCE>,api_call cantonese tokyo eight moderate,506
actually i would prefer for two people,sure is there anything else to update,506
instead could it be with korean cuisine,sure is there anything else to update,506
instead could it be in a cheap price range,sure is there anything else to update,506
instead could it be in hanoi,sure is there anything else to update,506
no,ok let me look into some options for you,506
 <SILENCE>,api_call korean hanoi two cheap,506
 thank you,you're welcome,506
can you book a table in bangkok for two with korean cuisine in a moderate price range,i'm on it,507
<SILENCE>,ok let me look into some options for you,507
<SILENCE>,api_call korean bangkok two moderate,507
actually i would prefer with vietnamese cuisine,sure is there anything else to update,507
instead could it be in a cheap price range,sure is there anything else to update,507
instead could it be for four people,sure is there anything else to update,507
no,ok let me look into some options for you,507
<SILENCE>,api_call vietnamese bangkok four cheap,507
 you rock,you're welcome,507
i'd like to book a table with cantonese food for six in seoul in a cheap price range,i'm on it,508
<SILENCE>,ok let me look into some options for you,508
<SILENCE>,api_call cantonese seoul six cheap,508
instead could it be in beijing,sure is there anything else to update,508
actually i would prefer with japanese food,sure is there anything else to update,508
instead could it be for two people,sure is there anything else to update,508
actually i would prefer in a expensive price range,sure is there anything else to update,508
no,ok let me look into some options for you,508
 <SILENCE>,api_call japanese beijing two expensive,508
 thanks,you're welcome,508
i'd like to book a table with korean food in seoul in a moderate price range for six,i'm on it,509
<SILENCE>,ok let me look into some options for you,509
<SILENCE>,api_call korean seoul six moderate,509
instead could it be with vietnamese food,sure is there anything else to update,509
no,ok let me look into some options for you,509
<SILENCE>,api_call vietnamese seoul six moderate,509
thanks,you're welcome,509
i'd like to book a table with thai food for two people in bangkok in a cheap price range,i'm on it,510
<SILENCE>,ok let me look into some options for you,510
<SILENCE>,api_call thai bangkok two cheap,510
instead could it be with vietnamese food,sure is there anything else to update,510
actually i would prefer for four,sure is there anything else to update,510
instead could it be in tokyo,sure is there anything else to update,510
no,ok let me look into some options for you,510
<SILENCE>,api_call vietnamese tokyo four cheap,510
 thanks,you're welcome,510
i'd like to book a table for six in beijing with korean cuisine in a expensive price range,i'm on it,511
<SILENCE>,ok let me look into some options for you,511
<SILENCE>,api_call korean beijing six expensive,511
actually i would prefer with cantonese cuisine,sure is there anything else to update,511
actually i would prefer in a moderate price range,sure is there anything else to update,511
instead could it be for two people,sure is there anything else to update,511
actually i would prefer in seoul,sure is there anything else to update,511
no,ok let me look into some options for you,511
 <SILENCE>,api_call cantonese seoul two moderate,511
 you rock,you're welcome,511
can you book a table with korean cuisine for four people in a expensive price range in bangkok,i'm on it,512
<SILENCE>,ok let me look into some options for you,512
<SILENCE>,api_call korean bangkok four expensive,512
actually i would prefer in a cheap price range,sure is there anything else to update,512
instead could it be with japanese cuisine,sure is there anything else to update,512
no,ok let me look into some options for you,512
<SILENCE>,api_call japanese bangkok four cheap,512
thank you,you're welcome,512
may i have a table with cantonese cuisine in tokyo for eight people in a moderate price range,i'm on it,513
<SILENCE>,ok let me look into some options for you,513
<SILENCE>,api_call cantonese tokyo eight moderate,513
instead could it be with vietnamese cuisine,sure is there anything else to update,513
instead could it be for four people,sure is there anything else to update,513
actually i would prefer in a cheap price range,sure is there anything else to update,513
no,ok let me look into some options for you,513
<SILENCE>,api_call vietnamese tokyo four cheap,513
 you rock,you're welcome,513
may i have a table with korean food in hanoi in a cheap price range for two people,i'm on it,514
<SILENCE>,ok let me look into some options for you,514
<SILENCE>,api_call korean hanoi two cheap,514
instead could it be for eight people,sure is there anything else to update,514
instead could it be with vietnamese cuisine,sure is there anything else to update,514
instead could it be in a moderate price range,sure is there anything else to update,514
instead could it be in seoul,sure is there anything else to update,514
no,ok let me look into some options for you,514
 <SILENCE>,api_call vietnamese seoul eight moderate,514
 you rock,you're welcome,514
may i have a table for four people in a moderate price range with vietnamese cuisine in tokyo,i'm on it,515
<SILENCE>,ok let me look into some options for you,515
<SILENCE>,api_call vietnamese tokyo four moderate,515
instead could it be with japanese food,sure is there anything else to update,515
actually i would prefer in a cheap price range,sure is there anything else to update,515
actually i would prefer in seoul,sure is there anything else to update,515
instead could it be for six,sure is there anything else to update,515
no,ok let me look into some options for you,515
 <SILENCE>,api_call japanese seoul six cheap,515
 thank you,you're welcome,515
i'd like to book a table in tokyo with thai cuisine in a expensive price range for two people,i'm on it,516
<SILENCE>,ok let me look into some options for you,516
<SILENCE>,api_call thai tokyo two expensive,516
instead could it be in hanoi,sure is there anything else to update,516
actually i would prefer in a moderate price range,sure is there anything else to update,516
actually i would prefer for four,sure is there anything else to update,516
no,ok let me look into some options for you,516
<SILENCE>,api_call thai hanoi four moderate,516
 you rock,you're welcome,516
may i have a table for eight in a expensive price range with korean cuisine in beijing,i'm on it,517
<SILENCE>,ok let me look into some options for you,517
<SILENCE>,api_call korean beijing eight expensive,517
instead could it be in a cheap price range,sure is there anything else to update,517
actually i would prefer in bangkok,sure is there anything else to update,517
no,ok let me look into some options for you,517
<SILENCE>,api_call korean bangkok eight cheap,517
you rock,you're welcome,517
can you make a restaurant reservation in tokyo in a moderate price range for two with thai food,i'm on it,518
<SILENCE>,ok let me look into some options for you,518
<SILENCE>,api_call thai tokyo two moderate,518
instead could it be in hanoi,sure is there anything else to update,518
instead could it be with korean cuisine,sure is there anything else to update,518
actually i would prefer for four people,sure is there anything else to update,518
instead could it be in a cheap price range,sure is there anything else to update,518
no,ok let me look into some options for you,518
 <SILENCE>,api_call korean hanoi four cheap,518
 you rock,you're welcome,518
can you book a table in a expensive price range for two in tokyo with cantonese food,i'm on it,519
<SILENCE>,ok let me look into some options for you,519
<SILENCE>,api_call cantonese tokyo two expensive,519
instead could it be in a cheap price range,sure is there anything else to update,519
actually i would prefer in bangkok,sure is there anything else to update,519
no,ok let me look into some options for you,519
<SILENCE>,api_call cantonese bangkok two cheap,519
you rock,you're welcome,519
can you make a restaurant reservation for eight people with thai cuisine in a expensive price range in tokyo,i'm on it,520
<SILENCE>,ok let me look into some options for you,520
<SILENCE>,api_call thai tokyo eight expensive,520
actually i would prefer in a moderate price range,sure is there anything else to update,520
no,ok let me look into some options for you,520
<SILENCE>,api_call thai tokyo eight moderate,520
thank you,you're welcome,520
i'd like to book a table in bangkok in a expensive price range with japanese food for six,i'm on it,521
<SILENCE>,ok let me look into some options for you,521
<SILENCE>,api_call japanese bangkok six expensive,521
instead could it be with cantonese cuisine,sure is there anything else to update,521
no,ok let me look into some options for you,521
<SILENCE>,api_call cantonese bangkok six expensive,521
you rock,you're welcome,521
can you make a restaurant reservation for eight in tokyo with korean food in a expensive price range,i'm on it,522
<SILENCE>,ok let me look into some options for you,522
<SILENCE>,api_call korean tokyo eight expensive,522
actually i would prefer with japanese food,sure is there anything else to update,522
no,ok let me look into some options for you,522
<SILENCE>,api_call japanese tokyo eight expensive,522
you rock,you're welcome,522
can you make a restaurant reservation with korean food in beijing for eight people in a expensive price range,i'm on it,523
<SILENCE>,ok let me look into some options for you,523
<SILENCE>,api_call korean beijing eight expensive,523
instead could it be with cantonese cuisine,sure is there anything else to update,523
actually i would prefer in a cheap price range,sure is there anything else to update,523
no,ok let me look into some options for you,523
<SILENCE>,api_call cantonese beijing eight cheap,523
thanks,you're welcome,523
i'd like to book a table for four people in seoul in a expensive price range with japanese cuisine,i'm on it,524
<SILENCE>,ok let me look into some options for you,524
<SILENCE>,api_call japanese seoul four expensive,524
instead could it be for two people,sure is there anything else to update,524
actually i would prefer with vietnamese cuisine,sure is there anything else to update,524
instead could it be in a cheap price range,sure is there anything else to update,524
actually i would prefer in bangkok,sure is there anything else to update,524
no,ok let me look into some options for you,524
 <SILENCE>,api_call vietnamese bangkok two cheap,524
 thank you,you're welcome,524
can you make a restaurant reservation in a moderate price range for eight people in tokyo with japanese cuisine,i'm on it,525
<SILENCE>,ok let me look into some options for you,525
<SILENCE>,api_call japanese tokyo eight moderate,525
instead could it be with korean cuisine,sure is there anything else to update,525
actually i would prefer in seoul,sure is there anything else to update,525
actually i would prefer in a expensive price range,sure is there anything else to update,525
actually i would prefer for two,sure is there anything else to update,525
no,ok let me look into some options for you,525
 <SILENCE>,api_call korean seoul two expensive,525
 you rock,you're welcome,525
may i have a table with japanese food in seoul for two in a cheap price range,i'm on it,526
<SILENCE>,ok let me look into some options for you,526
<SILENCE>,api_call japanese seoul two cheap,526
instead could it be with thai cuisine,sure is there anything else to update,526
actually i would prefer in a expensive price range,sure is there anything else to update,526
instead could it be for eight people,sure is there anything else to update,526
no,ok let me look into some options for you,526
<SILENCE>,api_call thai seoul eight expensive,526
 you rock,you're welcome,526
may i have a table in seoul for eight in a moderate price range with thai food,i'm on it,527
<SILENCE>,ok let me look into some options for you,527
<SILENCE>,api_call thai seoul eight moderate,527
actually i would prefer in hanoi,sure is there anything else to update,527
actually i would prefer with cantonese cuisine,sure is there anything else to update,527
no,ok let me look into some options for you,527
<SILENCE>,api_call cantonese hanoi eight moderate,527
you rock,you're welcome,527
can you book a table in a cheap price range for four people with korean cuisine in beijing,i'm on it,528
<SILENCE>,ok let me look into some options for you,528
<SILENCE>,api_call korean beijing four cheap,528
instead could it be in a expensive price range,sure is there anything else to update,528
instead could it be with cantonese cuisine,sure is there anything else to update,528
instead could it be in seoul,sure is there anything else to update,528
no,ok let me look into some options for you,528
<SILENCE>,api_call cantonese seoul four expensive,528
 you rock,you're welcome,528
may i have a table in tokyo with korean cuisine for two in a moderate price range,i'm on it,529
<SILENCE>,ok let me look into some options for you,529
<SILENCE>,api_call korean tokyo two moderate,529
actually i would prefer with japanese cuisine,sure is there anything else to update,529
instead could it be in a cheap price range,sure is there anything else to update,529
no,ok let me look into some options for you,529
<SILENCE>,api_call japanese tokyo two cheap,529
thank you,you're welcome,529
can you book a table in a cheap price range for eight people in tokyo with korean cuisine,i'm on it,530
<SILENCE>,ok let me look into some options for you,530
<SILENCE>,api_call korean tokyo eight cheap,530
instead could it be in a expensive price range,sure is there anything else to update,530
no,ok let me look into some options for you,530
<SILENCE>,api_call korean tokyo eight expensive,530
thank you,you're welcome,530
can you book a table in a moderate price range with cantonese food for four in beijing,i'm on it,531
<SILENCE>,ok let me look into some options for you,531
<SILENCE>,api_call cantonese beijing four moderate,531
instead could it be in seoul,sure is there anything else to update,531
no,ok let me look into some options for you,531
<SILENCE>,api_call cantonese seoul four moderate,531
thank you,you're welcome,531
may i have a table in hanoi for six with korean cuisine in a moderate price range,i'm on it,532
<SILENCE>,ok let me look into some options for you,532
<SILENCE>,api_call korean hanoi six moderate,532
instead could it be with cantonese cuisine,sure is there anything else to update,532
instead could it be for eight people,sure is there anything else to update,532
no,ok let me look into some options for you,532
<SILENCE>,api_call cantonese hanoi eight moderate,532
thank you,you're welcome,532
can you make a restaurant reservation in a cheap price range in beijing with korean food for four,i'm on it,533
<SILENCE>,ok let me look into some options for you,533
<SILENCE>,api_call korean beijing four cheap,533
instead could it be for six people,sure is there anything else to update,533
instead could it be in a expensive price range,sure is there anything else to update,533
actually i would prefer with thai cuisine,sure is there anything else to update,533
actually i would prefer in seoul,sure is there anything else to update,533
no,ok let me look into some options for you,533
 <SILENCE>,api_call thai seoul six expensive,533
 thank you,you're welcome,533
i'd like to book a table with vietnamese cuisine for two in tokyo in a expensive price range,i'm on it,534
<SILENCE>,ok let me look into some options for you,534
<SILENCE>,api_call vietnamese tokyo two expensive,534
instead could it be for six,sure is there anything else to update,534
instead could it be in seoul,sure is there anything else to update,534
instead could it be in a cheap price range,sure is there anything else to update,534
no,ok let me look into some options for you,534
<SILENCE>,api_call vietnamese seoul six cheap,534
 thank you,you're welcome,534
i'd like to book a table in bangkok for six in a cheap price range with cantonese food,i'm on it,535
<SILENCE>,ok let me look into some options for you,535
<SILENCE>,api_call cantonese bangkok six cheap,535
instead could it be with thai cuisine,sure is there anything else to update,535
instead could it be in a moderate price range,sure is there anything else to update,535
no,ok let me look into some options for you,535
<SILENCE>,api_call thai bangkok six moderate,535
you rock,you're welcome,535
can you make a restaurant reservation in tokyo with korean food in a expensive price range for four,i'm on it,536
<SILENCE>,ok let me look into some options for you,536
<SILENCE>,api_call korean tokyo four expensive,536
actually i would prefer in a cheap price range,sure is there anything else to update,536
no,ok let me look into some options for you,536
<SILENCE>,api_call korean tokyo four cheap,536
thank you,you're welcome,536
may i have a table with korean cuisine in bangkok in a expensive price range for eight people,i'm on it,537
<SILENCE>,ok let me look into some options for you,537
<SILENCE>,api_call korean bangkok eight expensive,537
actually i would prefer in beijing,sure is there anything else to update,537
instead could it be for four people,sure is there anything else to update,537
instead could it be with cantonese cuisine,sure is there anything else to update,537
instead could it be in a moderate price range,sure is there anything else to update,537
no,ok let me look into some options for you,537
 <SILENCE>,api_call cantonese beijing four moderate,537
 thank you,you're welcome,537
may i have a table in a moderate price range in hanoi for two people with thai cuisine,i'm on it,538
<SILENCE>,ok let me look into some options for you,538
<SILENCE>,api_call thai hanoi two moderate,538
actually i would prefer with cantonese cuisine,sure is there anything else to update,538
instead could it be in a expensive price range,sure is there anything else to update,538
no,ok let me look into some options for you,538
<SILENCE>,api_call cantonese hanoi two expensive,538
thank you,you're welcome,538
can you make a restaurant reservation for two people with cantonese food in a cheap price range in beijing,i'm on it,539
<SILENCE>,ok let me look into some options for you,539
<SILENCE>,api_call cantonese beijing two cheap,539
actually i would prefer in a expensive price range,sure is there anything else to update,539
instead could it be for four,sure is there anything else to update,539
actually i would prefer in bangkok,sure is there anything else to update,539
instead could it be with thai food,sure is there anything else to update,539
no,ok let me look into some options for you,539
 <SILENCE>,api_call thai bangkok four expensive,539
 thanks,you're welcome,539
may i have a table with korean food in a moderate price range in beijing for six people,i'm on it,540
<SILENCE>,ok let me look into some options for you,540
<SILENCE>,api_call korean beijing six moderate,540
instead could it be for four,sure is there anything else to update,540
instead could it be with thai food,sure is there anything else to update,540
no,ok let me look into some options for you,540
<SILENCE>,api_call thai beijing four moderate,540
thank you,you're welcome,540
i'd like to book a table with cantonese food in a cheap price range for six in bangkok,i'm on it,541
<SILENCE>,ok let me look into some options for you,541
<SILENCE>,api_call cantonese bangkok six cheap,541
instead could it be with thai cuisine,sure is there anything else to update,541
instead could it be for four people,sure is there anything else to update,541
instead could it be in a moderate price range,sure is there anything else to update,541
actually i would prefer in beijing,sure is there anything else to update,541
no,ok let me look into some options for you,541
 <SILENCE>,api_call thai beijing four moderate,541
 you rock,you're welcome,541
can you book a table with cantonese food in a moderate price range in beijing for eight people,i'm on it,542
<SILENCE>,ok let me look into some options for you,542
<SILENCE>,api_call cantonese beijing eight moderate,542
actually i would prefer for six,sure is there anything else to update,542
no,ok let me look into some options for you,542
<SILENCE>,api_call cantonese beijing six moderate,542
thank you,you're welcome,542
can you make a restaurant reservation with korean cuisine in tokyo in a expensive price range for four,i'm on it,543
<SILENCE>,ok let me look into some options for you,543
<SILENCE>,api_call korean tokyo four expensive,543
instead could it be in hanoi,sure is there anything else to update,543
no,ok let me look into some options for you,543
<SILENCE>,api_call korean hanoi four expensive,543
you rock,you're welcome,543
i'd like to book a table in a cheap price range for eight in tokyo with korean cuisine,i'm on it,544
<SILENCE>,ok let me look into some options for you,544
<SILENCE>,api_call korean tokyo eight cheap,544
instead could it be with cantonese food,sure is there anything else to update,544
actually i would prefer for six people,sure is there anything else to update,544
actually i would prefer in a expensive price range,sure is there anything else to update,544
no,ok let me look into some options for you,544
<SILENCE>,api_call cantonese tokyo six expensive,544
 thanks,you're welcome,544
i'd like to book a table with japanese food in a moderate price range for two in hanoi,i'm on it,545
<SILENCE>,ok let me look into some options for you,545
<SILENCE>,api_call japanese hanoi two moderate,545
instead could it be with thai food,sure is there anything else to update,545
actually i would prefer in beijing,sure is there anything else to update,545
actually i would prefer for six,sure is there anything else to update,545
no,ok let me look into some options for you,545
<SILENCE>,api_call thai beijing six moderate,545
 you rock,you're welcome,545
may i have a table for six people in seoul in a cheap price range with cantonese food,i'm on it,546
<SILENCE>,ok let me look into some options for you,546
<SILENCE>,api_call cantonese seoul six cheap,546
actually i would prefer for eight people,sure is there anything else to update,546
instead could it be with thai food,sure is there anything else to update,546
actually i would prefer in a expensive price range,sure is there anything else to update,546
no,ok let me look into some options for you,546
<SILENCE>,api_call thai seoul eight expensive,546
 thank you,you're welcome,546
may i have a table in a moderate price range for eight people with cantonese cuisine in bangkok,i'm on it,547
<SILENCE>,ok let me look into some options for you,547
<SILENCE>,api_call cantonese bangkok eight moderate,547
instead could it be for two people,sure is there anything else to update,547
actually i would prefer in tokyo,sure is there anything else to update,547
instead could it be with vietnamese cuisine,sure is there anything else to update,547
actually i would prefer in a cheap price range,sure is there anything else to update,547
no,ok let me look into some options for you,547
 <SILENCE>,api_call vietnamese tokyo two cheap,547
 thank you,you're welcome,547
can you book a table in tokyo in a moderate price range for eight people with vietnamese food,i'm on it,548
<SILENCE>,ok let me look into some options for you,548
<SILENCE>,api_call vietnamese tokyo eight moderate,548
actually i would prefer for six,sure is there anything else to update,548
actually i would prefer in a cheap price range,sure is there anything else to update,548
actually i would prefer in hanoi,sure is there anything else to update,548
actually i would prefer with thai food,sure is there anything else to update,548
no,ok let me look into some options for you,548
 <SILENCE>,api_call thai hanoi six cheap,548
 you rock,you're welcome,548
i'd like to book a table for two in beijing with japanese food in a cheap price range,i'm on it,549
<SILENCE>,ok let me look into some options for you,549
<SILENCE>,api_call japanese beijing two cheap,549
instead could it be for four,sure is there anything else to update,549
instead could it be in tokyo,sure is there anything else to update,549
actually i would prefer in a expensive price range,sure is there anything else to update,549
instead could it be with cantonese cuisine,sure is there anything else to update,549
no,ok let me look into some options for you,549
 <SILENCE>,api_call cantonese tokyo four expensive,549
 thanks,you're welcome,549
can you make a restaurant reservation for two people in tokyo with vietnamese food in a expensive price range,i'm on it,550
<SILENCE>,ok let me look into some options for you,550
<SILENCE>,api_call vietnamese tokyo two expensive,550
instead could it be with korean cuisine,sure is there anything else to update,550
actually i would prefer in beijing,sure is there anything else to update,550
actually i would prefer for six people,sure is there anything else to update,550
instead could it be in a moderate price range,sure is there anything else to update,550
no,ok let me look into some options for you,550
 <SILENCE>,api_call korean beijing six moderate,550
 thanks,you're welcome,550
can you make a restaurant reservation for four people in a cheap price range in beijing with korean food,i'm on it,551
<SILENCE>,ok let me look into some options for you,551
<SILENCE>,api_call korean beijing four cheap,551
actually i would prefer for six people,sure is there anything else to update,551
instead could it be in bangkok,sure is there anything else to update,551
no,ok let me look into some options for you,551
<SILENCE>,api_call korean bangkok six cheap,551
thank you,you're welcome,551
