Call,Response,Count
i'd like to book a table with british food for eight in a cheap price range,i'm on it,474
<SILENCE>,where should it be,474
in rome,ok let me look into some options for you,474
<SILENCE>,api_call british rome eight cheap,474
can you make a restaurant reservation with italian cuisine,i'm on it,475
<SILENCE>,where should it be,475
paris please,how many people would be in your party,475
for eight people please,which price range are looking for,475
i am looking for a expensive restaurant,ok let me look into some options for you,475
<SILENCE>,api_call italian paris eight expensive,475
can you make a restaurant reservation for two,i'm on it,476
<SILENCE>,any preference on a type of cuisine,476
i love italian food,where should it be,476
in bombay,which price range are looking for,476
in a cheap price range please,ok let me look into some options for you,476
<SILENCE>,api_call italian bombay two cheap,476
can you book a table,i'm on it,477
<SILENCE>,any preference on a type of cuisine,477
with italian cuisine,where should it be,477
bombay please,how many people would be in your party,477
for four please,which price range are looking for,477
in a cheap price range please,ok let me look into some options for you,477
<SILENCE>,api_call italian bombay four cheap,477
may i have a table in madrid in a expensive price range,i'm on it,478
<SILENCE>,any preference on a type of cuisine,478
i love spanish food,how many people would be in your party,478
for two people please,ok let me look into some options for you,478
<SILENCE>,api_call spanish madrid two expensive,478
may i have a table for four people with italian cuisine in a moderate price range in paris,i'm on it,479
<SILENCE>,ok let me look into some options for you,479
<SILENCE>,api_call italian paris four moderate,479
i'd like to book a table in a expensive price range,i'm on it,480
<SILENCE>,any preference on a type of cuisine,480
i love italian food,where should it be,480
in paris,how many people would be in your party,480
we will be six,ok let me look into some options for you,480
<SILENCE>,api_call italian paris six expensive,480
can you make a restaurant reservation with italian cuisine,i'm on it,481
<SILENCE>,where should it be,481
in rome,how many people would be in your party,481
we will be four,which price range are looking for,481
i am looking for a expensive restaurant,ok let me look into some options for you,481
<SILENCE>,api_call italian rome four expensive,481
can you make a restaurant reservation with italian food in madrid in a expensive price range,i'm on it,482
<SILENCE>,how many people would be in your party,482
we will be two,ok let me look into some options for you,482
<SILENCE>,api_call italian madrid two expensive,482
may i have a table in paris with italian food in a expensive price range for four people,i'm on it,483
<SILENCE>,ok let me look into some options for you,483
<SILENCE>,api_call italian paris four expensive,483
can you make a restaurant reservation with italian cuisine for four in paris,i'm on it,484
<SILENCE>,which price range are looking for,484
in a expensive price range please,ok let me look into some options for you,484
<SILENCE>,api_call italian paris four expensive,484
can you book a table in a moderate price range for two people in paris with spanish food,i'm on it,485
<SILENCE>,ok let me look into some options for you,485
<SILENCE>,api_call spanish paris two moderate,485
i'd like to book a table in madrid in a expensive price range,i'm on it,486
<SILENCE>,any preference on a type of cuisine,486
with french cuisine,how many people would be in your party,486
for two please,ok let me look into some options for you,486
<SILENCE>,api_call french madrid two expensive,486
can you make a restaurant reservation for four people in london with spanish cuisine in a cheap price range,i'm on it,487
<SILENCE>,ok let me look into some options for you,487
<SILENCE>,api_call spanish london four cheap,487
can you book a table for eight people in madrid with indian food,i'm on it,488
<SILENCE>,which price range are looking for,488
in a moderate price range please,ok let me look into some options for you,488
<SILENCE>,api_call indian madrid eight moderate,488
i'd like to book a table in london in a cheap price range,i'm on it,489
<SILENCE>,any preference on a type of cuisine,489
i love spanish food,how many people would be in your party,489
for four please,ok let me look into some options for you,489
<SILENCE>,api_call spanish london four cheap,489
can you make a restaurant reservation,i'm on it,490
<SILENCE>,any preference on a type of cuisine,490
with british cuisine,where should it be,490
in madrid,how many people would be in your party,490
we will be four,which price range are looking for,490
i am looking for a moderate restaurant,ok let me look into some options for you,490
<SILENCE>,api_call british madrid four moderate,490
can you book a table with spanish cuisine,i'm on it,491
<SILENCE>,where should it be,491
paris please,how many people would be in your party,491
for six people please,which price range are looking for,491
i am looking for a cheap restaurant,ok let me look into some options for you,491
<SILENCE>,api_call spanish paris six cheap,491
i'd like to book a table with french cuisine in a moderate price range for four,i'm on it,492
<SILENCE>,where should it be,492
rome please,ok let me look into some options for you,492
<SILENCE>,api_call french rome four moderate,492
can you book a table,i'm on it,493
<SILENCE>,any preference on a type of cuisine,493
with french cuisine,where should it be,493
in rome,how many people would be in your party,493
we will be four,which price range are looking for,493
in a moderate price range please,ok let me look into some options for you,493
<SILENCE>,api_call french rome four moderate,493
can you make a restaurant reservation in a expensive price range for four people,i'm on it,494
<SILENCE>,any preference on a type of cuisine,494
with spanish cuisine,where should it be,494
rome please,ok let me look into some options for you,494
<SILENCE>,api_call spanish rome four expensive,494
can you make a restaurant reservation in a moderate price range for eight people,i'm on it,495
<SILENCE>,any preference on a type of cuisine,495
with british food,where should it be,495
london please,ok let me look into some options for you,495
<SILENCE>,api_call british london eight moderate,495
can you make a restaurant reservation in paris for eight people in a expensive price range with british food,i'm on it,496
<SILENCE>,ok let me look into some options for you,496
<SILENCE>,api_call british paris eight expensive,496
may i have a table in a cheap price range for four in bombay,i'm on it,497
<SILENCE>,any preference on a type of cuisine,497
with italian food,ok let me look into some options for you,497
<SILENCE>,api_call italian bombay four cheap,497
can you make a restaurant reservation with indian cuisine for two people in a expensive price range,i'm on it,498
<SILENCE>,where should it be,498
london please,ok let me look into some options for you,498
<SILENCE>,api_call indian london two expensive,498
i'd like to book a table with italian food in a moderate price range,i'm on it,499
<SILENCE>,where should it be,499
in bombay,how many people would be in your party,499
we will be four,ok let me look into some options for you,499
<SILENCE>,api_call italian bombay four moderate,499
may i have a table with indian food for eight in madrid,i'm on it,500
<SILENCE>,which price range are looking for,500
in a moderate price range please,ok let me look into some options for you,500
<SILENCE>,api_call indian madrid eight moderate,500
can you make a restaurant reservation for four,i'm on it,501
<SILENCE>,any preference on a type of cuisine,501
i love spanish food,where should it be,501
in rome,which price range are looking for,501
i am looking for a cheap restaurant,ok let me look into some options for you,501
<SILENCE>,api_call spanish rome four cheap,501
i'd like to book a table,i'm on it,502
<SILENCE>,any preference on a type of cuisine,502
with spanish food,where should it be,502
paris please,how many people would be in your party,502
for four people please,which price range are looking for,502
in a expensive price range please,ok let me look into some options for you,502
<SILENCE>,api_call spanish paris four expensive,502
can you make a restaurant reservation for eight,i'm on it,503
<SILENCE>,any preference on a type of cuisine,503
i love spanish food,where should it be,503
in madrid,which price range are looking for,503
in a cheap price range please,ok let me look into some options for you,503
<SILENCE>,api_call spanish madrid eight cheap,503
may i have a table with italian cuisine,i'm on it,504
<SILENCE>,where should it be,504
in rome,how many people would be in your party,504
for two please,which price range are looking for,504
i am looking for a moderate restaurant,ok let me look into some options for you,504
<SILENCE>,api_call italian rome two moderate,504
may i have a table for six in london,i'm on it,505
<SILENCE>,any preference on a type of cuisine,505
with french cuisine,which price range are looking for,505
in a cheap price range please,ok let me look into some options for you,505
<SILENCE>,api_call french london six cheap,505
may i have a table in rome for six,i'm on it,506
<SILENCE>,any preference on a type of cuisine,506
i love italian food,which price range are looking for,506
i am looking for a cheap restaurant,ok let me look into some options for you,506
<SILENCE>,api_call italian rome six cheap,506
i'd like to book a table,i'm on it,507
<SILENCE>,any preference on a type of cuisine,507
with british cuisine,where should it be,507
london please,how many people would be in your party,507
for eight please,which price range are looking for,507
in a moderate price range please,ok let me look into some options for you,507
<SILENCE>,api_call british london eight moderate,507
can you make a restaurant reservation in paris,i'm on it,508
<SILENCE>,any preference on a type of cuisine,508
with british cuisine,how many people would be in your party,508
for four please,which price range are looking for,508
i am looking for a expensive restaurant,ok let me look into some options for you,508
<SILENCE>,api_call british paris four expensive,508
can you make a restaurant reservation with spanish food in bombay for six in a moderate price range,i'm on it,509
<SILENCE>,ok let me look into some options for you,509
<SILENCE>,api_call spanish bombay six moderate,509
can you make a restaurant reservation in rome for four people,i'm on it,510
<SILENCE>,any preference on a type of cuisine,510
with british cuisine,which price range are looking for,510
in a moderate price range please,ok let me look into some options for you,510
<SILENCE>,api_call british rome four moderate,510
i'd like to book a table in a cheap price range for four people,i'm on it,511
<SILENCE>,any preference on a type of cuisine,511
with indian food,where should it be,511
paris please,ok let me look into some options for you,511
<SILENCE>,api_call indian paris four cheap,511
can you book a table,i'm on it,512
<SILENCE>,any preference on a type of cuisine,512
with italian food,where should it be,512
paris please,how many people would be in your party,512
we will be four,which price range are looking for,512
in a moderate price range please,ok let me look into some options for you,512
<SILENCE>,api_call italian paris four moderate,512
can you make a restaurant reservation for two in a expensive price range,i'm on it,513
<SILENCE>,any preference on a type of cuisine,513
with british food,where should it be,513
in london,ok let me look into some options for you,513
<SILENCE>,api_call british london two expensive,513
may i have a table,i'm on it,514
<SILENCE>,any preference on a type of cuisine,514
with italian cuisine,where should it be,514
bombay please,how many people would be in your party,514
for two people please,which price range are looking for,514
i am looking for a cheap restaurant,ok let me look into some options for you,514
<SILENCE>,api_call italian bombay two cheap,514
i'd like to book a table for four in a moderate price range with indian cuisine in london,i'm on it,515
<SILENCE>,ok let me look into some options for you,515
<SILENCE>,api_call indian london four moderate,515
can you book a table with spanish cuisine for six in london in a cheap price range,i'm on it,516
<SILENCE>,ok let me look into some options for you,516
<SILENCE>,api_call spanish london six cheap,516
may i have a table in rome for six people in a expensive price range,i'm on it,517
<SILENCE>,any preference on a type of cuisine,517
with indian cuisine,ok let me look into some options for you,517
<SILENCE>,api_call indian rome six expensive,517
may i have a table for eight people in a cheap price range in paris with spanish cuisine,i'm on it,518
<SILENCE>,ok let me look into some options for you,518
<SILENCE>,api_call spanish paris eight cheap,518
can you make a restaurant reservation,i'm on it,519
<SILENCE>,any preference on a type of cuisine,519
with indian cuisine,where should it be,519
madrid please,how many people would be in your party,519
for two people please,which price range are looking for,519
i am looking for a expensive restaurant,ok let me look into some options for you,519
<SILENCE>,api_call indian madrid two expensive,519
can you make a restaurant reservation,i'm on it,520
<SILENCE>,any preference on a type of cuisine,520
with french cuisine,where should it be,520
madrid please,how many people would be in your party,520
we will be two,which price range are looking for,520
i am looking for a expensive restaurant,ok let me look into some options for you,520
<SILENCE>,api_call french madrid two expensive,520
i'd like to book a table in a expensive price range in rome with british cuisine,i'm on it,521
<SILENCE>,how many people would be in your party,521
we will be eight,ok let me look into some options for you,521
<SILENCE>,api_call british rome eight expensive,521
can you make a restaurant reservation,i'm on it,522
<SILENCE>,any preference on a type of cuisine,522
with italian food,where should it be,522
in paris,how many people would be in your party,522
for six people please,which price range are looking for,522
in a moderate price range please,ok let me look into some options for you,522
<SILENCE>,api_call italian paris six moderate,522
can you book a table in a moderate price range in madrid with french food,i'm on it,523
<SILENCE>,how many people would be in your party,523
we will be eight,ok let me look into some options for you,523
<SILENCE>,api_call french madrid eight moderate,523
i'd like to book a table for eight with french cuisine,i'm on it,524
<SILENCE>,where should it be,524
in rome,which price range are looking for,524
in a expensive price range please,ok let me look into some options for you,524
<SILENCE>,api_call french rome eight expensive,524
can you make a restaurant reservation for four people in a expensive price range,i'm on it,525
<SILENCE>,any preference on a type of cuisine,525
i love spanish food,where should it be,525
rome please,ok let me look into some options for you,525
<SILENCE>,api_call spanish rome four expensive,525
can you make a restaurant reservation with indian cuisine in bombay in a expensive price range,i'm on it,526
<SILENCE>,how many people would be in your party,526
we will be two,ok let me look into some options for you,526
<SILENCE>,api_call indian bombay two expensive,526
i'd like to book a table,i'm on it,527
<SILENCE>,any preference on a type of cuisine,527
with spanish cuisine,where should it be,527
london please,how many people would be in your party,527
for six people please,which price range are looking for,527
i am looking for a moderate restaurant,ok let me look into some options for you,527
<SILENCE>,api_call spanish london six moderate,527
i'd like to book a table in a expensive price range with spanish food,i'm on it,528
<SILENCE>,where should it be,528
rome please,how many people would be in your party,528
for four people please,ok let me look into some options for you,528
<SILENCE>,api_call spanish rome four expensive,528
can you book a table with french cuisine,i'm on it,529
<SILENCE>,where should it be,529
in rome,how many people would be in your party,529
we will be four,which price range are looking for,529
in a expensive price range please,ok let me look into some options for you,529
<SILENCE>,api_call french rome four expensive,529
can you make a restaurant reservation,i'm on it,530
<SILENCE>,any preference on a type of cuisine,530
i love french food,where should it be,530
rome please,how many people would be in your party,530
for four people please,which price range are looking for,530
in a cheap price range please,ok let me look into some options for you,530
<SILENCE>,api_call french rome four cheap,530
can you book a table in a moderate price range in london,i'm on it,531
<SILENCE>,any preference on a type of cuisine,531
with indian food,how many people would be in your party,531
for four please,ok let me look into some options for you,531
<SILENCE>,api_call indian london four moderate,531
can you book a table for six in a moderate price range,i'm on it,532
<SILENCE>,any preference on a type of cuisine,532
with italian cuisine,where should it be,532
madrid please,ok let me look into some options for you,532
<SILENCE>,api_call italian madrid six moderate,532
may i have a table in a expensive price range for six,i'm on it,533
<SILENCE>,any preference on a type of cuisine,533
with indian food,where should it be,533
london please,ok let me look into some options for you,533
<SILENCE>,api_call indian london six expensive,533
i'd like to book a table in london in a moderate price range,i'm on it,534
<SILENCE>,any preference on a type of cuisine,534
with spanish cuisine,how many people would be in your party,534
for eight people please,ok let me look into some options for you,534
<SILENCE>,api_call spanish london eight moderate,534
can you make a restaurant reservation,i'm on it,535
<SILENCE>,any preference on a type of cuisine,535
with spanish food,where should it be,535
in london,how many people would be in your party,535
we will be six,which price range are looking for,535
in a cheap price range please,ok let me look into some options for you,535
<SILENCE>,api_call spanish london six cheap,535
can you make a restaurant reservation with british food,i'm on it,536
<SILENCE>,where should it be,536
in madrid,how many people would be in your party,536
for eight please,which price range are looking for,536
i am looking for a cheap restaurant,ok let me look into some options for you,536
<SILENCE>,api_call british madrid eight cheap,536
i'd like to book a table in a expensive price range,i'm on it,537
<SILENCE>,any preference on a type of cuisine,537
with indian food,where should it be,537
in paris,how many people would be in your party,537
for four people please,ok let me look into some options for you,537
<SILENCE>,api_call indian paris four expensive,537
may i have a table for four,i'm on it,538
<SILENCE>,any preference on a type of cuisine,538
with italian food,where should it be,538
london please,which price range are looking for,538
in a cheap price range please,ok let me look into some options for you,538
<SILENCE>,api_call italian london four cheap,538
i'd like to book a table for six people,i'm on it,539
<SILENCE>,any preference on a type of cuisine,539
with spanish food,where should it be,539
rome please,which price range are looking for,539
i am looking for a cheap restaurant,ok let me look into some options for you,539
<SILENCE>,api_call spanish rome six cheap,539
can you make a restaurant reservation with french food in a cheap price range,i'm on it,540
<SILENCE>,where should it be,540
london please,how many people would be in your party,540
we will be two,ok let me look into some options for you,540
<SILENCE>,api_call french london two cheap,540
i'd like to book a table in madrid for two people,i'm on it,541
<SILENCE>,any preference on a type of cuisine,541
with italian cuisine,which price range are looking for,541
in a expensive price range please,ok let me look into some options for you,541
<SILENCE>,api_call italian madrid two expensive,541
can you make a restaurant reservation for four with spanish cuisine,i'm on it,542
<SILENCE>,where should it be,542
in madrid,which price range are looking for,542
i am looking for a moderate restaurant,ok let me look into some options for you,542
<SILENCE>,api_call spanish madrid four moderate,542
i'd like to book a table in a cheap price range for six,i'm on it,543
<SILENCE>,any preference on a type of cuisine,543
with indian cuisine,where should it be,543
madrid please,ok let me look into some options for you,543
<SILENCE>,api_call indian madrid six cheap,543
can you book a table in london in a moderate price range with italian food,i'm on it,544
<SILENCE>,how many people would be in your party,544
we will be eight,ok let me look into some options for you,544
<SILENCE>,api_call italian london eight moderate,544
can you make a restaurant reservation in london for two people with spanish food in a moderate price range,i'm on it,545
<SILENCE>,ok let me look into some options for you,545
<SILENCE>,api_call spanish london two moderate,545
can you make a restaurant reservation in madrid in a moderate price range for four,i'm on it,546
<SILENCE>,any preference on a type of cuisine,546
with british food,ok let me look into some options for you,546
<SILENCE>,api_call british madrid four moderate,546
i'd like to book a table,i'm on it,547
<SILENCE>,any preference on a type of cuisine,547
with italian cuisine,where should it be,547
paris please,how many people would be in your party,547
for four people please,which price range are looking for,547
i am looking for a moderate restaurant,ok let me look into some options for you,547
<SILENCE>,api_call italian paris four moderate,547
i'd like to book a table in a moderate price range for eight,i'm on it,548
<SILENCE>,any preference on a type of cuisine,548
with french food,where should it be,548
in bombay,ok let me look into some options for you,548
<SILENCE>,api_call french bombay eight moderate,548
may i have a table in a expensive price range in bombay,i'm on it,549
<SILENCE>,any preference on a type of cuisine,549
i love spanish food,how many people would be in your party,549
for six please,ok let me look into some options for you,549
<SILENCE>,api_call spanish bombay six expensive,549
i'd like to book a table with italian cuisine,i'm on it,550
<SILENCE>,where should it be,550
in rome,how many people would be in your party,550
we will be four,which price range are looking for,550
in a cheap price range please,ok let me look into some options for you,550
<SILENCE>,api_call italian rome four cheap,550
can you make a restaurant reservation with french food in a expensive price range,i'm on it,551
<SILENCE>,where should it be,551
in rome,how many people would be in your party,551
for eight people please,ok let me look into some options for you,551
<SILENCE>,api_call french rome eight expensive,551
can you book a table with french food for two in paris in a expensive price range,i'm on it,552
<SILENCE>,ok let me look into some options for you,552
<SILENCE>,api_call french paris two expensive,552
can you make a restaurant reservation for two people with indian cuisine in madrid in a expensive price range,i'm on it,553
<SILENCE>,ok let me look into some options for you,553
<SILENCE>,api_call indian madrid two expensive,553
may i have a table in a moderate price range for eight,i'm on it,554
<SILENCE>,any preference on a type of cuisine,554
i love italian food,where should it be,554
in london,ok let me look into some options for you,554
<SILENCE>,api_call italian london eight moderate,554
i'd like to book a table for four in london in a moderate price range with italian cuisine,i'm on it,555
<SILENCE>,ok let me look into some options for you,555
<SILENCE>,api_call italian london four moderate,555
can you book a table,i'm on it,556
<SILENCE>,any preference on a type of cuisine,556
with spanish food,where should it be,556
madrid please,how many people would be in your party,556
for four people please,which price range are looking for,556
i am looking for a moderate restaurant,ok let me look into some options for you,556
<SILENCE>,api_call spanish madrid four moderate,556
can you book a table in rome in a cheap price range,i'm on it,557
<SILENCE>,any preference on a type of cuisine,557
with italian food,how many people would be in your party,557
for six people please,ok let me look into some options for you,557
<SILENCE>,api_call italian rome six cheap,557
may i have a table,i'm on it,558
<SILENCE>,any preference on a type of cuisine,558
with indian cuisine,where should it be,558
london please,how many people would be in your party,558
for six please,which price range are looking for,558
in a expensive price range please,ok let me look into some options for you,558
<SILENCE>,api_call indian london six expensive,558
may i have a table in madrid,i'm on it,559
<SILENCE>,any preference on a type of cuisine,559
with spanish cuisine,how many people would be in your party,559
for two people please,which price range are looking for,559
i am looking for a expensive restaurant,ok let me look into some options for you,559
<SILENCE>,api_call spanish madrid two expensive,559
i'd like to book a table in madrid in a moderate price range for eight,i'm on it,560
<SILENCE>,any preference on a type of cuisine,560
with british cuisine,ok let me look into some options for you,560
<SILENCE>,api_call british madrid eight moderate,560
may i have a table with italian cuisine in paris in a expensive price range for eight,i'm on it,561
<SILENCE>,ok let me look into some options for you,561
<SILENCE>,api_call italian paris eight expensive,561
may i have a table in a expensive price range,i'm on it,562
<SILENCE>,any preference on a type of cuisine,562
i love british food,where should it be,562
in paris,how many people would be in your party,562
for six please,ok let me look into some options for you,562
<SILENCE>,api_call british paris six expensive,562
may i have a table in paris,i'm on it,563
<SILENCE>,any preference on a type of cuisine,563
with spanish cuisine,how many people would be in your party,563
we will be six,which price range are looking for,563
i am looking for a cheap restaurant,ok let me look into some options for you,563
<SILENCE>,api_call spanish paris six cheap,563
i'd like to book a table in london in a moderate price range for six with french cuisine,i'm on it,564
<SILENCE>,ok let me look into some options for you,564
<SILENCE>,api_call french london six moderate,564
i'd like to book a table for eight people in a expensive price range,i'm on it,565
<SILENCE>,any preference on a type of cuisine,565
with french cuisine,where should it be,565
in rome,ok let me look into some options for you,565
<SILENCE>,api_call french rome eight expensive,565
can you book a table with indian cuisine in madrid in a expensive price range for four,i'm on it,566
<SILENCE>,ok let me look into some options for you,566
<SILENCE>,api_call indian madrid four expensive,566
can you book a table for six with italian cuisine,i'm on it,567
<SILENCE>,where should it be,567
in paris,which price range are looking for,567
i am looking for a cheap restaurant,ok let me look into some options for you,567
<SILENCE>,api_call italian paris six cheap,567
can you book a table with italian cuisine in rome,i'm on it,568
<SILENCE>,how many people would be in your party,568
for four please,which price range are looking for,568
in a cheap price range please,ok let me look into some options for you,568
<SILENCE>,api_call italian rome four cheap,568
can you book a table in a moderate price range in paris for eight people,i'm on it,569
<SILENCE>,any preference on a type of cuisine,569
with french cuisine,ok let me look into some options for you,569
<SILENCE>,api_call french paris eight moderate,569
can you make a restaurant reservation in a cheap price range with british food in london,i'm on it,570
<SILENCE>,how many people would be in your party,570
for four please,ok let me look into some options for you,570
<SILENCE>,api_call british london four cheap,570
can you make a restaurant reservation in london for six people,i'm on it,571
<SILENCE>,any preference on a type of cuisine,571
i love french food,which price range are looking for,571
i am looking for a moderate restaurant,ok let me look into some options for you,571
<SILENCE>,api_call french london six moderate,571
can you make a restaurant reservation in rome,i'm on it,572
<SILENCE>,any preference on a type of cuisine,572
with italian food,how many people would be in your party,572
for six people please,which price range are looking for,572
in a cheap price range please,ok let me look into some options for you,572
<SILENCE>,api_call italian rome six cheap,572
can you book a table,i'm on it,573
<SILENCE>,any preference on a type of cuisine,573
with french cuisine,where should it be,573
in bombay,how many people would be in your party,573
for eight people please,which price range are looking for,573
i am looking for a moderate restaurant,ok let me look into some options for you,573
<SILENCE>,api_call french bombay eight moderate,573
can you make a restaurant reservation in london for two,i'm on it,574
<SILENCE>,any preference on a type of cuisine,574
i love british food,which price range are looking for,574
in a moderate price range please,ok let me look into some options for you,574
<SILENCE>,api_call british london two moderate,574
may i have a table with french food in bombay for eight,i'm on it,575
<SILENCE>,which price range are looking for,575
i am looking for a moderate restaurant,ok let me look into some options for you,575
<SILENCE>,api_call french bombay eight moderate,575
can you book a table for four people with french cuisine in a moderate price range,i'm on it,576
<SILENCE>,where should it be,576
in rome,ok let me look into some options for you,576
<SILENCE>,api_call french rome four moderate,576
may i have a table in a moderate price range for four with spanish cuisine,i'm on it,577
<SILENCE>,where should it be,577
london please,ok let me look into some options for you,577
<SILENCE>,api_call spanish london four moderate,577
can you book a table for four people with spanish cuisine in madrid,i'm on it,578
<SILENCE>,which price range are looking for,578
in a moderate price range please,ok let me look into some options for you,578
<SILENCE>,api_call spanish madrid four moderate,578
i'd like to book a table in a moderate price range with british food for two people in london,i'm on it,579
<SILENCE>,ok let me look into some options for you,579
<SILENCE>,api_call british london two moderate,579
may i have a table in a moderate price range with indian food,i'm on it,580
<SILENCE>,where should it be,580
in madrid,how many people would be in your party,580
for four please,ok let me look into some options for you,580
<SILENCE>,api_call indian madrid four moderate,580
can you book a table for eight people with italian food in london,i'm on it,581
<SILENCE>,which price range are looking for,581
in a expensive price range please,ok let me look into some options for you,581
<SILENCE>,api_call italian london eight expensive,581
can you make a restaurant reservation for four in a moderate price range in bombay with italian food,i'm on it,582
<SILENCE>,ok let me look into some options for you,582
<SILENCE>,api_call italian bombay four moderate,582
can you book a table in bombay,i'm on it,583
<SILENCE>,any preference on a type of cuisine,583
with italian food,how many people would be in your party,583
we will be six,which price range are looking for,583
i am looking for a cheap restaurant,ok let me look into some options for you,583
<SILENCE>,api_call italian bombay six cheap,583
can you make a restaurant reservation in a moderate price range with british food for two people,i'm on it,584
<SILENCE>,where should it be,584
in rome,ok let me look into some options for you,584
<SILENCE>,api_call british rome two moderate,584
can you book a table,i'm on it,585
<SILENCE>,any preference on a type of cuisine,585
with british cuisine,where should it be,585
in paris,how many people would be in your party,585
for four please,which price range are looking for,585
in a moderate price range please,ok let me look into some options for you,585
<SILENCE>,api_call british paris four moderate,585
can you make a restaurant reservation for eight people in madrid with french food,i'm on it,586
<SILENCE>,which price range are looking for,586
in a expensive price range please,ok let me look into some options for you,586
<SILENCE>,api_call french madrid eight expensive,586
can you book a table for eight people in a cheap price range,i'm on it,587
<SILENCE>,any preference on a type of cuisine,587
i love british food,where should it be,587
in rome,ok let me look into some options for you,587
<SILENCE>,api_call british rome eight cheap,587
i'd like to book a table with italian food in a expensive price range in paris,i'm on it,588
<SILENCE>,how many people would be in your party,588
for four people please,ok let me look into some options for you,588
<SILENCE>,api_call italian paris four expensive,588
may i have a table,i'm on it,589
<SILENCE>,any preference on a type of cuisine,589
with british food,where should it be,589
london please,how many people would be in your party,589
for two people please,which price range are looking for,589
i am looking for a expensive restaurant,ok let me look into some options for you,589
<SILENCE>,api_call british london two expensive,589
can you make a restaurant reservation in a cheap price range,i'm on it,590
<SILENCE>,any preference on a type of cuisine,590
with british cuisine,where should it be,590
madrid please,how many people would be in your party,590
for eight people please,ok let me look into some options for you,590
<SILENCE>,api_call british madrid eight cheap,590
i'd like to book a table for six people with italian cuisine in london in a moderate price range,i'm on it,591
<SILENCE>,ok let me look into some options for you,591
<SILENCE>,api_call italian london six moderate,591
can you make a restaurant reservation for six in madrid,i'm on it,592
<SILENCE>,any preference on a type of cuisine,592
with british food,which price range are looking for,592
in a cheap price range please,ok let me look into some options for you,592
<SILENCE>,api_call british madrid six cheap,592
can you make a restaurant reservation,i'm on it,593
<SILENCE>,any preference on a type of cuisine,593
i love spanish food,where should it be,593
in rome,how many people would be in your party,593
for eight people please,which price range are looking for,593
i am looking for a expensive restaurant,ok let me look into some options for you,593
<SILENCE>,api_call spanish rome eight expensive,593
can you book a table in london in a moderate price range for six,i'm on it,594
<SILENCE>,any preference on a type of cuisine,594
with french cuisine,ok let me look into some options for you,594
<SILENCE>,api_call french london six moderate,594
may i have a table,i'm on it,595
<SILENCE>,any preference on a type of cuisine,595
i love french food,where should it be,595
madrid please,how many people would be in your party,595
for four please,which price range are looking for,595
in a cheap price range please,ok let me look into some options for you,595
<SILENCE>,api_call french madrid four cheap,595
can you make a restaurant reservation in london with spanish cuisine for two people in a cheap price range,i'm on it,596
<SILENCE>,ok let me look into some options for you,596
<SILENCE>,api_call spanish london two cheap,596
i'd like to book a table in madrid with british cuisine in a cheap price range,i'm on it,597
<SILENCE>,how many people would be in your party,597
we will be eight,ok let me look into some options for you,597
<SILENCE>,api_call british madrid eight cheap,597
may i have a table with indian cuisine in a moderate price range for four people,i'm on it,598
<SILENCE>,where should it be,598
in paris,ok let me look into some options for you,598
<SILENCE>,api_call indian paris four moderate,598
i'd like to book a table in a moderate price range in london for eight,i'm on it,599
<SILENCE>,any preference on a type of cuisine,599
with italian cuisine,ok let me look into some options for you,599
<SILENCE>,api_call italian london eight moderate,599
can you book a table in rome in a expensive price range,i'm on it,600
<SILENCE>,any preference on a type of cuisine,600
i love french food,how many people would be in your party,600
for eight people please,ok let me look into some options for you,600
<SILENCE>,api_call french rome eight expensive,600
can you book a table in a moderate price range for four in rome,i'm on it,601
<SILENCE>,any preference on a type of cuisine,601
with british food,ok let me look into some options for you,601
<SILENCE>,api_call british rome four moderate,601
can you make a restaurant reservation for eight in a cheap price range,i'm on it,602
<SILENCE>,any preference on a type of cuisine,602
i love italian food,where should it be,602
madrid please,ok let me look into some options for you,602
<SILENCE>,api_call italian madrid eight cheap,602
may i have a table for four people,i'm on it,603
<SILENCE>,any preference on a type of cuisine,603
with french food,where should it be,603
madrid please,which price range are looking for,603
i am looking for a cheap restaurant,ok let me look into some options for you,603
<SILENCE>,api_call french madrid four cheap,603
i'd like to book a table with italian cuisine in madrid for four people in a cheap price range,i'm on it,604
<SILENCE>,ok let me look into some options for you,604
<SILENCE>,api_call italian madrid four cheap,604
i'd like to book a table in paris in a moderate price range for four with indian food,i'm on it,605
<SILENCE>,ok let me look into some options for you,605
<SILENCE>,api_call indian paris four moderate,605
i'd like to book a table with british cuisine in madrid in a moderate price range for four people,i'm on it,606
<SILENCE>,ok let me look into some options for you,606
<SILENCE>,api_call british madrid four moderate,606
can you make a restaurant reservation in rome in a expensive price range,i'm on it,607
<SILENCE>,any preference on a type of cuisine,607
with indian food,how many people would be in your party,607
for six people please,ok let me look into some options for you,607
<SILENCE>,api_call indian rome six expensive,607
i'd like to book a table for four people,i'm on it,608
<SILENCE>,any preference on a type of cuisine,608
with italian food,where should it be,608
bombay please,which price range are looking for,608
in a cheap price range please,ok let me look into some options for you,608
<SILENCE>,api_call italian bombay four cheap,608
may i have a table in rome in a moderate price range with spanish food for four people,i'm on it,609
<SILENCE>,ok let me look into some options for you,609
<SILENCE>,api_call spanish rome four moderate,609
can you make a restaurant reservation in rome,i'm on it,610
<SILENCE>,any preference on a type of cuisine,610
with french food,how many people would be in your party,610
we will be four,which price range are looking for,610
